,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
0,2017-08-11,15.0,6.0,13.0,13.0,6.0,13.0,13.0,6.0,12.0,13.0,13.0,13.0,13.0,13.0,6.0,13.0,6.0,13.0,12.0,6.0,12.0,6.0,13.0,6.0,4.0,13.0,6.0,6.0,1614335412.0,123967204.233002,1.0,0.06563671,123967204.233002,8136799.226727092,123967204.233002,1000000000.0,123967204.233002,0.9999882916700001,0.99998829,,0.06563594,,3.3866004293706874e-05,0.12396720423300199,,,,,,,,0.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,999988291.67,1000000000.0,1000000000.0,999988291.67,1000000000.0,1000000000.0,999988291.67,999999500.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,999988291.67,999988291.67,999999500.0,999988291.67,1000000000.0,1000000000.0,999999500.0,999988291.67,999988291.67,918363291.67,999988291.67,999988291.67,1000000000.0,500000000.0,500000000.0,1000000000.0,65636708.33,13.0,0.00015046,13.0,1000011708.33,123968655.6819383,76923977.56384616,9536050.43707218,5208.33,645.6621088228712,1.00001170833,,
1,2017-08-12,0.0,6.0,13.0,13.0,6.0,13.0,13.0,6.0,12.0,13.0,13.0,13.0,13.0,13.0,6.0,13.0,6.0,13.0,12.0,6.0,12.0,6.0,13.0,6.0,5.0,13.0,6.0,6.0,1614335412.0,160812143.04870802,1.29721521,0.08514494,160812143.04870802,10555179.729210285,123967204.233002,0.0,0.0,0.9999882916700001,,,,,4.154190641649663e-05,0.160812143048708,,,0.12396720423300199,3.38660042937068e-05,0.000400068556399766,0.10573309095115499,0.12396720423300199,0.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,999988291.67,1000000000.0,1000000000.0,999988291.67,1000000000.0,1000000000.0,999988291.67,999999500.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,999988291.67,999988291.67,999999500.0,999988291.67,1000000000.0,1000000000.0,999999500.0,999988291.67,999988291.67,983988291.67,999988291.67,999988291.67,1000000000.0,500000000.0,500000000.0,1000000000.0,65636708.33,0.0,0.0,0.0,0.0,0.0,,,,,1.00001170833,,
2,2017-08-13,4.0,7.0,14.0,14.0,7.0,14.0,14.0,7.0,13.0,14.0,14.0,14.0,14.0,14.0,7.0,14.0,7.0,14.0,13.0,7.0,13.0,7.0,14.0,7.0,5.0,14.0,8.0,6.0,1614335412.0,199261373.673061,1.48869647,0.09771314,199261373.673061,13078860.665213842,133849563.97200976,0.0,0.0,0.9999882916700001,12.08459215,,0.79319285,,4.903325017345592e-05,0.19926137367306102,,,0.160812143048708,4.154190641649679e-05,0.0005200000000000001,0.136349116460102,0.160812143048708,0.0,1000000000.0,1000000000.0,131250000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,999988291.67,1000000000.0,1000000000.0,999988291.67,1000000000.0,1000000000.0,999988291.67,999999500.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,999988291.67,999988291.67,999999500.0,999988291.67,1000000000.0,1000000000.0,999999500.0,999988291.67,999988291.67,946488291.67,999993500.0,996488291.67,1000000000.0,500000000.0,500000000.0,1000000000.0,65636708.33,8.0,9.259e-05,8.0,82750000.0,16488878.671445794,10343750.0,2061109.833930725,5000000.0,996306.868365305,1.08276170833,,
3,2017-08-14,3.0,6.0,13.0,13.0,6.0,13.0,13.0,6.0,12.0,13.0,13.0,13.0,13.0,13.0,6.0,13.0,6.0,13.0,12.0,6.0,13.0,6.0,13.0,6.0,5.0,13.0,7.0,5.0,1614335412.0,318839105.548172,2.37994438,0.15621171,318839105.548172,20927549.37506345,133969141.70388483,0.0,0.0,0.9999882916700001,19.04761905,,1.25022302,,7.406932452867074e-05,0.318839105548172,,,0.19926137367306102,4.9033250173455895e-05,0.000670816345294383,0.16991389335149404,0.19926137367306102,0.0,1000000000.0,1000000000.0,131250000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,999988291.67,1000000000.0,1000000000.0,999988291.67,1000000000.0,1000000000.0,999988291.67,999999500.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,999988291.67,999988291.67,999999500.0,999988291.67,1000000000.0,1000000000.0,1000000000.0,999988291.67,999988291.67,998988291.67,999993500.0,998988291.67,1000000000.0,500000000.0,500000000.0,1000000000.0,65636708.33,2.0,2.315e-05,2.0,52500000.0,16739053.04127903,26250000.0,8369526.520639515,26250000.0,8369526.520639515,1.1352617083299998,,
4,2017-08-15,9305.0,7181.0,8241.0,8321.0,83.0,8202.0,8269.0,14.0,8079.0,8408.0,8344.0,8324.0,8321.0,8202.0,83.0,8241.0,7181.0,8269.0,8079.0,14.0,8193.0,78.0,8237.0,7080.0,6.0,8258.0,8043.0,13.0,1614335413.0,880575277.7051109,1.11207961,0.39373420000000003,880575277.7051109,311769589.4210253,791827552.9121519,0.0,0.0,0.741071146294,0.83225516,,0.29466175,,0.0002116751951682897,0.8805752777051109,,,0.318839105548172,7.40693245286708e-05,0.00106315262330155,0.270948036239834,0.318839105548172,2.451956e-06,1000000000.0,1000000000.0,869741291.67,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,995545273.4928932,999999901.3969778,999999999.831605,741071146.2943872,999998182.68765,999999973.4006152,725179332.6992846,999938085.7831763,999999999.989699,999999999.8980745,999999999.831605,999999973.4006152,999999901.3969778,999998182.68765,741071146.2943872,995545273.4928932,999938085.7831763,725179332.6992846,999999962.4006151,999999860.5128409,999997270.3329624,740530932.5482497,994480981.1595379,697931154.6280091,999900786.8043858,724139891.195397,742509494.3826365,772871026.14079,741168353.8138248,1000000000.0,354052171.7047697,12910.0,0.1494213,22661.0,1201554582.176602,1058059259.87801,66399.28059578,58469.564950048574,39398.85625000822,34693.65878361474,2.6399358059109304,,
5,2017-08-16,8682.0,9321.0,11266.0,11507.0,1100.0,11158.0,11341.0,18.0,10825.0,11911.0,11595.0,11526.0,11507.0,11158.0,1100.0,11266.0,9321.0,11341.0,10825.0,18.0,11123.0,182.0,11242.0,8780.0,6.0,11316.0,10671.0,15.0,1614335413.0,692207490.89656,0.92874657,0.52747618,692207490.89656,393135189.38516045,745313641.970919,0.0,0.0,0.700563835933,2.78580566,,1.582182,,0.00015859300497390942,0.6922074908965601,,,0.8805752777051109,0.00021167519516828999,0.00307636919924548,0.749783319550305,0.8805752777051109,7.684231e-06,1000000000.0,1000000000.0,869707058.4961126,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,992645687.236151,999999679.973829,999999998.8033202,700563835.9326613,999995533.8026339,999999911.7718587,538906660.8024517,999835727.8777894,999999999.9552187,999999999.6516098,999999998.8033202,999999911.7718587,999999679.973829,999995533.8026339,700563835.9326613,992645687.236151,999835727.8777894,538906660.8024517,999999886.2848804,999999426.2340149,999991765.0899794,592041982.4078393,986314748.4591448,514289374.8813482,999655807.8753127,535793925.4299763,576758087.8794404,708279966.287128,581215937.7991343,1000000000.0,567944141.8294455,14741.0,0.17061343,21003.0,358962584.97873235,248476590.27387148,28363.19433117,19633.215581790722,19720.5,13650.677824225613,3.2356479764484507,,
6,2017-08-17,6083.0,8870.0,11718.0,12017.0,1089.0,11539.0,11810.0,22.0,10941.0,12646.0,12158.0,12046.0,12017.0,11539.0,1089.0,11718.0,8870.0,11810.0,10941.0,22.0,11407.0,152.0,11662.0,7643.0,6.0,11762.0,10542.0,12.0,1614335413.0,501699727.27904403,0.70317404,0.39933584,501699727.27904403,284917633.27381974,713478737.0452553,0.0,0.0,0.721334903986,7.47757253,,4.24654858,,0.0001164437191300644,0.501699727279044,,,0.6922074908965601,0.00015859300497391001,0.00230289455947922,0.592834304321007,0.6922074908965601,1.2075476000000001e-05,1000000000.0,1000000000.0,292910955.4691597,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,990248882.9301935,999999605.8384423,999999997.9034562,721334903.9858596,999992736.9299448,999999888.489898,555065041.3095158,999725028.7275009,999999999.9257603,999999999.420576,999999997.9034562,999999888.489898,999999605.8384423,999992736.9299448,721334903.9858596,990248882.9301935,999725028.7275009,555065041.3095158,999999830.7159287,999998892.1770284,999975479.3661615,607323637.9451104,972605866.6602658,506514961.4587748,999182713.2604146,541591236.7958307,594497535.0849004,735589365.4870341,601472764.4043114,1000000000.0,567904700.3255584,9884.0,0.11439815,9865.0,133733239.83019236,67093929.95095052,16775.50055363,8416.26405272562,5000.0,2508.49863639522,3.4011382894099964,,
7,2017-08-18,6071.0,8210.0,11606.0,12026.0,1067.0,11341.0,11736.0,28.0,10570.0,12926.0,12229.0,12073.0,12026.0,11341.0,1067.0,11606.0,8210.0,11736.0,10570.0,28.0,11026.0,98.0,11471.0,5663.0,4.0,11658.0,9597.0,10.0,1614335413.0,306431512.814762,0.45392568,0.25778653,306431512.814762,174023896.4553748,675069788.2407496,0.0,0.0,0.748744706852,8.62746846,,4.89957989,,7.458463639423972e-05,0.30643151281476194,,,0.501699727279044,0.00011644371913006399,0.0016638700982929198,0.4286243203087679,0.501699727279044,1.7459085e-05,1000000000.0,1000000000.0,173876356.41799426,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,989143749.6535441,999999449.5775893,999999996.8392911,748744706.8522457,999988978.0281355,999999848.3643892,585721368.4673879,999652460.5078167,999999999.8989531,999999999.1966923,999999996.8392911,999999848.3643892,999999449.5775893,999988978.0281355,748744706.8522457,989143749.6535441,999652460.5078167,585721368.4673879,999999740.31301,999997240.0030798,999931015.2006683,622606323.1146803,938394925.7213163,467804961.42123103,997720827.3896871,556611054.0213274,623240788.8428913,766081628.8536447,631302961.5345712,1000000000.0,567904700.3255584,9497.0,0.10991898,9490.0,115908856.1334738,35518126.133608975,15442.70026455,4732.130004010982,5000.0,1532.15756407381,3.54768951492059,,
8,2017-08-19,7160.0,7437.0,11348.0,11868.0,999.0,11003.0,11515.0,35.0,10017.0,12973.0,12129.0,11937.0,11868.0,11003.0,999.0,11348.0,7437.0,11515.0,10017.0,35.0,10838.0,212.0,11255.0,6612.0,6.0,11440.0,9600.0,21.0,1614335413.0,653414267.195224,0.98819576,0.56133483,653414267.195224,371165516.7776079,661219463.6084528,0.0,0.0,0.777869919261,6.6434689,,3.77375685,,0.00015705818560645402,0.653414267195224,,,0.30643151281476194,7.45846363942398e-05,0.00104737511873533,0.262495007679885,0.30643151281476194,2.2176324e-05,1000000000.0,1000000000.0,367437205.2338844,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,999998500.0,1000000000.0,1000000000.0,100.0,988369869.5077724,999999309.0826018,999999995.4107026,777869919.2607745,999985167.9894971,999999814.1883323,623897487.8748364,999551939.7376072,999999999.8726256,999999999.0160726,999999995.4107026,999999814.1883323,999999309.0826018,999985167.9894971,777869919.2607745,988369869.5077724,999551939.7376072,623897487.8748364,999999726.9734777,999998272.2354248,999966019.0073324,684735284.4666464,978467620.4277151,550687400.8801068,999051620.7507278,606784482.9816685,660126924.8453078,798536070.4587578,668821873.9762728,1000000000.0,568040116.9855584,14077.0,0.16292824,12871.0,150523772.27674747,98354380.35767172,16371.24767653,10697.206803631361,4557.35145149,2977.838459026428,3.7584038437652487,,
9,2017-08-20,2605.0,7346.0,11642.0,12175.0,1001.0,11273.0,11830.0,35.0,10119.0,13338.0,12446.0,12248.0,12175.0,11273.0,1001.0,11642.0,7346.0,11830.0,10119.0,35.0,11028.0,179.0,11537.0,6176.0,5.0,11737.0,9524.0,16.0,1614335413.0,535482637.38307405,0.84643748,0.48081044,535482637.38307405,304175619.98281664,632631059.1581254,0.0,0.0,0.780724646561,16.19700977,,9.20055133,,0.0001310591010601163,0.5354826373830739,,,0.653414267195224,0.000157058185606454,0.00222244926661628,0.5599495623796489,0.653414267195224,2.3507293e-05,1000000000.0,1000000000.0,380404045.8624578,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,999998500.0,1000000000.0,1000000000.0,100.0,987653942.8023251,999999223.9919654,999999995.162645,780724646.5612401,999984212.511758,999999816.6602031,624842839.5357356,999481033.9747715,999999999.859886,999999998.9790872,999999995.162645,999999816.6602031,999999223.9919654,999984212.511758,780724646.5612401,987653942.8023251,999481033.9747715,624842839.5357356,999999704.3060557,999998018.3401661,999952632.010786,681662564.5972224,971847834.8143355,537370547.056663,998701125.7080446,599912277.0826929,661709895.8355464,803515776.2022462,671599598.9541893,1000000000.0,568040116.9855584,4066.0,0.04706019,3871.0,61739791.11317197,33060586.1767614,22362.39094168,11974.672079642167,2591.62851487,1387.7720722597667,3.8449686591005054,,
10,2017-08-21,2303.0,7218.0,11804.0,12378.0,986.0,11401.0,12001.0,38.0,10141.0,13587.0,12656.0,12456.0,12378.0,11401.0,986.0,11804.0,7218.0,12001.0,10141.0,38.0,10981.0,139.0,11645.0,5249.0,5.0,11886.0,9198.0,12.0,1614335413.0,401333660.110244,0.65872235,0.37418072,401333660.110244,227973619.23926523,609260729.2138647,0.0,0.0,0.7846167041140001,33.41916069,,18.98342395,,0.00010051872040298992,0.4013336601102439,,,0.5354826373830739,0.000131059101060116,0.00179724287154677,0.45835391169669704,0.5354826373830739,2.5473562999999998e-05,1000000000.0,1000000000.0,190763533.61715004,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,869748500.0,1000000000.0,1000000000.0,100.0,987070283.0758535,999999187.5009259,999999994.939783,784616704.1143347,999982731.0073884,999999801.5627288,633212351.5704008,999437492.2322217,999999999.8544799,999999998.9705733,999999994.939783,999999801.5627288,999999187.5009259,999982731.0073884,784616704.1143347,987070283.0758535,999437492.2322217,633212351.5704008,999999649.7784426,999996946.9776093,999915780.9223356,678924937.4487176,954446559.2053225,541500399.1509129,997945399.9230385,594250144.4158535,667628812.7110146,809489439.5962604,677918224.5669844,1000000000.0,568040116.9855584,3265.0,0.03778935,3162.0,29922953.76220305,12009088.554694545,12699.07244287,5096.565223502153,3000.0,1204.0009803307319,3.885123126164863,,
11,2017-08-22,1834.0,7101.0,11979.0,12584.0,879.0,11540.0,12193.0,41.0,10160.0,13826.0,12874.0,12666.0,12584.0,11540.0,879.0,11979.0,7101.0,12193.0,10160.0,41.0,11060.0,136.0,11805.0,5047.0,5.0,12072.0,9116.0,14.0,1614335413.0,396187777.388965,0.66305823,0.37664367,396187777.388965,225050551.416276,597515817.4831661,0.0,0.0,0.7853915272149999,30.71966109,,17.44999988,,9.723997136632458e-05,0.39618777738896505,,,0.4013336601102439,0.00010051872040299,0.00125311811943765,0.341190768358721,0.4013336601102439,2.8231629e-05,1000000000.0,1000000000.0,168375860.83759153,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,869748500.0,1000000000.0,1000000000.0,100.0,986517432.7599354,999999101.8428469,999999994.6130483,785391527.2153102,999980458.7284948,999999793.6705419,646637541.6070215,999380384.6878985,999999999.848709,999999998.9366767,999999994.6130483,999999793.6705419,999999101.8428469,999980458.7284948,785391527.2153102,986517432.7599354,999380384.6878985,646637541.6070215,999999632.51677,999996565.7544365,999902095.5159339,691674389.0572717,952037788.6816947,542649882.9311603,997694617.6306857,606063429.1964213,680891549.6507597,815878540.368247,692176553.8153145,1000000000.0,568040116.9855584,2618.0,0.03030093,2495.0,32552442.46164625,12896879.827461796,15199.34017278,6021.7928008325125,3004.478552817231,1190.3376800534727,3.923045479895948,,
