,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
283,2020-01-24,11020,158,8813,16405,42,1505,11769,15,442,34908,26686,22269,16199,1426,42,8770,155,11627,431,12,1306,40,8677,151,5,11290,420,12,1614335009,914555083.0542692,1.00046722,0.99997837,915002167.5059506,914555083.0542692,914574863.7509149,0.0,0.0,0.9949806258230001,24.41015975,11.583746397618821,24.39823256546,11.578086396921,0.00011851647162266033,0.998310575458529,,-0.02235672050270359,0.00018354652600000002,916102769.555666,914534259.355626,886927547.618009,916102769.555666,916102769.555666,912776362.6702619,916102769.555666,916102769.555666,916102769.555666,893926062.628249,913301848.9234151,916102769.555666,99.951138,915261662.596865,916540613.302507,916550367.7893779,911950100.133902,916382471.30072,916548870.935735,904734194.481802,916172641.839573,916550609.128442,916550590.8366369,916550348.054109,916548734.50724,916540198.451658,916374800.8832301,911950100.133902,915232889.940175,916162128.389892,901890229.021951,916548397.5001029,916539268.447534,916362798.6219971,911750100.133902,915192889.940175,876374939.619072,916151126.389489,901890229.021951,914435613.2439029,916468933.2637221,916058200.6532279,916550610.6010001,916102769.555666,12771,0.1478125,12784,37547915.28844501,37484480.91887564,3482.64325145,3476.7595884718116,0.002368,0.0023639994426857967,13.232608577955116,0.0013740854557363858,0.0009805731064595387
284,2020-01-25,18339,138,8825,16557,42,1461,11834,16,417,35001,26822,22452,16368,1384,42,8783,138,11696,405,14,1264,40,8690,134,6,11360,394,14,1614335009,914427763.0561936,1.00046258,0.99997374,914874785.2669092,914427763.0561936,914451775.1724082,0.0,0.0,0.995812133044,57.26533776,11.98368846667766,57.237357015493004,11.977833047993958,0.00011961636436919192,0.998171595420146,,-0.011014868689477859,0.00018519124899999998,916102769.555666,914534190.7252789,872611776.544734,916102769.555666,916102769.555666,912754052.154221,916102769.555666,916102769.555666,916102769.555666,893966162.121084,913298409.4715711,916102769.555666,99.951138,915271890.137443,916540465.7974789,916550365.814291,912712218.585601,916380955.923654,916548833.7328349,905584526.7025789,916179235.945416,916550609.140149,916550591.06151,916550347.7179849,916548701.111691,916540060.860035,916373482.6518099,912712218.585601,915271890.137443,916167751.0975679,903674158.207774,916548365.104073,916539130.8559109,916361480.390577,912512218.585601,915231890.137443,885210877.417098,916156749.097089,903674158.207774,914794392.1466211,916468854.9414788,916105259.9371539,916550610.6010001,916102769.555666,32902,0.38081019,32915,16005329.688924987,15976065.470819684,566.83584344,565.7994381878289,0.000396,0.0003952759517863778,13.252964684394883,0.001366376946727746,0.000979813356304842
285,2020-01-26,17349,147,8819,16609,47,1448,11860,16,411,35084,26896,22536,16417,1369,45,8776,147,11722,402,14,1246,43,8682,142,6,11382,392,14,1614335009,913976759.0656148,1.00043639,0.99994756,914423560.8009586,913976759.0656148,914024688.8485861,0.0,0.0,0.995857340925,34.74227586,12.750735199345716,34.725300239369,12.744504989563074,0.00011636270768772009,0.997679288218851,,-0.13696992908365846,0.000185858918,916102769.555666,914534122.7819971,870865121.651003,916102769.555666,916102769.555666,912777151.182892,916102769.555666,916102769.555666,916102769.555666,893052905.881032,913297945.8793279,916102769.555666,99.951138,915313845.391782,916540327.863109,916550364.2237641,912753653.8964981,916380343.116545,916548819.3916199,903418546.3442769,916179766.247569,916550609.143399,916550591.164842,916550345.782009,916548686.822365,916539914.9535131,916372683.995766,912561629.8395789,915313845.391782,916171185.073718,901429264.403347,916548346.8108779,916538974.9493891,916360381.4746869,912361629.8395789,915263845.391782,880857798.294992,916161182.0732471,901429264.403347,914692665.001659,916469057.5367,916111456.5722859,916550610.6010001,916102769.555666,31310,0.36238426,31332,26381421.132164985,26320197.457340125,941.33373405,939.1491697633973,0.000204,0.0002035265747966456,13.285143887827976,0.0013447333941407178,0.0009726186970640561
286,2020-01-27,18491,161,8923,16826,53,1498,12027,14,439,35191,27075,22724,16637,1421,52,8873,159,11902,429,13,1297,47,8777,152,6,11557,415,13,1614335009,914267773.4363444,1.00045503,0.9999662,914714717.4353999,914267773.4363444,914298681.0191059,0.0,0.0,0.995761705382,21.59798976,13.223851019500243,21.587436639183,13.217389637885942,0.00011210980885453591,0.997996953856813,,-0.04746420267616157,0.000187278008,916102769.555666,913332549.281625,859612262.022105,916102769.555666,916102769.555666,912751849.488285,916102769.555666,916102769.555666,916102769.555666,888194994.88892,913297112.7369419,916102769.555666,99.951138,915310677.93926,916540093.884109,916550363.903461,912665999.0809939,916379051.320185,916548796.119594,902828892.065661,916172054.720779,916550609.157423,916550591.140826,916550345.864951,916548675.702664,916539612.82186,916371575.957734,912574088.0209349,915291206.179258,916162439.5666289,901864326.617919,916548330.691959,916538652.8177359,916359173.6625699,912074084.0209349,915221206.179258,882623840.1101619,916148436.566226,901864326.617919,914470745.400413,916467259.218081,916067416.194375,916550610.6010001,916102769.555666,34043,0.39401620000000004,34067,42436848.10140191,42351845.13648339,1462.60811456,1459.6784430171367,0.0008119999999999999,0.0008103735265317321,13.339507138544773,0.0013448980074672484,0.0009694745126840806
287,2020-01-28,19414,191,9089,17272,56,1598,12248,17,489,35586,27512,23188,17060,1520,55,9034,183,12126,481,15,1524,55,9038,184,5,12129,481,15,1614335009,917202612.413976,1.00056198,1.00007309,917650991.1225415,917202612.413976,917135578.3026074,0.0,0.0,0.994643237055,14.01924545,13.479736665847527,14.012395429904,13.473150254481435,0.00010768621605418311,1.0012005671141502,,0.1819058634595108,0.00018954927500000002,916102769.555666,913332189.630701,883442470.534411,916102769.555666,916102769.555666,912697806.573631,916102769.555666,916102769.555666,916102769.555666,886945107.656206,913296609.5463359,916102769.555666,99.951138,915203274.5703449,916539892.5843359,916550364.9431529,911640866.253046,916376990.742603,916548750.150535,899900155.5302019,916154587.808473,916550609.1623119,916550591.302399,916550344.695948,916548633.107431,916539364.2752839,916369420.801912,911548521.253046,915126726.507643,916147006.951357,897925077.8034039,916548636.1069711,916539404.245283,916369820.641867,911548521.253046,915136721.3276429,873798239.57184,916147006.951357,897925077.8034039,913841488.131974,916464595.4571369,915961604.6103859,916550610.6010001,916102769.555666,36626,0.42391204,36649,65378027.20016113,65456517.90960565,2392.3547106999995,2395.2268930910477,0.00088,0.000881056499060452,13.435167330986225,0.001359962457665547,0.0011232996107142029
288,2020-01-29,22819,169,9150,17658,50,1610,12343,15,474,37727,29705,25376,17444,1533,49,9098,166,12217,463,14,1402,47,8998,156,5,11869,450,14,1614335010,915098287.4414258,1.00046024,0.9999714,915545637.441066,915098287.4414258,915124461.840036,0.0,0.0,0.995088619049,18.86591584,13.631522549129642,18.856697652229997,13.624861972793438,0.00010727117202413032,0.998903526822949,,0.2187761187744136,0.000191214892,916102769.555666,913361341.6441381,880798102.343445,916102769.555666,916102769.555666,912770450.108617,916102769.555666,916102769.555666,916102769.555666,884340249.2706339,913324872.770425,916102769.555666,99.951138,915161670.4448631,916539715.109513,916550346.159165,912049081.391499,916375453.291637,916548687.5541439,902516200.124476,916143032.0698429,916550609.1762301,916550591.2089119,916550325.6548641,916548566.6596881,916539212.270041,916367987.260483,911956736.391499,915132183.385663,916132526.767459,901523003.3811619,916548218.653126,916538212.265857,916354885.3950131,911756736.391499,915032183.38565,876333324.9583731,916119525.7670561,901523003.3811619,914228793.185575,916467874.32515,916023365.709641,916550610.6010001,916102769.555666,39390,0.45590278,39414,48582354.47431768,48529085.225758605,1445.49977217,1443.914820442382,0.001374,0.001372493445854732,13.497327485986428,0.001360598079583965,0.0010941441069966427
289,2020-01-30,19683,182,9248,18011,55,1655,12521,16,502,38162,30146,25829,17789,1576,53,9196,178,12386,492,15,1439,51,9090,171,5,12036,478,15,1614335010,914705626.1746439,1.00046031,0.99997147,915152784.2200209,914705626.1746439,914731721.871295,0.0,0.0,0.994894189305,17.43307995,13.90880438109106,17.424561873689,13.902008320490232,0.00010500401771017008,0.9984749054064102,,0.3131193731339376,0.000193355631,916102769.555666,913367142.7284131,880996630.9897491,916102769.555666,916102769.555666,912769648.3816221,916102769.555666,916102769.555666,916102769.555666,884007191.997677,913329660.073407,916102769.555666,99.951138,915139026.960334,916539345.75898,916550345.6514571,911870876.690679,916373501.068876,916548654.5111071,902450314.4774971,916138413.6164529,916550609.1697401,916550591.221281,916550324.366948,916548525.10709,916538844.6204699,916365840.8019,911671909.4255381,915099567.036935,916128822.6131449,901450314.9845971,916548175.0988,916537784.601525,916352138.623717,911471909.4255381,915029556.036935,874584682.224511,916114821.1058811,901450314.9845971,913943054.045389,916466589.5287131,915978145.113616,916550610.6010001,916102769.555666,36552,0.42305556,36572,52575368.96459697,52495186.55363304,1868.21410277,1865.3648995421966,0.000816,0.0008147555228116306,13.571872552430403,0.0013607067487220216,0.0010644373172205917
290,2020-01-31,20072,199,9408,19365,53,1722,12710,13,559,39575,31484,27159,19146,1644,52,9357,194,12563,550,13,1507,48,9249,189,5,12215,539,13,1614335010,914744534.0445069,1.00045703,0.99996819,915191711.1101749,914744534.0445069,914773630.5879902,0.0,0.0,0.9937965034239999,13.97465476,14.220241174301155,13.967826521654999,14.213292940784378,0.00010671016215720284,0.9985173764818791,,0.2266155864083336,0.00019581916399999999,916102769.555666,913367115.0949019,880585943.2062811,916102769.555666,916102769.555666,912729386.214587,916102769.555666,916102769.555666,916102769.555666,881458504.2718029,913327831.806697,916102769.555666,99.951138,914958660.0503651,916539090.4342151,916550346.238251,910864792.0267221,916371262.927833,916548507.6202071,899978505.6164461,916131314.1987289,916550609.1629869,916550591.173826,916550325.28189,916548366.698427,916538598.217916,916363699.4311581,910769119.81476,914910561.488053,916122729.732249,899978505.6164461,916548018.6917679,916537518.1881051,916349997.3125131,910369119.8146961,914860561.488053,878124294.115884,916111728.7318461,899978505.6164461,913385307.6118369,916466343.970801,915884173.972993,916550610.6010001,916102769.555666,26769,0.30982639,26779,65586637.12893291,65489396.838251084,3088.72860024,3084.1491785761923,0.000525,0.0005242216226529865,13.662116410466313,0.001323287323219121,0.0010536490859914935
291,2020-02-01,1995,177,9462,19618,46,1663,12765,13,508,39804,31679,27369,19398,1581,43,9410,173,12618,498,13,1465,39,9301,164,5,12271,487,13,1614335010,915488054.7591492,1.00048999,1.00000114,915935595.2983325,915488054.7591492,915487013.6339343,0.0,0.0,0.994431736011,22.92399547,14.310425545679513,22.912794441604,14.303433246660314,0.0001065168545226854,0.999328989260872,,0.2233032148144912,0.000198227608,916102769.555666,913369289.63995,879723120.539474,916102769.555666,916102769.555666,912739312.20845,916102769.555666,916102769.555666,916102769.555666,881657191.9465551,913327590.2446961,916102769.555666,99.951138,915060947.097477,916539012.2436581,916550347.172136,911447014.841565,916369035.1604509,916548490.969032,901637340.404486,916135049.100484,916550609.1617321,916550591.2189711,916550326.1211311,916548350.031139,916538511.152148,916361093.902144,911155394.399765,915022420.99968,916125449.6863401,901637340.404486,916548003.028219,916537421.1479641,916349493.836499,910755394.399765,914932420.99968,876650161.93469,916114449.6859369,901637340.404486,913962102.05956,916466185.3463199,915994711.5463151,916550610.6010001,916102769.555666,4088,0.04731481,4101,39982149.357228,39955320.905635886,12183.8124025,12175.636933534402,310.956351,310.7476959490789,13.716631473884235,0.001275410758782039,0.0010528331198086383
292,2020-02-02,19117,188,9523,19749,57,1706,12857,15,525,40044,31905,27550,19548,1621,55,9470,187,12708,518,12,1485,51,9360,181,5,12360,503,12,1614335010,914813483.831633,1.00045711,0.99996827,915260694.6037209,914813483.831633,914842509.1674448,0.0,0.0,0.994746672615,17.1388759,14.422965153510198,17.130501577958,14.415917865868412,0.00010692271708860509,0.998592640731063,,0.011843202704064595,0.000199491402,916102769.555666,913371072.8750019,879386031.9142951,916102769.555666,916102769.555666,911809332.417525,916102769.555666,916102769.555666,916102769.555666,881555829.2187859,913331108.3515141,916102769.555666,99.951138,915041391.017775,916538924.655942,916550344.292337,911735670.1783429,916367883.845991,916548470.1148949,900511592.981817,916129395.479015,916550609.154184,916550590.9303,916550325.038192,916548327.3908199,916538414.994691,916359648.0868471,911545482.8706449,915031449.9990519,916122744.204871,897597658.788402,916547979.386053,916537314.990507,916346046.174428,911145365.8706449,914971449.9990519,878102848.467821,916107742.359472,897597658.788402,913732043.2600539,916465393.307332,915963058.920952,916550610.6010001,916102769.555666,35761,0.41390046,35775,53477871.93425797,53402609.35550825,1929.60951651,1926.8938626715108,0.000717,0.0007159909234041721,13.791948406364368,0.0012722772862755398,0.0010332965451735508
293,2020-02-03,19240,208,9607,19884,52,1770,12962,18,559,40139,32032,27678,19663,1682,52,9552,203,12798,550,17,1544,46,9439,192,7,12443,535,17,1614335010,914894588.9297612,1.00048904,1.00000019,915341839.3504486,914894588.9297612,914894417.4913859,0.0,0.0,0.993920765827,10.14318256,14.546257941444368,10.138226438510001,14.539150411007045,0.00010761867993281716,0.99868117348178,,-0.003721652401833307,0.00020003110700000002,916102769.555666,913367392.5603961,904412779.024377,916102769.555666,916102769.555666,911809178.332225,916102769.555666,916102769.555666,916102769.555666,906415305.664434,913330512.724628,916102769.555666,99.951138,914985420.7092401,916538953.424484,916550345.340119,910978684.807758,916367403.82831,916548469.0878539,901864055.0826881,916118921.718087,916550609.1597589,916550590.92941,916550324.2340269,916548312.345939,916538426.0591949,916358884.902966,910978684.807758,914937192.59388,916110308.9544439,900874055.0826881,916547957.339078,916537296.05259,916345082.858201,910378567.807758,914827192.59388,878634393.123809,916095307.954041,900874055.0826881,913333355.910929,916463954.0637599,915891408.0811461,916550610.6010001,916102769.555666,26189,0.30311343,26197,90361245.63916796,90242074.8321996,4189.82861534,4184.302958255294,0.000877,0.000875843389143521,13.911702775590141,0.001270534782384874,0.0010324385442087923
294,2020-02-04,18964,202,9634,19927,62,1762,13002,17,544,40256,32118,27747,19701,1675,58,9579,199,12836,535,16,1531,54,9468,193,5,12469,521,16,1614335010,912900118.158075,1.00042323,0.99993441,913346393.5725676,912900118.158075,912960002.121741,0.0,0.0,0.9940534810889999,9.80476998,14.528134592549328,9.799979219391,14.521035917465351,0.00010876932955225404,0.996504047903769,,-0.2401710577909914,0.000201818917,916102769.555666,913367415.440457,904798522.4060811,916102769.555666,916102769.555666,911707849.9603859,916102769.555666,916102769.555666,916102769.555666,906347111.532691,913229837.5393519,916102769.555666,99.951138,914987554.7443991,916538946.725135,916550344.298714,911100325.0623939,916365761.919236,916548471.781668,899506265.2303259,916120388.6542561,916550609.157899,916550590.8199561,916550322.684986,916548313.5745119,916538419.246936,916357341.722057,910703511.753213,914958638.158576,916111774.7315471,898541309.390841,916547946.5458211,916537309.178636,916342937.926051,910303511.753149,914898636.158576,859459360.341787,916097770.6310971,898541309.390841,913210112.7045711,916463739.5750949,915913554.7450961,916550610.6010001,916102769.555666,35246,0.40793981,35254,93480072.66617674,93153270.81018361,3046.65168785,3036.0007394953745,0.000264,0.00026307706864659504,14.028888512374357,0.0012790300068050331,0.0011055942180649273
295,2020-02-05,20010,277,10074,20613,81,2122,13581,25,740,40569,32461,28103,20072,1937,77,9928,260,13206,709,18,1819,74,9808,249,4,12853,687,18,1614335010,813763223.5879343,1.00063431,1.00008406,814210963.4193077,813763223.5879343,813694827.2209755,0.0,0.0,0.991910244857,3.36109385,12.603805353302498,3.359245561312,12.596874439894199,0.0001038387820059062,0.99977399579179,,-0.08782709336993047,0.00022098701,813947179.0756661,811211803.1524451,801552630.297426,813947179.0756661,813947179.0756661,809306925.309897,813947179.0756661,813947179.0756661,813947179.0756661,803758546.832935,810860549.958575,813947179.0756661,99.945009,812539507.478929,814384005.661244,814394780.913278,807806763.818432,814215301.143263,814393061.035492,795650787.2204,813937080.792251,814395018.674294,814395000.367169,814394731.9261191,814392721.584386,814382682.08692,814198325.7820481,807433970.43222,812389737.870232,813908963.165825,789262850.327181,814392368.584018,814381482.086082,814186525.770629,807133970.432156,812279737.870232,752196117.338118,813886963.065207,789262850.327181,809042062.885587,814301148.819085,813255844.997946,814395020.121,813947179.0756661,28738,0.33261574,28755,242300589.2899627,242245828.33713138,10325.59767193,10323.264043403862,0.001033,0.001032766537652919,16.15321627479008,0.0013017587418565272,0.0012217065534693738
296,2020-02-06,2750,322,10458,21014,88,2334,14003,26,885,40920,32830,28479,20474,2152,84,10312,302,13626,835,22,2008,77,10092,293,4,13219,803,22,1614335010,812344218.8902289,1.00050566,0.99995548,812791177.9724777,812344218.8902289,812380389.8293072,0.0,0.0,0.990599990085,11.40269416,12.635702879410553,11.396423749577,12.628754425348045,0.00010247478139271982,0.9980306336496461,,-0.2521836978724599,0.00022360993299999998,813947179.0756661,811211791.113461,785560543.5785019,813947179.0756661,813947179.0756661,809293525.661733,813947179.0756661,813947179.0756661,813947179.0756661,803678067.953817,810859325.678565,813947179.0756661,99.945009,812206310.65224,814384019.644337,814394781.868943,806739698.8571099,814213274.58124,814393070.68441,794051102.054717,813906345.709637,814395018.677413,814395000.404261,814394732.9602469,814392729.4134281,814382694.866546,814196604.6575401,806373410.782971,812028296.012832,813860898.083427,790374967.776263,814392322.4030759,814380494.843963,814182202.329921,805673410.7798929,811938296.012832,741601139.20682,813828896.297738,790374967.776263,807622967.561799,814294458.495764,812779367.019068,814395020.121,813947179.0756661,7308,0.08458333,7343,71421280.65445998,71280625.9876399,12321.33160849,12297.066392628689,400.0,399.2122534598584,16.26431167169921,0.0013055677442208586,0.0012612782643988973
297,2020-02-07,3094,210,9959,20509,60,1979,13501,14,608,40516,32312,27965,19971,1795,57,9811,191,13128,574,13,1645,48,9645,186,4,12718,557,13,1614335010,812603303.2674029,1.00051256,0.99996237,813050404.900202,812603303.2674029,812633884.6363853,0.0,0.0,0.993897572975,8.74838325,12.64858394072902,8.743572455638,12.641628403288275,0.00010186943647731288,0.998348939780356,,-0.1078042982943102,0.000221536704,813947179.0756661,811198789.629165,788178956.280797,813947179.0756661,813947179.0756661,810066675.701687,813947179.0756661,813947179.0756661,813947179.0756661,808562201.862303,811151843.529332,813947179.0756661,99.945009,812797925.7004219,814384018.5021191,814394782.198767,809425233.941281,814214763.293685,814393067.848909,799517571.816911,813951768.431554,814395018.672562,814395000.4334,814394733.45508,814392730.380455,814382678.44628,814197882.09005,809154154.535242,812629517.398762,813920983.592392,798660807.9734241,814392320.370859,814381018.423697,814182879.954628,808254154.532101,812579517.398762,777840538.255962,813903983.481773,798660807.9734241,811233424.807492,814304273.549391,813665744.726186,814395020.121,813947179.0756661,7268,0.08412037,7263,93090917.15146801,92937218.44134901,15679.49173352,15653.60394845454,803.656328,802.3294430065741,16.404145714942334,0.0013027231764871836,0.0012475908453911779
298,2020-02-08,2226,225,10048,20588,59,2034,13592,18,659,40583,32371,28027,20052,1845,58,9902,202,13218,629,14,1848,58,9903,202,4,13220,629,14,1614335010,814100552.9417356,1.00058286,1.00003263,814548478.3747474,814100552.9417356,814073989.477551,0.0,0.0,0.993229070058,13.53384288,12.643793529698813,13.526400530204999,12.636840626535815,0.0001009140170707745,1.00018843221036,,0.07049251807258326,0.000222601597,813947179.0756661,811210071.10134,786883878.167571,813947179.0756661,813947179.0756661,810023765.718533,813947179.0756661,813947179.0756661,813947179.0756661,809094414.809652,811153962.769414,813947179.0756661,99.945009,812624379.8768799,814384065.162167,814394782.717081,808880808.494711,814213926.993433,814393073.730713,798915227.84124,813953191.23751,814395018.668671,814395000.449258,814394734.1594629,814392735.279388,814382743.580877,814196587.821948,808788664.894711,812419509.680662,813926182.130917,795173329.737417,814392737.279211,814382753.580876,814196887.801468,808788664.894711,812419509.680662,768061170.947249,813926182.130917,795173329.737417,810824674.77724,814302696.196571,813530226.330618,814395020.121,813947179.0756661,5746,0.06650463,5758,60174706.29071599,60186045.1436301,13251.17460133,13253.671549449995,799.308574,799.4591894813586,16.4978352163137,0.001309798675453,0.0012938263434675327
299,2020-02-09,19852,282,10322,21222,66,2243,14062,20,797,41044,32994,28703,20665,2048,64,10155,252,13677,760,17,2052,64,10156,252,3,13682,760,17,1614335010,814450268.307242,1.00060343,1.00005319,814898386.1567879,814450268.307242,814406948.9827399,0.0,0.0,0.991012326277,11.15244593,12.72143968046668,11.146313130499001,12.71444407918733,9.857254303481304e-05,1.00061808584698,,0.10274139516646326,0.000224616888,813947179.0756661,811237261.4466621,781820100.758388,813947179.0756661,813947179.0756661,810022661.043209,813947179.0756661,813947179.0756661,813947179.0756661,808646792.841964,811173003.8916639,813947179.0756661,99.945009,812374582.43395,814383526.501472,814394784.0785661,807075503.398829,814212377.67488,814393030.951743,796019657.474349,813923252.481924,814395018.7116901,814395000.757269,814394733.8253349,814392682.78282,814382017.676984,814194492.123855,806889997.23519,812105114.723641,813889770.94179,793375828.704749,814392687.781451,814382027.676983,814194892.0633099,806889997.23519,812105114.723641,751305099.3672861,813889770.94179,793375828.704749,809128821.217749,814297267.794579,813128734.915172,814395020.121,813947179.0756661,37851,0.43809028,37890,73023893.15158497,73069028.18643335,2355.83923478,2357.2953456687774,0.003452,0.0034541336323437744,16.607441422639337,0.0012973901276835946,0.0012958815465213866
300,2020-02-10,21428,246,10261,21229,62,2152,14083,19,685,41104,33059,28843,20760,1971,58,10116,222,13727,654,15,1831,52,9964,215,4,13319,632,15,1614335010,838454150.3072193,1.00052169,0.99998788,838901728.1673079,838454150.3072193,838464308.8432432,25000000.0,24985308.11054785,0.9926033967110001,5.20243045,12.936150102955347,5.199654802595,12.929248300054645,0.00010123335603706704,0.9994123244219141,,-0.0519365773934811,0.000221765154,838947179.0756661,836242087.196679,804563680.243711,838947179.0756661,838947179.0756661,835085008.8593019,838947179.0756661,838947179.0756661,838947179.0756661,834390393.502797,836169307.127484,838947179.0756661,99.946647,837623122.597163,839383023.598979,839394776.6275821,833186348.154455,839209076.1698071,839392989.179286,823279840.781288,838914609.539382,839395018.736279,839395001.220896,839394733.6046929,839392661.962379,839381690.126017,839192291.737814,832831075.436455,837399474.474719,838886236.167881,819547765.019973,839392253.9598219,839380170.12183,839178291.69243,832231020.390455,837329472.474019,795248787.292148,838864236.150709,819547765.019973,835307777.192593,839297963.9102759,838472357.610379,839395020.121,838947179.0756661,41040,0.475,41062,161346706.83466113,161251887.3154498,5361.68792958,5358.536996526466,0.004453,0.004450383080650783,16.375102176960386,0.001300632472956635,0.0013139030138500294
301,2020-02-11,20519,212,10288,21431,56,2138,14206,17,656,41203,33212,29048,20967,1954,52,10146,199,13856,628,16,1961,52,10153,200,4,13865,630,16,1614335011,842401990.3852328,1.00073033,1.00019641,842851675.6543115,842401990.3852328,842236563.4286591,0.0,0.0,0.9927214349789999,9.42547957,12.934149334508932,9.420450805683,12.927248599074936,9.775080577881184e-05,1.00411803197595,,0.4368023526131035,0.000225225694,838947179.0756661,836310306.339261,803265486.245295,838947179.0756661,838947179.0756661,835149246.149233,838947179.0756661,838947179.0756661,838947179.0756661,834577509.786891,836221587.6902809,838947179.0756661,99.946647,837621766.802576,839382672.0013599,839394776.073465,833285428.8889179,839206160.06872,839392967.9168559,822548551.4163951,838911162.821807,839395018.744404,839395001.509313,839394733.252657,839392646.641688,839381359.894756,839189115.018755,832934038.567418,837503818.537567,838885397.269258,821700344.098295,839392655.629557,839381429.809221,839189814.235575,832934038.567418,837513817.547567,789528189.118227,838887394.3095781,821700344.098295,835737661.087193,839297031.301247,838536887.527239,839395020.121,838947179.0756661,39173,0.45339120000000005,39170,89055948.211051,89422683.45343265,2841.4905436,2853.1918925179043,0.002884,0.00289587640421864,16.5076990853585,0.0013079708913575814,0.0015698984406965258
302,2020-02-12,14411,321,10793,22060,77,2411,14733,20,870,41861,33867,29727,21612,2229,68,10660,293,14394,841,17,2234,68,10665,295,5,14399,842,17,1614335011,840324410.8279988,1.00051703,0.99998322,840772987.0577676,840324410.8279988,840338509.4377053,0.0,0.0,0.990020101948,9.87733987,12.849846281312573,9.872070029564,12.842990523947972,9.668229203531636e-05,1.00164161914681,,0.17942905707533727,0.000228993082,838947179.0756661,836286497.357007,804162306.968992,838947179.0756661,838947179.0756661,835165927.502201,838947179.0756661,838947179.0756661,838947179.0756661,834046242.700434,836164045.4499019,838947179.0756661,99.946647,837200246.108961,839382589.269659,839394775.2802219,831017943.395184,839203162.7772571,839392919.411932,817603802.91385,838883234.3128151,839395018.749012,839395001.729554,839394734.055013,839392608.9431419,839381360.9352701,839186291.019732,830205940.763791,836943349.886819,838856589.787151,814858493.601913,839392613.94116,839381410.888983,839186790.802452,830205940.763791,836963339.115273,789963517.045787,838857588.787151,814858493.601913,832604690.018922,839288988.0764719,837830303.317577,839395020.121,838947179.0756661,18777,0.21732639,18789,84981890.98773393,85121398.8871115,5530.48835835,5539.567313930277,0.013999000000000001,0.014021981026436195,16.63149341731694,0.001318857112912774,0.00164093212618038
