,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
744,2020-08-16,9847.0,3748.0,59568.0,157239.0,669.0,35382.0,109087.0,104.0,14915.0,223853.0,197326.0,186920.0,160224.0,38507.0,833.0,63074.0,4452.0,112345.0,17002.0,122.0,38512.0,834.0,63080.0,4469.0,19.0,112376.0,17027.0,123.0,1614335131.0,1189842272.5537694,1.00283417,1.0000728,1202489853.8154778,1199178727.2296512,1199091430.5352943,84001.0,84008.62822563789,0.8576433165180001,4.58409771,4.52086629633531,4.57147513,4.5084178249097375,8.404376768595033e-05,1.00009081112889,-0.0235318696560832,-0.0037340940792564134,0.9999807087018059,8.42663067517674e-05,0.00231151050959949,0.845095340333866,0.9999807087018059,0.001272477477,1199069630.724013,1106255259.240737,564917771.641083,1189734231.445133,1199069630.724013,928745942.702872,1199069630.724013,1199069630.724013,1199069630.724013,713168909.101562,1012488527.267176,1199069630.724013,98.948217,1146519072.936483,1202130891.373225,1202379121.619456,1031213740.6217859,1200956464.1841528,1202354417.988827,859941107.373644,1191287982.852657,1202380657.419425,1202380607.181788,1202379448.181593,1202357797.6581779,1202167964.164185,1201286272.125574,1048868381.441043,1154009039.082439,1193514157.932983,879545885.23017,1202357828.657616,1202168024.162749,1201286772.098777,1048968379.341043,1154179031.121286,615333366.8140861,1193539156.795019,880545879.2301699,855048509.013708,1197390084.57201,1119234023.2249231,1202380664.27,1199069838.344013,17135.0,0.19832176,20031.0,262293855.65570688,262317674.8568399,24031.0689193,24033.251207797,999.102041,999.1927705842195,57.90552908358555,0.001006553187100924,0.00024733362278260725
745,2020-08-17,12289.0,4171.0,60824.0,158835.0,669.0,36418.0,110487.0,105.0,15650.0,225937.0,199258.0,188842.0,162033.0,39666.0,848.0,64461.0,4927.0,113939.0,17848.0,126.0,39708.0,853.0,64483.0,4974.0,17.0,114005.0,17952.0,127.0,1614335131.0,1208802759.8876889,1.00322628,1.00034769,1222053599.3416238,1218547122.5829172,1218123593.4717064,23124058.61,23138117.04012543,0.848440257226,2.43922694,4.510327426316146,2.43222799,4.4973858022310385,8.12461237080533e-05,1.0006079568627,0.056131274017771716,0.038098849194510384,1.00009081112889,8.404376768595079e-05,0.00231000305333417,0.8444441353920609,1.00009081112889,0.001285696146,1217806540.992656,1124908640.917963,610935802.90756,1208068306.47016,1217806540.992656,946795372.059258,1217806540.992656,1217806540.992656,1217806540.992656,738577791.5598731,1031523584.593765,1217806540.992656,98.91569100000001,1163317527.828861,1221058878.0212948,1221309521.3461401,1036209499.4931369,1219861245.445432,1221284507.0620198,860020472.72718,1209952106.328309,1221311087.961939,1221311037.555107,1221309873.7048938,1221288119.088454,1221097509.103164,1220205667.3528051,1055631532.861806,1171404406.01256,1212308228.185671,882835080.3339711,1221288185.079583,1221097729.051893,1220209866.095645,1056131485.236825,1171874336.264873,598605130.6309941,1212412202.701207,883835074.3339711,853821967.852159,1215884417.304001,1127676581.460156,1221311094.88,1217806748.612656,21442.0,0.24817129999999998,24568.0,500695967.95145714,501000369.5012994,33278.52540844,33298.757316342606,1088.8811655,1089.5431582772303,57.627129806654224,0.001007295481007519,0.00026436412865649844
746,2020-08-18,12483.0,4109.0,61372.0,159793.0,645.0,36593.0,111276.0,102.0,15666.0,227471.0,200695.0,190263.0,163324.0,40077.0,838.0,65178.0,4958.0,115038.0,18046.0,126.0,40087.0,842.0,65188.0,4989.0,19.0,115091.0,18094.0,127.0,1614335131.0,1235791561.600802,1.00309711,1.00010521,1249214474.7575388,1245488484.9282005,1245357460.7980647,31124325.63,31130454.4234575,0.849643874852,2.19376837,4.518722478184648,2.18722509,4.505244637240972,8.340050590835703e-05,1.00019691329317,0.0678652369402937,-0.008335545391372117,1.0006079568627,8.12461237080532e-05,0.00231171927757544,0.843497898483225,1.0006079568627,0.00129318026,1245243072.353143,1152146075.565151,660027398.575418,1235548265.722928,1245243072.353143,973527179.285892,1245243072.353143,1245243072.353143,1245243072.353143,786612862.105617,1058690245.4989221,1245243072.353143,98.925492,1189472903.230893,1248712456.391391,1248966915.599019,1061178466.7079561,1247474733.646672,1248941469.006053,884281714.008576,1237329444.622212,1248968529.285474,1248968478.820908,1248967308.8225641,1248945462.3120382,1248753143.7787778,1247847239.343868,1082335205.517167,1198629961.472724,1239901185.590338,911058214.9385071,1248945515.308423,1248753243.773779,1247848239.240998,1082735192.674289,1198939938.7779212,639586543.82179,1239949181.505408,912058208.9385071,881779849.207563,1243458012.023325,1155138729.860371,1248968536.25,1245243279.9731429,23508.0,0.27208333,26900.0,569325619.3193508,569437727.1019368,33045.94766711,33052.45485349105,1006.3552990000001,1006.553463736025,57.033685046310254,0.0010076169400526703,0.0002752640135715352
747,2020-08-19,12578.0,4141.0,62008.0,160784.0,633.0,36926.0,111913.0,105.0,15759.0,228966.0,202110.0,191644.0,164608.0,40630.0,839.0,66011.0,5060.0,116106.0,18359.0,129.0,39469.0,812.0,64627.0,4866.0,19.0,114049.0,17798.0,125.0,1614335131.0,1261176146.6624,1.00270797,0.99992382,1274483853.6668015,1270945085.7177799,1271041908.9939137,31089012.76,31084247.55415629,0.8489378477420001,2.99023142,4.5503497414187315,2.98192866,4.537715111505263,8.518868380260307e-05,0.999846723796587,-0.031039278475784544,-0.025912697710255683,1.00019691329317,8.340050590835721e-05,0.00236259732867795,0.838884238039542,1.00019691329317,0.001302619601,1271139713.598911,1177938976.548545,696011957.4222139,1261369484.588099,1271139713.598911,999575305.2305461,1271139713.598911,1271139713.598911,1271139713.598911,801410464.98394,1082576994.6215189,1271139713.598911,98.955836,1213814225.4689732,1274419635.152338,1274677569.85441,1082123443.486341,1273143988.177546,1274651519.815239,907928876.7846769,1262675467.82517,1274679224.647424,1274679174.057059,1274678000.044703,1274656053.713125,1274462770.228413,1273543535.5885699,1104888888.041505,1223825262.960162,1265511417.3031971,934796832.2796699,1274653996.711164,1274448930.222929,1273427435.385473,1102188863.641732,1221885253.260253,650606686.411867,1264950415.859794,930796824.2796699,901325146.861676,1268990610.398934,1178581591.716281,1274679231.66,1271139921.218911,20916.0,0.24208333,27899.0,426281130.65807,426215791.9047762,24471.40934668,24467.658461963176,809.320841,809.1967913741485,56.37858523481904,0.001007601769265375,0.00028085765966547185
748,2020-08-20,10926.0,4107.0,61780.0,160694.0,633.0,36788.0,111500.0,101.0,15468.0,229607.0,202631.0,192093.0,164959.0,40690.0,850.0,66063.0,5110.0,116332.0,18254.0,126.0,40697.0,854.0,66073.0,5137.0,21.0,116376.0,18293.0,127.0,1614335131.0,1292991548.91372,1.00440095,1.00008464,1308410277.7871397,1302787526.9180174,1302677262.882333,41638079.66,41643881.74013892,0.851298887493,2.76292187,4.607193372531387,2.75104852,4.587394460080602,8.427534282984734e-05,1.0001393455266498,-0.008335643361115206,0.012076936338960129,0.999846723796587,8.51886838026033e-05,0.0024573538385896,0.84565493743848,0.999846723796587,0.001283875299,1302605807.186896,1209245561.688778,664516501.412756,1292811401.428129,1302605807.186896,1029586309.737402,1302605807.186896,1302605807.186896,1302605807.186896,828178777.541451,1112801584.928129,1302605807.186896,98.821568,1246810794.6899712,1307964102.689612,1308226258.848912,1113693025.723393,1306672185.035084,1308199381.677198,934447298.279524,1295926980.4565449,1308227975.004584,1308227924.1768699,1308226745.939285,1308204739.061448,1308010824.560299,1307097006.482158,1137912198.485817,1257882958.584773,1299002417.708307,962807202.1710359,1308204783.059479,1308010924.5568118,1307097706.42056,1138312173.279683,1258152939.323992,692028429.169812,1299041415.157897,963807196.1710359,933117982.368556,1302584909.839293,1211797622.6190732,1308227982.07,1302606014.5968962,19604.0,0.22689815,23270.0,473494380.80095303,473560360.1248115,36566.39459461,36571.489958122496,1020.0,1020.142132437183,55.49180949052693,0.0010078286998408664,0.00028571205638999465
749,2020-08-21,40866.0,4105.0,61579.0,131903.0,613.0,37378.0,82533.0,106.0,15715.0,201255.0,174217.0,163676.0,136482.0,41457.0,853.0,66011.0,5186.0,87604.0,18692.0,134.0,41478.0,856.0,66024.0,5230.0,20.0,87658.0,18758.0,135.0,1614335131.0,1322578703.558579,1.00475344,1.00017027,1338458324.3587766,1332352965.97808,1332126143.196416,31431476.96,31441285.387615725,0.8497370573549999,3.29581837,4.648726024618789,3.28078454,4.627520927771592,8.6797239728112e-05,1.00031205748391,-0.02491209990895118,-0.006908997443229594,1.0001393455266498,8.427534282984699e-05,0.0024026806706707697,0.8435221262965259,1.0001393455266498,0.001181567203,1331937117.557725,1238556639.294685,695195730.38983,1322166111.728442,1331937117.557725,1055906780.558957,1331937117.557725,1331937117.557725,1331937117.557725,849503920.214126,1141415945.022865,1331937117.557725,98.81358900000001,1274323857.3400571,1337879516.230134,1338039010.480688,1136982833.930164,1336587804.5722811,1338011739.6137369,960251825.6540039,1325505000.352433,1338040771.62908,1338040720.7962642,1338039539.115317,1338017407.1166961,1337928210.317415,1337034675.693749,1164034374.220941,1286389778.905297,1328816941.032378,991743660.512817,1338017461.1128259,1337928340.305132,1337036775.3169339,1164334361.7398071,1286829721.819541,694296868.2508991,1328882932.5237222,992743654.512817,952186069.105523,1330165580.043876,1229700810.938574,1338040778.72,1331937324.967725,49013.0,0.56728009,51950.0,405981346.590388,406108036.1079193,11617.58345946,11621.208813323468,7.059962,7.062165113978219,54.67429034737919,0.0010078466360041078,0.0002795332820719428
750,2020-08-22,10083.0,4141.0,62114.0,132751.0,609.0,37917.0,83177.0,102.0,15877.0,202267.0,175122.0,164597.0,137339.0,41996.0,841.0,66561.0,5248.0,88264.0,18870.0,134.0,41996.0,842.0,66565.0,5250.0,21.0,88278.0,18873.0,135.0,1614335131.0,1321435382.649356,1.00458517,1.00000511,1337365159.4548073,1331267906.5038142,1331261098.483958,99972.0,99972.7661253638,0.848801007116,4.46848658,4.6016389344400634,4.44811406,4.580659356518461,8.560031775680456e-05,1.00000766339939,-0.060490725874932025,-0.032132304416623673,1.00031205748391,8.679723972811159e-05,0.00258317966788625,0.849981638618582,1.00031205748391,0.001183349538,1331257497.134333,1237544487.229208,691173036.7047759,1321425256.039855,1331257497.134333,1053394549.301233,1331257497.134333,1331257497.134333,1331257497.134333,815798359.108055,1140551731.185294,1331257497.134333,98.808869,1272805295.350572,1337192997.570112,1337353138.3041039,1135148195.13265,1335901912.772743,1337325754.254217,957535205.607675,1324636209.211851,1337354903.648039,1337354852.871524,1337353667.926147,1337331442.580904,1337241832.198737,1336348806.390305,1161279630.449821,1285154106.850309,1327968145.5045981,993439924.6594911,1337331456.580878,1337241872.198643,1336348806.390305,1161379630.068687,1285174106.786405,701837719.731053,1327971145.501432,994439918.6594911,954858963.487675,1329253814.2031288,1227868817.24373,1337354910.77,1331257704.544333,17420.0,0.20162037,20558.0,299285873.93448704,299288167.48167074,25522.92538022,25523.120972590783,1001.1898385,1001.1975110175975,55.06821878737196,0.0010080696669721632,0.00028482655310925394
751,2020-08-23,7887.0,4102.0,61874.0,132744.0,599.0,37758.0,83162.0,97.0,15693.0,202619.0,175352.0,164840.0,137532.0,41928.0,842.0,66455.0,5237.0,88311.0,18777.0,134.0,40762.0,822.0,65064.0,5060.0,23.0,86274.0,18233.0,129.0,1614335131.0,1340508148.0091054,1.00456177,0.99999653,1356519097.995013,1350354384.7879374,1350359072.4464564,20000002.0,19999814.994779415,0.849781913114,5.18315295,4.631149779504586,5.15959807,4.610103477796152,8.572125349761509e-05,0.9999906497399059,0.014698034842462012,0.02768717554097604,1.00000766339939,8.5600317756805e-05,0.0025258298475471,0.849353454825567,1.00000766339939,0.00117211317,1350366803.6607132,1256482867.603527,662351083.684377,1340520682.226145,1350366803.6607132,1070818631.4095141,1350366803.6607132,1350366803.6607132,1350366803.6607132,832781118.2258611,1159604741.779916,1350366803.6607132,98.819703,1291726939.8479302,1356367450.398735,1356529980.522718,1152756172.839376,1355069698.534901,1356502473.8619711,970392471.929583,1343670338.798076,1356531774.756359,1356531723.987017,1356530536.930573,1356508243.998106,1356418089.9431028,1355528666.405883,1180304844.453989,1304456860.426451,1347129809.275291,1013556456.059926,1356506206.998082,1356404179.942924,1355412066.404723,1178304843.254491,1302686860.237037,732226270.199424,1346585809.219474,1008556448.059926,974426964.555054,1348525004.367713,1247390970.786215,1356531781.92,1350367011.070713,14410.0,0.16678241,17371.0,261719419.60151708,261716972.45687217,24052.7784917,24052.553591965123,989.0,988.9907525927671,54.57277754205058,0.0010080479365964217,0.00026098874185977763
752,2020-08-24,9053.0,4136.0,62392.0,133503.0,602.0,38085.0,83827.0,95.0,15819.0,203592.0,176239.0,165739.0,138378.0,42322.0,847.0,67025.0,5288.0,89000.0,18934.0,135.0,42342.0,849.0,67037.0,5336.0,22.0,89054.0,19002.0,136.0,1614335132.0,1347112074.813467,1.00476897,1.00017128,1363385363.9566867,1357146690.4028075,1356914275.9139094,8444443.88,8447032.034204109,0.849160572314,3.32082847,4.5968615067545615,3.30563279,4.575826868220812,8.49776413661789e-05,1.0003064919657099,0.04197647408185761,0.031841971379227424,0.9999906497399059,8.572125349761541e-05,0.00255133755367188,0.84878749378268,0.9999906497399059,0.001180508106,1356730655.8835769,1262042131.1758802,668344031.444751,1346699322.290958,1356730655.8835769,1075100234.844869,1356730655.8835769,1356730655.8835769,1356730655.8835769,827287927.60891,1165801530.331333,1356730655.8835769,98.80640600000001,1297412344.3487911,1362801980.06799,1362965809.530497,1157378368.771356,1361489326.8499289,1362938212.0005019,968306783.3564731,1349970415.967886,1362967618.12727,1362967567.386356,1362966377.619118,1362944007.62797,1362853277.7635028,1361956681.557089,1185271330.1695259,1310366937.174054,1353468107.444308,1015215849.448359,1362944061.624099,1362853397.751561,1361958681.2008688,1185471327.688392,1310846876.889831,713258573.148066,1353536098.366018,1016215843.448359,975079860.2501279,1354815956.1154768,1252256102.594923,1362967625.33,1356730863.293577,16729.0,0.19362269,20196.0,410429999.0135669,410555792.5107507,36956.79930356,36968.126265624895,1000.0,1000.3064919657099,54.847583108885964,0.0010064296932745305,0.0002625487012412371
753,2020-08-25,11178.0,4154.0,62067.0,133527.0,611.0,37637.0,83741.0,96.0,15928.0,204010.0,176558.0,166057.0,138626.0,41966.0,863.0,66815.0,5339.0,89015.0,18866.0,137.0,41966.0,863.0,66820.0,5342.0,22.0,89033.0,18870.0,138.0,1614335132.0,1365398159.2878413,1.00460428,1.00000888,1381465446.6667213,1375146156.3261695,1375133950.1100776,21401220.6,21401476.748183656,0.849418860247,3.70604681,4.601860059168713,3.6890940999999997,4.580809594323108,8.804120179214001e-05,1.00001196885862,-0.036578159778453946,0.0049789465810101356,1.0003064919657099,8.49776413661785e-05,0.00244698038087037,0.848971774310458,1.0003064919657099,0.001182025699,1375129490.183235,1279418786.6391768,682411068.961595,1365381817.225909,1375129490.183235,1091133923.513416,1375129490.183235,1375129490.183235,1375129490.183235,843024159.309683,1184160976.3736641,1375129490.183235,98.836939,1315200465.102918,1381280885.755317,1381447062.844511,1173428760.5748038,1379948858.422673,1381419255.867217,982570243.83974,1368871642.730106,1381448905.069575,1381448854.285817,1381447661.226109,1381425181.466095,1381333731.476801,1380428144.559914,1202486857.884684,1328600707.017899,1372192596.1808789,1030679698.4950869,1381425199.466029,1381333781.476608,1380428144.559914,1202486857.884684,1328630706.8539948,728523037.0961059,1372196596.1677132,1031679692.4950869,988038162.9749461,1373625331.000224,1269053522.518498,1381448912.3,1375129697.593235,19337.0,0.22380787,22414.0,372755386.9098681,372759848.3663938,25949.787095,25950.097684332955,1000.0,1000.01196885862,54.48365720958953,0.0010004752142804435,0.0002683515749479788
754,2020-08-26,10711.0,4143.0,62404.0,134193.0,610.0,37845.0,84347.0,103.0,15969.0,205162.0,177668.0,167142.0,139602.0,42304.0,863.0,67346.0,5386.0,89717.0,19029.0,145.0,41086.0,839.0,65940.0,5196.0,21.0,87634.0,18552.0,139.0,1614335132.0,1384675830.024906,1.00452479,0.99991687,1400884256.6546316,1394458173.820321,1394574098.2719529,23092484.22,23088245.346116975,0.8503020927689999,3.82209987,4.618920985289092,3.80456728,4.597733247104723,8.715238478715023e-05,0.999816439243061,-0.02019170771659054,-0.02396069873021494,1.00001196885862,8.80412017921398e-05,0.0026068795969320002,0.8470593072877471,1.00001196885862,0.001185868674,1394713981.202496,1299205257.572946,721701128.837911,1384930048.832977,1394713981.202496,1108079174.549887,1394713981.202496,1394713981.202496,1394713981.202496,841481137.2949599,1203568193.6119509,1394713981.202496,98.842986,1333730522.3127599,1400969901.077222,1401139552.924568,1191393508.2551289,1399614410.5128481,1401111529.057349,999889145.181593,1388307284.220832,1401141443.993584,1401141393.081286,1401140194.153991,1401117585.43221,1401025486.678627,1400111399.9672759,1220704242.2137349,1347867862.4649491,1391791244.6070108,1049678243.148145,1401115502.4297519,1401011426.673375,1399989599.740992,1218304201.562792,1345967851.387656,711734009.989199,1391314242.2301,1043678235.148145,995478474.224851,1393185355.350115,1287698006.203965,1401141451.24,1394714188.6124961,17238.0,0.19951389,23611.0,366589440.1072371,366522148.67212516,25466.73890785,25462.0642139793,668.6614950000001,668.5387549898417,54.042517310330325,0.0010005845771241275,0.00027011864060141183
755,2020-08-27,10372.0,4137.0,62978.0,135028.0,590.0,38242.0,85156.0,99.0,16126.0,206449.0,178867.0,168318.0,140706.0,42807.0,852.0,68053.0,5433.0,90618.0,19348.0,141.0,42811.0,854.0,68058.0,5449.0,24.0,90649.0,19370.0,142.0,1614335132.0,1409374315.5459232,1.00463137,1.00005929,1425660048.0571663,1419171868.294465,1419087732.319691,26319960.13,26322140.172520205,0.850339739825,2.82118851,4.633167561307174,2.80834928,4.612082012862831,8.838812778686309e-05,1.0000828284887,0.03947339119135496,-0.02127190922705437,0.999816439243061,8.715238478715041e-05,0.00258789294488928,0.84516175969631,0.999816439243061,0.001184002929,1419054122.758914,1323495780.0098062,765648557.282658,1409257588.869648,1419054122.758914,1125651049.831485,1419054122.758914,1419054122.758914,1419054122.758914,857675717.01016,1226654755.9915972,1419054122.758914,98.857671,1356598166.492396,1425367873.353051,1425540033.2960289,1212194990.064996,1423990073.048033,1425511834.716692,1021019151.928242,1412414150.3024518,1425541965.286782,1425541914.2770731,1425540712.034938,1425518016.7355099,1425425268.413433,1424501530.2701821,1242716202.797898,1371407761.261334,1416108573.036267,1071070481.044082,1425518047.735013,1425425318.41324,1424501930.2552009,1242916200.316764,1371567754.263998,762469542.073858,1416130572.17808,1072070475.044082,1022433317.638216,1417341220.020931,1310722705.092592,1425541972.57,1419054330.168914,17719.0,0.20508102,22930.0,505298375.76979005,505340228.8705975,40779.71119914,40783.08892098826,1040.292469,1040.3786348530132,53.72002849664226,0.0009966533633865864,0.00027101150436520795
756,2020-08-28,10194.0,4172.0,63358.0,135801.0,587.0,38560.0,85677.0,103.0,16277.0,207435.0,179775.0,169213.0,141511.0,43137.0,849.0,68444.0,5449.0,91172.0,19558.0,143.0,43141.0,852.0,68450.0,5471.0,20.0,91203.0,19583.0,144.0,1614335132.0,1409574629.8314567,1.00507753,1.00006,1426496842.9332836,1419375517.1105278,1419290360.6305282,38551118.23,38554815.96107526,0.848206476691,1.27328655,4.463212250315006,1.26693007,4.440931101353434,8.67545164027451e-05,1.00009591760875,0.02125012705858421,0.008720429627806111,1.0000828284887,8.838812778686271e-05,0.00261562717529068,0.847772742210059,1.0000828284887,0.001186484766,1419239179.652277,1306588828.5450392,772526215.839094,1409439439.770716,1419239179.652277,1105593288.813511,1419239179.652277,1419239179.652277,1419239179.652277,846527179.016338,1208153302.103201,1419239179.652277,98.813722,1356855477.803617,1426185054.351403,1426358082.211734,1209847815.446311,1424805440.555706,1426329725.092249,1017460111.609226,1413102224.3796651,1426360022.5836132,1426359971.49967,1426358765.049532,1426335946.146136,1426242582.848633,1425318536.797016,1240502615.02695,1371462645.23431,1416870551.623073,1064526368.088206,1426335977.1455882,1426242642.8475368,1425318936.778582,1240802610.545816,1371682633.915106,716541348.203403,1416895550.429374,1065526362.088206,1013147262.252049,1418006132.01039,1310248035.412102,1426360029.89,1419239387.0622768,19414.0,0.22469907,23529.0,1120219194.1556146,1120326642.9019938,80339.36634567,80347.07230557837,1435.851928,1435.989651483453,54.92140407868475,0.0009945639937065113,0.00026581760181041195
757,2020-08-29,8582.0,4167.0,63615.0,136291.0,568.0,38650.0,86235.0,99.0,16292.0,208504.0,180744.0,170176.0,142409.0,43483.0,857.0,68938.0,5528.0,91867.0,19751.0,143.0,42245.0,833.0,67523.0,5337.0,22.0,89778.0,19258.0,137.0,1614335132.0,1449016449.5466824,1.00400796,0.99992141,1464801520.7092593,1458839443.629856,1458954096.3708305,39999994.0,39993448.75125059,0.848058411268,2.78759907,4.513651221965342,2.7762529,4.495279629558839,8.70121875727859e-05,0.99983636875672,0.02683512816084739,-0.025614780708338555,1.00009591760875,8.67545164027448e-05,0.00253163376275349,0.8415712964993979,1.00009591760875,0.001186987953,1459077986.99885,1346229597.149655,793894073.005619,1449253592.713886,1459077986.99885,1140254262.261786,1459077986.99885,1459077986.99885,1459077986.99885,871854927.600111,1247398940.761759,1459077986.99885,98.922375,1393880527.97332,1464861922.6614368,1465039238.517267,1242440552.568594,1463442600.708817,1465010641.650152,1047635687.645866,1451468632.0228472,1465041239.890908,1465041188.774048,1465039979.7546,1465017057.094289,1464922843.1501482,1463991301.235933,1276867899.405895,1409659288.286869,1455490992.77251,1099682485.182334,1465014968.0921712,1464908693.144896,1463867501.041586,1274467874.3549519,1407749277.7627141,768653843.590838,1454997991.118312,1093682440.022862,1049091828.8782891,1456550315.263851,1346809390.719357,1465041247.23,1459078194.40885,16279.0,0.18841435,19760.0,525556657.04491204,525470659.5557058,44688.26857392,44680.956176973225,1056.799501,1056.6265755837537,54.03852162992101,0.000994730623577114,0.000269579530044105
758,2020-08-30,8203.0,4203.0,64475.0,137469.0,577.0,39249.0,87292.0,99.0,16489.0,209931.0,182131.0,171532.0,143693.0,44176.0,876.0,69838.0,5608.0,92988.0,20044.0,145.0,44177.0,879.0,69844.0,5615.0,21.0,93013.0,20055.0,146.0,1614335132.0,1457391426.4959412,1.00402352,1.00003284,1472877218.6483097,1467022990.5608695,1466974817.2995174,10209996.0,10210367.728562651,0.846934291363,3.69990014,4.488975933497287,3.68519419,4.471133652646585,8.548067989668661e-05,1.0000364082966,-0.05773100945151104,-0.007998890040136847,0.99983636875672,8.70121875727862e-05,0.0024972923791757103,0.842539576986778,0.99983636875672,0.001198922206,1466969373.287272,1354331317.8565981,732116385.921889,1457338367.288418,1466969373.287272,1145794242.864158,1466969373.287272,1466969373.287272,1466969373.287272,881660817.906745,1255404762.825948,1466969373.287272,98.948603,1400453642.5461211,1472642679.468482,1472821568.4553661,1247384808.2845109,1471201776.9417,1472792819.7452831,1047361715.967492,1458970410.824964,1472823588.29746,1472823537.033755,1472822324.589604,1472799322.552624,1472704176.49311,1471762226.836941,1283058598.617312,1416749991.061973,1463106819.027868,1101636290.205304,1472799347.552387,1472704236.4927518,1471762326.834982,1283358594.136178,1416819989.978595,775302766.5506799,1463117818.836094,1102636284.205304,1048817857.199915,1464031807.943257,1352730560.8605,1472823595.65,1466969580.697272,16238.0,0.18793981,19771.0,398071174.59260994,398085667.6860024,33241.64851477,33242.8587865686,1500.0,1500.0546124449,54.187566328983756,0.0009948262870781268,0.00027221608582561965
759,2020-08-31,9911.0,4272.0,65581.0,138974.0,580.0,39994.0,88637.0,104.0,16855.0,211709.0,183881.0,173248.0,145297.0,45033.0,885.0,71001.0,5724.0,94371.0,20481.0,153.0,45066.0,891.0,71021.0,5785.0,22.0,94430.0,20554.0,154.0,1614335132.0,1462463662.4682217,1.00464256,1.00023927,1478666751.540589,1472185843.2037501,1471833680.1189418,7579324.45,7582746.57955941,0.8444424409129999,1.87837771,4.421623159693203,1.87014489,4.402243448633791,8.566720987272032e-05,1.00045150851926,-0.015462228079956791,0.03174981840765788,1.0000364082966,8.54806798966864e-05,0.0023354617640646102,0.840047763918072,1.0000364082966,0.001217594122,1471521231.3278859,1358892803.297388,750645035.5390309,1461803645.668717,1471521231.3278859,1147557201.23561,1471521231.3278859,1471521231.3278859,1471521231.3278859,882105791.9724561,1258273616.951637,1471521231.3278859,98.90420999999999,1403681157.2436981,1477816904.004856,1477997377.2445679,1248085439.759183,1476349724.720285,1477968497.755831,1045364672.4379641,1463879047.651936,1477999414.845419,1477999363.346145,1477998146.132695,1477975050.7420151,1477879168.553957,1476923669.6014721,1284607719.4080071,1420515791.206321,1468105535.199662,1103182872.2230608,1477975109.7361882,1477879368.516461,1476926968.809053,1285207675.2268732,1421125693.2143981,753229789.210976,1468178523.209915,1104182866.2230608,1039404199.279794,1468786581.496975,1354882928.349935,1477999422.21,1471521438.737886,17755.0,0.20549769,20794.0,786848893.6697999,787204162.6486619,61883.44081919,61911.38171992099,1727.013415,1727.7931762697485,54.859339317112656,0.0009949233348410095,0.0002827034725656863
