,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
922,2019-05-08,16441.0,6702.0,276754.0,507559.0,821.0,154957.0,451540.0,115.0,43362.0,548432.0,497066.0,435954.0,255912.0,4762.0,4.0,31728.0,77.0,130635.0,566.0,0.0,98149.0,335.0,225728.0,2802.0,1.0,355868.0,20494.0,46.0,1614335512.0,571.0,9785.32224168126,277801948.31263536,0.41789872,0.39516942991,373869742.82329565,353535163.62753856,894641986.1181957,67952753.66175334,73560145.7397042,1.8e-07,0.000358619926659333,0.020658244673498565,5.428e-05,0.0031267908934204222,0.97795654,56.33503322463053,3.4328068011861896,7137.5,40.1400275208097,0.109972678139205,411154.5689349349,7137.5,411154.5689349349,0.6490081479209999,94.73933692,46.40308930612518,89.58651408,43.87924961988141,0.009711190111846436,57.6048432833534,-79.03721646084641,-20.83346149090095,57.4158390774852,0.009855536095655409,0.337640695684205,51.339706522178204,57.4158390774852,941197478.5512967,5710.97795654,328979.9901811725,0.068034779096,6117635.33542948,3613184.89708802,254418.17338148,4822544.98890225,5976191.12722144,1072510.04288879,6117635.33542948,6117635.33542948,6117635.33542948,467764.76544429,2266337.01143495,6117635.33542948,74.304475,5222283.14884197,6172385.13227701,6176415.58561858,4212224.10344618,6141091.46908073,6176270.88911542,3013694.76779049,5892672.76702751,6176406.89845896,6176139.1440959005,6170665.20141443,6120736.88583481,5797760.6430344,5064562.89709471,589871.07779787,2701431.21565215,4009521.85393601,0.0,6175275.51034268,6166755.63475005,6079566.76750292,3718387.91075448,4824613.51381084,225000.02,5654620.51889191,2308308.31080744,2903733.68841577,5955374.22202651,5132036.15392451,6490248.41512478,18643175.0,6137247.20833852,2727.0,0.0315625,23548.0,68506.37366011,3946298.9186014854,20.512480513678,1181.6182253432619,0.01483454,0.8545413518806373,25.3433061828521,0.04922612448204835,0.0263546709286717
923,2019-05-09,17922.0,6715.0,277006.0,507953.0,818.0,155086.0,451744.0,116.0,43386.0,549169.0,497434.0,436310.0,256186.0,4778.0,5.0,31771.0,77.0,130792.0,568.0,0.0,97272.0,336.0,224974.0,2643.0,1.0,355584.0,20191.0,46.0,1614335512.0,579.0,9886.55267702936,271218536.1422831,0.40834364,0.38609670828500003,365130753.1229809,345238102.0561688,894175201.8293717,73355040.3632027,66955469.3229875,1.6e-07,0.000253871227210884,0.014266470693224318,5.9999999999999995e-05,0.003371741851164618,0.93297676,52.42927979759946,3.12458856840608,7237.5,40.6570715890389,0.11138923723024399,406716.36079673195,7237.5,406716.36079673195,0.648953468336,97.64181185,45.399116492396615,92.32219833,42.925731888660934,0.00913730312731415,56.195697519410295,-79.56392399103582,-20.79164876239173,57.6048432833534,0.00971119011184644,0.33973380004456794,51.398981294908,57.6048432833534,941522904.0692141,5790.93297676,325425.5179171832,0.067873519862,6122835.30025858,3615734.8430652,257028.37653844,4826322.08717763,5978623.60172353,1068803.68730071,6122835.30025858,6122835.30025858,6122835.30025858,466774.28339454,2268854.44798582,6122835.30025858,74.279839,5228876.03081859,6180077.44505596,6184112.80836717,4216566.02008607,6148740.26803587,6183967.58138719,3023157.94779046,5899891.17881465,6184116.59587143,6183849.78055877,6178371.11677305,6128424.29866436,5805110.51550968,5071513.89473977,690393.77351913,2704620.91087389,4016850.49855043,0.0,6182962.32673197,6174271.75082264,6085444.74638856,3723954.33338012,4802010.51734585,225000.02,5655977.15496039,2313713.1966619,2906012.57933384,5962890.55324646,5138169.46283002,6497485.91512478,18644079.6875,6143497.05218841,3675.0,0.0425347222222222,24349.0,66544.09409038,3739491.7832061728,19.675755550605,1105.6928073876568,0.02172988,1.2211257636130837,25.3789217354143,0.04922709703697035,0.02634274930321057
924,2019-05-10,15838.0,6685.0,277134.0,508312.0,817.0,155067.0,451995.0,116.0,43332.0,550013.0,497838.0,436583.0,256357.0,4767.0,5.0,31789.0,78.0,130832.0,564.0,0.0,98078.0,340.0,225861.0,2784.0,1.0,356316.0,20473.0,46.0,1614335512.0,574.0,10840.3414634146,275915367.40482897,0.41673530000000003,0.393990323922,372687490.8177347,352346599.63153815,894302672.521883,72983158.63487165,70846104.9612176,1.5e-07,0.000299691659643436,0.017170969264794052,4.0799999999999996e-05,0.002337654464048552,0.92454877,52.97244018188965,3.3061515648568203,7175.0,40.261514538145,0.110305519282589,411094.87204775383,7175.0,411094.87204775383,0.649582459864,106.35308613,46.40955487905189,100.54844657,43.87657019603153,0.009012313261122094,57.295452550209596,-78.22283007865893,-20.49647035484957,56.195697519410295,0.009137303127314141,0.330076908281289,50.1056385896901,56.195697519410295,941851832.9392924,5740.92454877,328928.870078385,0.067709543843,6127771.21926401,3619886.01294624,254900.07836497,4815659.09900156,5982457.37247049,1066759.70389541,6127771.21926401,6127771.21926401,6127771.21926401,455497.93391702,2269650.02399969,6127771.21926401,74.033976,5233874.32999346,6187651.37183988,6191693.94171801,4225313.63783111,6156234.918661799,6191548.11331768,3028882.87617942,5906893.8565344,6191685.25318593,6191417.90887301,6185934.74282264,6135937.72234203,5812539.00111155,5077449.76035881,692270.04060706,2719435.91900787,4022723.32719644,0.0,6190551.15557268,6181975.10841694,6094310.57796121,3740975.91129862,4834455.57430369,225000.02,5668091.13015785,2316943.99845782,2911704.91125096,5970678.12665285,5145891.94795219,6504660.91512478,18644976.5625,6149643.36520018,3085.0,0.0357060185185185,24200.0,61160.99825385,3504247.073376915,17.1124774353566,980.4671389140062,0.018575605,1.0642976948689362,25.407277190907998,0.04925321307468275,0.026465305358087315
925,2019-05-11,18214.0,6684.0,277307.0,508678.0,823.0,155165.0,452217.0,114.0,43381.0,550694.0,498191.0,436811.0,256553.0,4773.0,5.0,31876.0,77.0,130975.0,566.0,0.0,103846.0,377.0,231991.0,3016.0,1.0,360452.0,22452.0,48.0,1614335512.0,569.0,17670.2460456942,314164876.8469103,0.47427992,0.44826288965000005,424424441.49920213,401142275.24941474,894881741.2991295,72719485.48675169,67311253.1238083,1.1e-07,0.000301519205316742,0.019652422183579495,5.9999999999999995e-05,0.0039106806804432,1.06617191,69.4909648411371,3.14119181244439,7112.5,39.8672118100758,0.10922523783582401,463578.605660871,7112.5,463578.605660871,0.649139471332,78.66834767,52.74730338083481,74.35292808,49.85380487683111,0.008897921372852802,65.17801134071999,-72.61326183855344,-6.8850362251314525,57.295452550209596,0.00901231326112208,0.332684046034398,51.0399928105308,57.295452550209596,942222765.314786,5691.06617191,370932.3754935379,0.067811897316,6131302.03003187,3623856.87784234,176383.54815932,4820105.28373755,5984965.56664861,1070828.81529048,6131302.03003187,6131302.03003187,6131302.03003187,449107.10987106,2274837.34337043,6131302.03003187,74.02139100000001,5237862.50251544,6193988.68273505,6198037.48430965,4227049.15212863,6162512.56823674,6197891.25571828,3011741.6069616,5912835.00110056,6198028.7829999,6197761.05805153,6192273.38584941,6142245.151468701,5818763.54754633,5082049.72199641,697952.40029566,2708711.97940187,4021880.53203021,0.0,6196957.68061038,6189287.57355455,6109831.98425153,3798947.03848613,4876277.93917927,225000.02,5705364.50237942,2351150.28159984,2909939.68114529,5976773.48141104,5150436.14340092,6511773.41512478,18645865.625,6154564.50722977,3536.0,0.0409259259259259,26922.0,82775.01191272,5395110.6651754975,16.0909710610345,1048.777494299304,0.01551943,1.01152558454151,25.434793272209102,0.05015185458103728,0.03603769049803508
926,2019-05-12,17789.0,6700.0,277372.0,508768.0,814.0,155241.0,452284.0,114.0,43407.0,551134.0,498226.0,436905.0,256650.0,4776.0,5.0,31910.0,77.0,131104.0,568.0,0.0,100533.0,356.0,228638.0,2881.0,1.0,358231.0,21341.0,47.0,1614335512.0,577.0,10685.7885615251,291611525.351615,0.4405401,0.416488824749,393972226.1370088,372463321.0398522,894293673.4606254,68047377.80814455,70740246.92922191,1.6e-07,0.000279049438463777,0.016864237767225204,5.9999999999999995e-05,0.003626075263236408,0.95909292,57.96238520595292,3.3012115233636896,7212.5,40.383006410432,0.110638373727211,435884.4639348765,7212.5,435884.4639348765,0.649082753639,96.89160835,49.1627665580413,91.60181311,46.478726389578206,0.00870486359427163,60.43458772060679,-75.41957119134622,-15.736213941399825,65.17801134071999,0.008897921372852809,0.326532485609074,57.26721724348929,65.17801134071999,942571530.8483189,5770.95909292,348765.53353310714,0.067188635164,6138388.62240325,3623917.46235118,217805.56854991,4825242.2387616,5990537.95784949,1065364.37970602,6138388.62240325,6138388.62240325,6138388.62240325,451889.5772455,2279583.2111552004,6138388.62240325,74.018295,5246323.7142444,6203947.51222767,6207997.37784462,4231361.32872003,6172436.14883283,6207851.09101864,3020425.16486251,5922291.24280722,6207988.63010215,6207721.07573202,6202234.1908525005,6152196.8446931,5828224.70304649,5089261.13448906,708772.68392181,2719535.53422469,4033758.89294903,0.0,6206880.77261922,6198697.27594479,6114291.04676121,3773611.80622721,4861432.36936646,225000.02,5696564.54762669,2346583.82302131,2918747.2764485,5986395.26101831,5157862.86547013,6518985.91512478,18646767.1875,6163082.02120573,3437.0,0.0397800925925926,26149.0,67281.22306834,4066112.9774733074,16.3593386486141,988.6698866107822,0.01626596,0.9830265864798812,25.463115597893,0.0503192135920019,0.038043990400652906
927,2019-05-13,18764.0,6692.0,277087.0,508562.0,813.0,155119.0,451900.0,115.0,43377.0,551262.0,497962.0,436523.0,256416.0,4760.0,5.0,31893.0,76.0,131047.0,559.0,0.0,102712.0,373.0,230803.0,2968.0,1.0,359304.0,22112.0,47.0,1614335513.0,573.0,20141.6701570681,305734507.230929,0.46212659,0.43680038255900006,413322212.61858994,390670662.2381889,894391758.425688,67202049.39255863,67229582.269123,1.2e-07,0.000384366553546592,0.02434318441184601,5.9999999999999995e-05,0.0037999952161126616,1.38179776,87.51374796058653,3.1373805058924003,7162.5,40.0590414698685,0.10975079854758502,453624.428923449,7162.5,453624.428923449,0.64978891542,80.03065381,51.831767610101274,75.64468487,48.991199502505104,0.008120787164987821,63.3332536018777,-75.68102139757741,-8.886622445101077,60.43458772060679,0.00870486359427163,0.32286175221582103,53.6925018335498,60.43458772060679,942934517.9052056,5731.38179776,362987.0568867199,0.067151003724,6142107.19218163,3624498.03924182,297109.90551416,4827393.03356846,5988353.65654355,1114411.74736582,6142107.19218163,6142107.19218163,6142107.19218163,540911.56424784,2275164.07591335,6142107.19218163,73.970016,5253166.39388405,6210790.65080129,6214839.65473251,4240618.90053437,6179278.46406914,6214692.91068568,3043338.55866657,5929174.12368145,6214830.85754266,6214562.85867213,6209081.26981703,6159084.75323667,5835133.42510283,5095430.85946787,709538.48725011,2724665.52664854,4037391.50107772,0.0,6213745.67139569,6205930.24735154,6124800.52378429,3816204.88918272,4883634.10284204,225000.02,5716139.22159484,2365203.36792501,2934620.87355279,5993516.19022366,5165521.46386621,6526148.41512478,18647662.5,6168491.90622675,3595.0,0.0416087962962963,25225.0,81545.60914604,5164548.74416575,22.5330572046351,1427.0918263667722,0.01726065,1.0931731237832505,25.514588863924104,0.049030389407490785,0.03889703672296195
928,2019-05-14,17386.0,6633.0,277057.0,508457.0,801.0,154936.0,451708.0,115.0,43051.0,551409.0,497828.0,436342.0,256406.0,4753.0,6.0,31592.0,76.0,130900.0,558.0,0.0,105968.0,384.0,234388.0,3168.0,1.0,361920.0,23116.0,51.0,1614335513.0,574.0,15396.4198606272,327508604.0334466,0.49355173,0.466409250603,442635266.5488823,418292895.1522373,896836618.5092608,61737682.01433234,67644161.1736283,1.1e-07,0.000230386664386685,0.015608788379284687,5.9999999999999995e-05,0.004065023925105307,1.01047591,68.4601458315426,3.1567275214359904,7175.0,40.0848822811565,0.10982159529083999,486109.1110438429,7175.0,486109.1110438429,0.65078568314,43.11176688,55.4417039768957,40.74086985,52.392731942672604,0.00851610929829202,67.7503987517551,-78.08946763792805,-3.1366410063525914,63.3332536018777,0.00812078716498783,0.32341727520288105,56.2308958184476,63.3332536018777,943323473.6541867,5741.01047591,388955.7489809057,0.066985301977,6150913.96336595,3636294.5288304,419454.97504031,4834046.88485265,5996308.42828685,1170345.78916394,6150913.96336595,6150913.96336595,6150913.96336595,600776.63180875,2284088.59632861,6150913.96336595,73.990626,5265506.46444222,6217761.55404098,6221811.21091329,4251793.34188846,6186158.01489566,6221664.127296201,3068273.79179147,5935469.58064379,6221802.3864963,6221534.12310904,6216052.64855642,6165982.05708652,5841601.80195521,5112040.15635583,830505.673357,2750657.81628753,4057783.19372595,0.0,6220758.45780114,6213447.67190242,6136895.27757592,3855140.01476307,4931727.75078665,225000.02,5742216.82953455,2444814.86649096,2960185.13524436,6001500.4100152,5182710.08685983,6533323.41512478,18648559.375,6174028.53501879,4386.0,0.0507638888888889,25764.0,151543.85653519,10267156.70863789,28.964894341143104,1962.3831414148992,0.03683643,2.4956828210911146,25.550022508285302,0.0492968584603952,0.040953279352832786
929,2019-05-15,20921.0,6669.0,277578.0,509379.0,816.0,155295.0,452477.0,116.0,43184.0,552706.0,498738.0,437136.0,256940.0,4800.0,6.0,31754.0,76.0,131238.0,568.0,0.0,112183.0,433.0,241167.0,3507.0,2.0,366857.0,25375.0,59.0,1614335513.0,562.0,16277.2348754448,373682868.49920106,0.56012105,0.5294977521190001,505084888.0979455,477470564.7538732,901742382.933874,59486404.97874441,71725204.3652723,1.6e-07,0.000317978676822633,0.024556218446877387,6.762e-05,0.005222021514052852,1.46111202,112.83582376340169,3.34717620371271,7025.0,39.2047156703513,0.107410179918771,542512.5870485253,7025.0,542512.5870485253,0.650653431353,38.42651327,62.79967112885189,36.32563441,59.36624743054235,0.009400370868080269,77.225991038936,-77.86293663923101,14.381264178201821,67.7503987517551,0.00851610929829202,0.310475719298629,60.386463217964405,67.7503987517551,943757596.5596492,5621.46111202,434122.9054625838,0.066335836703,6158764.82676812,3644898.862433,525233.22655503,4838822.5708984,6004377.71733575,1211403.454754,6158764.82676812,6158764.82676812,6158764.82676812,654587.58107865,2289689.05085998,6158764.82676812,73.98417099999999,5272428.78530188,6227897.5968999,6231957.87424716,4255500.13854311,6196218.97208151,6231810.22384341,3043147.67628376,5944993.33581477,6231949.038029099,6231680.39160045,6226188.77471312,6176019.09110384,5851339.48830717,5119991.65599781,831496.9449537,2722143.72697063,4055605.10955414,0.0,6230961.82073945,6224444.8959124,6155073.13349255,3906869.69649738,4980854.06911502,365172.56604746,5780941.45541343,2530412.07539364,2929008.1973707997,6011065.01022741,5187685.2716085,6540348.41512478,18649437.5,6182770.31256408,4595.0,0.0531828703703704,32891.0,170204.05595612,13144176.900057878,37.381770869471005,2886.8443021853263,0.01472607,1.137235349858744,25.6473399514102,0.050286615841067514,0.04696223030853041
930,2019-05-16,20235.0,6694.0,278221.0,510574.0,820.0,155641.0,453490.0,117.0,43313.0,554247.0,499934.0,438149.0,257571.0,4830.0,6.0,31898.0,78.0,131577.0,572.0,0.0,110960.0,425.0,239856.0,3410.0,2.0,366723.0,24940.0,56.0,1614335513.0,581.0,15048.7538726334,363342063.6463792,0.54451021,0.5149668059629999,490377208.85371923,463770886.23533976,900584039.3311857,63836825.93070615,72446374.0223339,1.7e-07,0.00031652984037963797,0.02370620699005328,5.865e-05,0.004392537014200778,1.46743234,109.90197560588682,3.3808307877089194,7262.5,40.485186648411,0.11091831958468801,543918.1596868398,7262.5,543918.1596868398,0.651289391012,20.67252092,59.5092457009465,19.55089505,56.280461488897025,0.009525996521835431,74.8940667382912,-79.41202581569823,7.8133227348456815,77.225991038936,0.00940037086808028,0.31006804513318703,68.9101444240183,77.225991038936,944192840.9893744,5811.46743234,435244.42972507764,0.065545032167,6167432.54733908,3660969.04906235,587557.04234724,4851413.19560115,6004669.007765099,1254590.88667452,6167432.54733908,6167432.54733908,6167432.54733908,766385.14882178,2314910.30043662,6167432.54733908,74.094403,5280073.4190903,6238924.54169437,6242998.11851921,4264389.52549244,6207140.14813978,6242849.88562783,3055365.60875857,5955241.37248941,6242989.27827392,6242719.99093795,6237214.02462755,6186921.45899399,5861660.99242664,5128153.40184366,839593.38760621,2733487.23082148,4064977.88820856,0.0,6241986.53000254,6235215.9958065,6163930.70108334,3901612.38412909,4973793.14424885,373269.00869997,5783713.63590401,2483986.39284029,2933112.26791949,6021495.2406272,5194455.71582598,6547610.91512478,18650345.3125,6192358.17245623,4636.0,0.0536574074074074,29988.0,316730.16276877,23721209.9484341,62.1190271245085,4652.346563180658,0.019,1.4229872680275328,25.771253945233003,0.05028327595097107,0.04716097052669447
931,2019-05-17,21875.0,6602.0,277818.0,509861.0,826.0,155593.0,452633.0,115.0,43257.0,553813.0,499200.0,437298.0,257344.0,4728.0,6.0,31857.0,79.0,131607.0,567.0,0.0,109920.0,424.0,238824.0,3215.0,2.0,365275.0,24501.0,56.0,1614335513.0,581.0,16743.698795180702,347075601.5935704,0.53175804,0.5028341738459999,478828467.38059527,452783594.01515234,900463050.3777428,90498335.78534096,67556837.8214564,1.7e-07,0.000439402307692308,0.03209800101865116,5.9999999999999995e-05,0.004382953906713822,1.62798555,118.9230937741025,3.15265243166796,7262.5,40.4403309129279,0.110795427158707,530520.0457918189,7262.5,530520.0457918189,0.655090614806,19.57726251,56.55950642485879,18.51239824,53.483070325506056,0.009969977150046177,73.0492317785637,-76.61260980666908,3.4936003772193818,74.8940667382912,0.00952599652183543,0.28435694827124897,67.06385068556679,74.8940667382912,944617375.9491016,5811.62798555,424534.95972722914,0.06534280884600001,6172158.76578474,3667857.74329778,631747.47511507,4751256.01109223,6008857.24554014,1310593.88440704,6172158.76578474,6172158.76578474,6172158.76578474,831566.77181037,2347787.95463091,6172158.76578474,72.484329,5285644.08204085,6246364.16541,6250427.13616144,4294036.05549019,6214610.84533515,6250278.43754683,3075710.77341289,5962412.79854252,6250418.27413927,6250148.49746558,6244667.08552168,6194440.964196701,5868937.38907728,5132716.35558905,846195.13145115,2780802.04365412,4083973.00508443,0.0,6249406.48133718,6242558.99691268,6170009.16154482,3923294.33214194,4966896.12095792,379870.75254491,5785630.5459311,2517629.01992752,2968584.21160021,6028780.97858508,5207345.31922068,6554873.41512478,18651253.125,6198334.78040794,3705.0,0.0428819444444444,30732.0,334820.73467505,24458397.451546695,44.1825810871408,3227.503606409734,0.01470236,1.073996103331884,25.915206633284303,0.05028912382916853,0.04734959767655622
932,2019-05-18,17621.0,6596.0,278164.0,510469.0,818.0,155756.0,453191.0,114.0,43321.0,554699.0,499785.0,437859.0,257728.0,4729.0,6.0,31925.0,79.0,131791.0,568.0,0.0,109569.0,423.0,238779.0,3172.0,2.0,365505.0,24418.0,55.0,1614335514.0,567.0,9888.32098765432,343074090.6613337,0.52697217,0.497825834897,474150442.6733249,447925631.8571493,899763733.5352309,62843031.27829733,72273901.4475601,1.6e-07,0.000291411414852753,0.021056640406683265,4.885e-05,0.0035297755387729978,0.91036926,65.78094463047852,3.3727820675528104,7087.5,39.4232384718617,0.108008872525649,512124.54720682953,7087.5,512124.54720682953,0.654214923706,43.17655906,55.52989183701547,40.78850457,52.458586240720294,0.00992821588043223,72.2574317046673,-79.68674308413972,2.222230945654485,73.0492317785637,0.00996997715004617,0.30152764747286104,65.5307708556172,73.0492317785637,945027141.3678117,5670.91036926,409765.4187100941,0.066310335337,6171748.95069337,3674279.49014957,501268.93356767,4747941.94268565,6006644.60553217,1297574.88890249,6171748.95069337,6171748.95069337,6171748.95069337,845803.45443373,2351663.23149442,6171748.95069337,72.355535,5285165.08358878,6248462.80661526,6252534.85111659,4292932.75944903,6216621.34735877,6252385.88353476,3071922.29725002,5964050.541398,6252525.96949037,6252255.92202653,6246768.3368695,6196455.40129794,5870543.26184278,5132754.48337078,851428.20205515,2783026.14301887,4091055.58257889,0.0,6251509.28267206,6244602.13344962,6171297.45271166,3926322.36971225,4961163.19857956,385103.82314891,5785159.98017097,2501804.12148616,2971783.36752706,6030582.0826985,5207929.74447033,6561960.91512478,18652139.0625,6199025.08696855,3124.0,0.0361574074074074,26733.0,151979.70978434,10981663.500237105,21.2996881802469,1539.0607640148994,0.01773742,1.2816604142669998,25.932009296422102,0.04904440946138282,0.047400491066371
933,2019-05-19,17233.0,6598.0,278547.0,511152.0,817.0,155960.0,453710.0,115.0,43368.0,555607.0,500443.0,438389.0,258101.0,4735.0,6.0,31993.0,80.0,132014.0,572.0,0.0,113512.0,445.0,242776.0,3382.0,2.0,368737.0,25795.0,60.0,1614335514.0,578.0,11189.4204152249,372464715.72415084,0.5711455,0.539493156652,514751796.268283,486224742.71694344,901262113.7475065,77161270.96557774,73994548.1491014,1.6e-07,0.000310044153798641,0.024294606234675085,5.9999999999999995e-05,0.00470151220792635,1.00392297,78.665934987878,3.45307891362473,7225.0,40.143863091594504,0.10998318655231401,566140.4283711313,7225.0,566140.4283711313,0.653953304795,45.16685741,60.174893970876596,42.66375326,56.84005874504923,0.009532967007558756,78.35853679877249,-77.1500258024337,12.329158429487569,72.2574317046673,0.00992821588043223,0.30768624582938603,64.95844469173899,72.2574317046673,945480132.3764435,5781.00392297,452991.00863189285,0.066195293969,6177351.60393175,3561221.62444926,346832.77039856,4753339.34170636,6011498.48724336,1244107.50279634,6177351.60393175,6177351.60393175,6177351.60393175,846574.90733752,2353542.5232541002,6177351.60393175,72.35811899999999,5289975.94230431,6256004.01548836,6260082.59388287,4295940.83900629,6224085.77134132,6259933.16822724,3080889.6506553,5970878.2143379,6260073.68883856,6259803.25019481,6254308.163289799,6203923.17761993,5877504.14906345,5137866.32096965,854202.23679517,2796049.2406262,4097831.38477334,0.0,6259092.39874627,6252622.2668167,6183705.79461946,3958191.33631305,4993466.79578042,387877.85788893,5809462.65039739,2570315.79213445,2973946.34471997,6037689.909818,5213363.71654226,6569185.91512478,18653042.1875,6205127.89775013,3238.0,0.0374768518518519,25685.0,145442.6163636,11396670.606436903,31.350133910005496,2456.5506216336116,0.01789643,1.4023380687216558,26.0086899532094,0.047839874283287016,0.04952140354787709
934,2019-05-20,18795.0,6636.0,278720.0,511601.0,817.0,155944.0,454051.0,113.0,43386.0,556310.0,500874.0,438753.0,258276.0,4755.0,6.0,32034.0,78.0,132030.0,575.0,0.0,112294.0,446.0,241640.0,3336.0,2.0,368147.0,25390.0,57.0,1614335514.0,565.0,12952.7646017699,365542404.06645703,0.55998153,0.529452874389,503173735.77162385,475742081.4373822,898554157.4144676,74318802.97570042,71938772.485987,1.4e-07,0.000325299508750384,0.024889938411851973,7.099999999999999e-05,0.005432487844909493,1.0595005,81.06652940740183,3.35714271601273,7062.5,39.1988905876252,0.10739422078801401,540379.5127418772,7062.5,540379.5127418772,0.654398178561,39.66462623,58.52136099077647,37.50221942,55.33093662690036,0.00958684088518673,76.5139133085844,-78.15535626826656,10.037021467946202,78.35853679877249,0.009532967007558759,0.299108015492493,70.3070442609213,78.35853679877249,945912517.0531664,5651.0595005000005,432384.67672290927,0.064735426109,6202715.91000287,3593198.20482473,460343.21514749,4777463.18623394,6035877.84670299,1299305.65752114,6202715.91000287,6202715.91000287,6202715.91000287,899908.18585322,2398491.90368787,6202715.91000287,72.647354,5303770.33032582,6270001.10989621,6274087.01641973,4303478.43875915,6238013.04421867,6273937.17766856,3052211.49214818,5984716.55266022,6274078.09374753,6273807.41228738,6268305.12249406,6217872.32184451,5891496.65973652,5150309.95281597,859151.65315378,2764572.72513816,4107002.91759531,0.0,6273084.3003575,6266450.52105523,6196063.97151418,3964212.88411422,4997476.91424761,392827.27424754,5817681.35867715,2524317.90012267,2959579.59333929,6051847.11605729,5224733.78739021,6576238.41225189,18653925.0,6217719.90041459,3257.0,0.0376967592592593,27133.0,165796.05147107,12685704.709163047,19.4274817731423,1486.4726561943135,0.01725408,1.32017718133938,26.0465467396414,0.04781839831440078,0.04976550811406542
