,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
10,2018-02-10,159.0,39.0,351.0,415.0,15.0,269.0,412.0,9.0,150.0,426.0,419.0,418.0,415.0,191.0,12.0,322.0,26.0,398.0,101.0,7.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.998985083487,168.37927127,,16.83799448,,,,,,,,,,,3.3061860000000002e-06,500000000.0,500000000.0,48554748.34584796,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48902619.31940101,500000000.0,500000000.0,100.0,499803030.12889624,499999907.66231453,499999999.9188284,499492541.7435372,499998388.10335493,499999998.8901084,498546500.9209261,499983790.159615,499999999.99926126,499999999.9944613,499999999.9188284,499999991.8901084,499999675.0066503,499992574.84353495,499262037.3753772,499712948.9832572,499948721.4628419,497055776.504198,,,,,,,,,499947721.4628419,499817527.20637625,487539683.62986165,500000000.0,50000200.0,291.0,0.00336806,291.0,2969486.6608872996,,13241.90678048,,1499.5,,1.4664181012710893,,
11,2018-02-11,98.0,44.0,374.0,446.0,15.0,283.0,443.0,8.0,156.0,457.0,451.0,449.0,446.0,200.0,13.0,342.0,28.0,427.0,108.0,8.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.998835562102,533.36921656,,53.337134999999996,,,,,,,,,,,3.742442e-06,500000000.0,500000000.0,48239689.333686106,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48624315.83302563,500000000.0,500000000.0,100.0,499801455.05000144,499999885.27722794,499999999.9117417,499417781.0509224,499998175.3615682,499999998.88302165,497914764.7409231,499982358.79734826,499999999.9993308,499999999.98737454,499999999.9117417,499999990.88302165,499999628.6215636,499991943.7163882,499270395.1827624,499686580.2906424,499947522.0396352,497914764.7409231,,,,,,,,,499939019.8597296,499806382.05000144,487552918.91599053,500000000.0,50000200.0,136.0,0.00157407,135.0,937436.92825493,,10185.87966261,,749.5,,1.469168288779993,,
12,2018-02-12,356.0,47.0,459.0,740.0,15.0,319.0,737.0,8.0,174.0,751.0,745.0,743.0,740.0,229.0,13.0,408.0,28.0,722.0,118.0,8.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.9987333872490001,183.01558589,,18.3016318,,,,,,,,,,,5.6169500000000005e-06,500000000.0,500000000.0,48181563.43573978,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48532001.71818155,500000000.0,500000000.0,100.0,499772664.0037092,499999616.0772279,499999999.9117417,499366693.6246301,499997208.84846824,499999998.88302165,497931257.0383525,499978708.92632294,499999999.9993308,499999999.98737454,499999999.9117417,499999991.38302165,499999210.4215636,499990308.04636824,499219307.7564701,499641235.32435006,499937998.26938295,497931257.0383525,,,,,,,,,499917325.01343733,499870657.6815092,496915901.6761125,500000000.0,50000200.0,409.0,0.0047338,409.0,2732007.75530226,,8401.57513944,,1.5,,1.4760407772440567,,
13,2018-02-13,1068.0,46.0,651.0,1732.0,14.0,371.0,1729.0,9.0,205.0,1744.0,1737.0,1735.0,1732.0,272.0,12.0,550.0,26.0,1713.0,137.0,9.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.998576011242,52.51213681,,5.25123469,,,,,,,,,,,1.1502585999999999e-05,500000000.0,500000000.0,47980907.24935541,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48383283.37172104,500000000.0,500000000.0,100.0,499713085.74545145,499998683.9404447,499999999.9112617,499288005.62110305,499994255.45958513,499999998.88254166,498366526.81485087,499972284.10891986,499999999.9988508,499999999.98689455,499999999.9112617,499999990.88254166,499997856.7847805,499986656.0851051,499140619.75294304,499578890.9859724,499922513.9758653,498366526.81485087,,,,,,,,,499875422.82809967,499952917.7070364,499412954.7129724,500000000.0,50000200.0,1123.0,0.01299769,1123.0,9521608.34393526,,9610.89137518,,1.0,,1.4976268392727072,,
14,2018-02-14,2311.0,35.0,902.0,3935.0,14.0,481.0,3914.0,9.0,249.0,3948.0,3940.0,3938.0,3935.0,349.0,12.0,703.0,24.0,3881.0,155.0,9.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.9986568255120001,309.00506026,,30.90062963,,,,,,,,,,,2.1463455e-05,500000000.0,500000000.0,48029499.99012981,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48456558.61791511,500000000.0,500000000.0,100.0,499602882.2953377,499995342.708943,499999999.911182,499328412.75603825,499989276.3817411,499999996.437882,498607568.939113,499956014.2397066,499999999.99877113,499999999.98681486,499999999.911182,499999979.4378819,499993859.0732787,499978638.1034212,499181026.88787824,499529768.1410784,499887724.8637721,498607568.939113,,,,,,,,,499809009.19322026,499983116.0944212,499622178.8728177,500000000.0,50000200.0,2440.0,0.02824074,2440.0,1618096.47899155,,770.48790123,,1.0,,1.50138682023069,,
15,2018-02-15,1424.0,36.0,1570.0,5248.0,15.0,634.0,5226.0,9.0,351.0,5263.0,5253.0,5251.0,5248.0,495.0,12.0,1341.0,24.0,5195.0,225.0,9.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.998384284058,548.84219211,,54.88443875,,,,,,,,,,,3.5084162e-05,500000000.0,500000000.0,47975361.6513556,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48374388.18043511,500000000.0,500000000.0,100.0,499451879.2733197,499994317.0020828,499999999.911082,499192142.0292003,499982474.71014124,499999996.037782,498389986.0366689,499938740.3834666,499999999.9986711,499999999.9867149,499999999.911082,499999979.63778204,499992669.4539764,499971367.3088411,498965048.1550602,499372098.45246035,499846535.08763206,498389986.0366689,,,,,,,,,499668690.6932248,499974452.2998412,499521399.42745966,500000000.0,50000200.0,1495.0,0.01730324,1495.0,911008.6782511,,997.92804785,,5.0,,1.5043706250937523,,
16,2018-02-16,2339.0,46.0,2284.0,7472.0,18.0,665.0,7450.0,9.0,371.0,7490.0,7477.0,7475.0,7472.0,523.0,13.0,2033.0,30.0,7402.0,239.0,9.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.998206507575,381.93557787,,38.19371056,,,,,,,,,,,5.6094018e-05,500000000.0,500000000.0,47876762.30168404,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48327267.75669023,500000000.0,500000000.0,100.0,499460412.3800882,499991889.901981,499999999.9109798,499103253.7872848,499971977.4890812,499999996.0376798,497768695.5380401,499925533.4781551,499999999.9985689,499999999.9866127,499999999.9109798,499999971.1376798,499990116.1527164,499960625.20782125,498705790.79836464,499352358.2105448,499829523.98232055,497768695.5380401,,,,,,,,,499632097.69701326,499975299.4042013,499563267.04752254,500000000.0,50000200.0,2383.0,0.02758102,2383.0,1309121.2994259,,549.35849745,,2.3,,1.5069888676926042,,
17,2018-02-17,2928.0,55.0,3074.0,10273.0,19.0,707.0,10071.0,9.0,394.0,10291.0,10278.0,10276.0,10273.0,561.0,14.0,2787.0,36.0,9990.0,257.0,8.0,,,,,,,,,1614335241.0,,,,,,0.0,0.0,,0.997833834837,155.18289044,,15.51835112,,,,,,,,,,,7.5588794e-05,500000000.0,500000000.0,47741564.52544256,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48163282.70997885,500000000.0,500000000.0,100.0,499421382.61093193,499989930.8019809,499999999.9109798,498916917.41854846,499962237.39407766,499999977.73091984,497509693.1626237,499911438.2396188,499999999.9985689,499999999.9866127,499999999.9109798,499999935.83091974,499987975.84901637,499950544.18353784,498527370.4052484,499287379.7013885,499811769.5154642,496633918.4201288,,,,,,,,,499574259.5271456,499969912.93207294,499579418.95937693,500000000.0,50000200.0,2991.0,0.03461806,3013.0,3222004.6847363207,,2039.11273971,,1.0,,1.5192765610620769,,
18,2018-02-18,2432.0,68.0,3419.0,12562.0,22.0,745.0,12353.0,9.0,417.0,12581.0,12567.0,12565.0,12562.0,596.0,13.0,3115.0,43.0,12235.0,282.0,8.0,,,,,,,,,1614335242.0,,,,,,0.0,0.0,,0.9975315675700002,338.10999379,,33.81113462,,,,,,,,,,,8.6480802e-05,500000000.0,500000000.0,46978165.29059013,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48168763.10379948,500000000.0,500000000.0,100.0,499381658.0951472,499987895.2199155,499999999.9108998,498765783.7849655,499956796.38504773,499999976.45255446,497228171.50204074,499903566.7980541,499999999.9984889,499999999.9865327,499999999.9108998,499999915.46255445,499985848.3420077,499944963.0061075,498082840.7104455,499203794.2484038,499804954.49289954,496362801.24638575,,,,,,,,,499503796.76580155,499966973.4188677,499574630.9139122,500000000.0,50000200.0,2512.0,0.02907407,2512.0,1478808.69888303,,588.69773045,,1.0,,1.522234178459843,,
19,2018-02-19,3010.0,79.0,4347.0,15420.0,23.0,771.0,15211.0,9.0,442.0,15439.0,15425.0,15423.0,15420.0,625.0,15.0,3999.0,51.0,15075.0,299.0,8.0,,,,,,,,,1614335242.0,,,,,,0.0,0.0,,0.996966031027,907.68842131,,90.76920521,,,,,,,,,,,0.00010894913800000001,500000000.0,500000000.0,46681079.71045728,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48107980.02189511,500000000.0,500000000.0,100.0,499350562.8439924,499985844.95907974,499999999.9108998,498483015.51367646,499945570.4352554,499999976.45255446,496834889.9923316,499892288.1561588,499999999.9984889,499999999.9865327,499999999.9108998,499999906.1625544,499983571.0111431,499933956.0555953,497877301.26073647,499151424.93332833,499787924.31142414,495973837.5399167,,,,,,,,,499435860.6045848,499958945.3880031,499586924.103985,500000000.0,50000200.0,3064.0,0.03546296,3064.0,550849.8161484699,,179.80248569,,1.0,,1.52333600809214,,
20,2018-02-20,3734.0,92.0,4494.0,18905.0,29.0,801.0,18686.0,9.0,465.0,18925.0,18910.0,18908.0,18905.0,650.0,17.0,4128.0,60.0,18578.0,320.0,8.0,,,,,,,,,1614335242.0,,,,,,0.0,0.0,,0.996712194095,739.18864732,,73.91916041,,,,,,,,,,,0.000117971644,500000000.0,500000000.0,46051800.251753666,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,48075646.95711511,500000000.0,500000000.0,100.0,499329430.9264089,499982258.7778877,499999999.9108876,498356097.0476888,499941059.66407555,499999974.6913623,496277653.91394395,499886922.4703459,499999999.99847674,499999999.98652047,499999999.9108876,499999917.46917003,499979897.12995094,499929079.90441537,497439025.1823488,499099861.1880647,499780906.45529133,495422221.02152896,,,,,,,,,499367150.3408289,499957537.12995094,499614431.6519077,500000000.0,50000200.0,3764.0,0.04356481,3764.0,676417.3148635803,,179.70704433,,1.0,,1.524688842721867,,
21,2018-02-21,5641.0,105.0,6121.0,24393.0,33.0,835.0,24214.0,9.0,492.0,24413.0,24398.0,24396.0,24393.0,686.0,18.0,5721.0,69.0,24054.0,346.0,7.0,,,,,,,,,1614335242.0,,,,,,0.0,0.0,,0.9961854680169999,263.80339977,,26.3804455,,,,,,,,,,,0.00015870482,500000000.0,500000000.0,45667830.72141396,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,47980515.0722609,500000000.0,500000000.0,100.0,499277696.0104303,499978308.3578876,499999999.9108876,498092734.0086836,499920704.21327114,499999975.7713623,495544942.1263392,499864760.9670016,499999999.99847674,499999999.98652047,499999999.9108876,499999892.9491702,499975750.38914686,499908867.2565312,496933634.6033436,499021368.4013669,499757824.7857471,494091798.9485708,,,,,,,,,499252177.6563303,499942865.2460069,499643217.25099057,500000000.0,50000200.0,5702.0,0.06599537,5702.0,1895350.8576182288,,332.40106237,,1.0,,1.5284795444371035,,
22,2018-02-22,2176.0,122.0,6550.0,26465.0,47.0,888.0,26172.0,10.0,522.0,26488.0,26472.0,26468.0,26465.0,735.0,28.0,6103.0,82.0,26010.0,373.0,7.0,,,,,,,,,1614335242.0,,,,,,0.0,0.0,,0.9961252469490001,253.19260661,,25.31936194,,,,,,,,,,,0.00016988555700000001,500000000.0,500000000.0,44014662.87353816,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,47601278.73544936,500000000.0,500000000.0,100.0,499242838.39908594,499976665.5810397,499999999.8950876,498062623.47453046,499915121.07431024,499999941.5623223,494251108.4151455,499856490.26484853,499999999.99843675,499999999.97072047,499999999.8950876,499999857.37232226,499973864.6134989,499902951.2553781,496633537.5486698,498959250.7744226,499748320.51710266,492425012.3078571,,,,,,,,,499110646.36622256,499939229.27035904,499624141.38050634,500000000.0,50000200.0,2196.0,0.02541667,2196.0,1974781.2018936803,,911.19863474,,1.0,,1.5324815288408908,,
23,2018-02-23,721.0,163.0,6844.0,27099.0,81.0,971.0,26790.0,9.0,571.0,27125.0,27108.0,27103.0,27099.0,816.0,51.0,6288.0,120.0,26609.0,423.0,8.0,,,,,,,,,1614335242.0,,,,,,0.0,0.0,,0.995849207032,100.00538954,,10.00057896,,,,,,,,,,,0.000174344166,500000000.0,500000000.0,42006876.34607536,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,46954319.857767865,500000000.0,500000000.0,100.0,499217458.17190593,499976325.460009,499999999.87688816,497924603.5159599,499912906.7557389,499999938.24412286,490221041.6310437,499850110.05441713,499999999.9983973,499999999.9625211,499999999.87688816,499999844.3475916,499972965.75356764,499900627.4068065,495441624.7392481,498908965.75040257,499742837.06928253,489721041.6310437,,,,,,,,,498603618.0481226,499937112.2104276,499547798.8028388,500000000.0,50000200.0,737.0,0.00853009,737.0,4999730.537393379,,6783.94916878,,5.0,,1.5424810699156777,,
