,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
842,2021-08-09,4120,860,85185,136426,239,26443,123278,72,5374,151574,143722,142647,141399,85185,860,123278,5374,136426,26443,239,89247.0,936.0,124383.0,5960.0,73.0,137088.0,29227.0,249.0,1628578876,10747420619.794819,1.152533329223,1.152533329223,11272364234.7162,11272364234.7162,9780510419.00161,0,0.0,0.964080309461,91.38133808291799,50.11186667523502,91.38133808291799,50.11186667523502,2.4364439000982026e-05,1.1272364234716201,4854.799906633167,9.13400098038183,0.002326377207,10000000000,9040491226.320585,3282923582.3836265,9534309215.005064,9589816203.997377,4794130997.410281,10000000000,10000000000,10000000000,4652652323.055456,6301005689.860116,10000000000,95.3430921501,9797113687.922619,9998116895.761427,9999997331.291021,9640803094.611042,9977109618.588903,9999938859.534088,8956348536.980959,9913929040.175688,9999999999.498558,9999999994.29997,9999999932.984715,9999997331.291021,9999938859.534088,9998116895.761427,9797113687.922619,9913929040.175688,9977109618.588903,9640803094.611042,9999997956.135656,9999949245.957102,9998500517.683563,9804296320.635262,9919489605.798033,8966156063.574877,9979755985.528566,9650399572.537968,9161397205.797148,9960293313.030247,9839496941.857525,10000000000,10000000000,5721,0.066215277778,6001,109431533.94105595,123355210.93472911,20940.231011186923,23604.591111719852,430.2157160418059,484.9548250722474,7.612457924827,0.10712392836522873,0.06353293125942891
843,2021-08-10,4410,860,85688,137331,234,26545,124091,71,5371,152531,144648,143571,142319,85688,860,124091,5371,137331,26545,234,90528.0,946.0,125372.0,6044.0,73.0,138089.0,29752.0,246.0,1628658283,10984717408.21209,1.169223217189,1.169223217189,11521455257.7862,11521455257.7862,9853939853.748596,0,0.0,0.9636757686799998,147.150832743344,53.200610596173924,147.150832743344,53.200610596173924,2.5328119165269197e-05,1.1521455257786202,4650.433109182511,10.421238222619335,0.002344878504,10000000000,9039116544.52779,2902698032.052624,9534140577.240545,9589309708.987375,4795649754.572665,10000000000,10000000000,10000000000,3375241327.0415435,6294069479.2174835,10000000000,95.3414057724,9796646510.105637,9998103935.791655,9999997326.115824,9636757686.803255,9976927413.70042,9999938357.425373,8954612933.59978,9913481615.871101,9999999999.495045,9999999994.288342,9999999932.779501,9999997326.115824,9999938357.425373,9998103935.791655,9796646510.105637,9913481615.871101,9976927413.70042,9636757686.803255,9999998035.085026,9999950290.207815,9998555970.793726,9804705828.44366,9919808393.974337,8973156692.741693,9979947744.092928,9647956107.621134,9165050364.042555,9960155731.012262,9839565785.855778,10000000000,10000000000,5821,0.067372685185,6123,67957481.54168919,78296908.30144037,15300.496933227483,17628.39908380754,414.7,477.7947495403937,7.60981410793,0.10707748543995026,0.06361488225422107
844,2021-08-11,5886,861,86817,139030,235,26895,125657,71,5407,154295,146378,145296,144033,86817,861,125657,5407,139030,26895,235,97269.0,1062.0,128228.0,6807.0,83.0,140461.0,33352.0,265.0,1628753238,13040827035.738575,1.305212685853,1.305212685853,13677863543.7287,13677863543.7287,10479413579.094017,0,0.0,0.9633645088320001,94.406692440615,63.893464698187714,94.406692440615,63.893464698187714,2.994519181680456e-05,1.36778635437287,5817.861479832635,37.402864487587536,0.002378681831,10000000000,9038661255.58989,2920269246.506,9534257301.256523,9589302464.98738,4803449931.327405,10000000000,10000000000,10000000000,3368388680.169065,6270096526.904791,10000000000,95.3425730126,9794046401.190075,9998085271.65123,9999997319.219683,9633645088.31837,9976598288.151743,9999937688.95667,8963159227.39902,9912347294.597546,9999999999.491196,9999999994.249313,9999999932.289265,9999997319.219683,9999937688.95667,9998085271.65123,9794046401.190075,9912347294.597546,9976598288.151743,9633645088.31837,9999998565.604443,9999959976.430927,9998992137.058489,9811236045.889088,9924459279.298267,9062035963.916716,9982213336.120037,9659110292.902271,9171423883.952505,9959562824.143232,9838100894.552479,10000000000,10000000000,8590,0.099421296296,9062,105924693.91182524,144882350.9237176,14927.4901436202,20417.617323479215,557.1253624198745,762.028468392944,7.610713337665,0.10768735070893437,0.06986266190453957
845,2021-08-12,4723,862,87371,140004,232,26986,126502,71,5419,155321,147390,146300,145039,87371,862,126502,5419,140004,26986,232,97054.0,1036.0,128866.0,6643.0,83.0,141315.0,32699.0,256.0,1628827850,12531273900.49489,1.272731240402,1.272731240402,13143458468.2987,13143458468.2987,10326970888.327087,0,0.0,0.9632058668790001,146.43818450927,62.71409543173176,146.43818450927,62.71409543173176,2.9598551892869347e-05,1.31434584682987,5040.892614171611,39.00244452820166,0.002398388389,10000000000,9037434264.153143,2905811403.3426666,9534228704.506983,9589302264.239477,4802722127.367832,10000000000,10000000000,10000000000,3365328331.463491,6251607477.4100065,10000000000,95.34228704510001,9793401423.922329,9998071105.975674,9999997298.7383,9632058668.788418,9976404702.409986,9999937031.69643,8965732810.817753,9912041872.296293,9999999999.489222,9999999994.201504,9999999932.319872,9999997298.7383,9999937031.69643,9998071105.975674,9793401423.922329,9912041872.296293,9976404702.409986,9632058668.788418,9999998457.032412,9999957813.393557,9998921013.865898,9808630026.563793,9922841295.395119,9065013449.462807,9981471860.39847,9653410298.323717,9174437672.38994,9959437846.70968,9837980242.671423,10000000000,10000000000,6601,0.076400462963,7015,68288199.78553465,89754311.7756059,12969.523389653645,17046.43920255412,530.0,696.6032988198311,7.607053029783,0.10753192066052522,0.0695395616698984
846,2021-08-13,5267,865,87926,140973,241,27100,127348,70,5418,156354,148376,147285,146023,87926,865,127348,5418,140973,27100,241,99843.0,1125.0,130598.0,7248.0,87.0,142711.0,35457.0,282.0,1628911612,14255249620.035086,1.289849175648,1.289849175648,14951742503.0755,14951742503.0755,11591853361.898804,0,0.0,0.9634977895450001,81.83533488724301,73.36237346212916,81.83533488724301,73.36237346212916,3.133388608294865e-05,1.49517425030755,5405.724109413429,61.18469702791914,0.002417064791,10000000000,9036984979.469305,4592690567.764642,9534172767.557262,9589248967.456478,4815175329.3311825,10000000000,10000000000,10000000000,4662331314.984981,6219574323.916981,10000000000,95.3417276756,9793171767.718746,9998057453.037369,9999997292.653227,9634977895.452148,9976221600.102596,9999936386.622658,8942789046.592299,9911586076.331621,9999999999.488434,9999999994.198017,9999999932.40258,9999997292.653227,9999936386.622658,9998057453.037369,9793171767.718746,9911586076.331621,9976221600.102596,9634977895.452148,9999998755.709087,9999963522.185728,9999068609.818287,9814427435.095444,9926709764.763231,9076539061.49998,9983186366.447159,9668462838.298214,9158088602.904778,9959305239.12207,9837717211.63645,10000000000,10000000000,7589,0.087835648148,7947,122196603.87262452,182705215.58537996,24259.48673872522,36272.15989741944,588.0,879.1624591808394,7.602566514815,0.10750828525077848,0.07251745485391334
847,2021-08-14,5072,862,88475,141970,242,27183,128212,70,5439,157411,149399,148307,147044,88475,862,128212,5439,141970,27183,242,99944.0,1102.0,131291.0,7107.0,83.0,143602.0,34921.0,277.0,1628994730,13742868603.931137,1.259670216791,1.259670216791,14414382498.7933,14414382498.7933,11442981112.562447,0,0.0,0.963697471603,197.54521485190602,71.80284998569331,197.54521485190602,71.80284998569331,3.0588065042726785e-05,1.4414382498793301,4975.921614859091,64.45292185042422,0.002436877897,10000000000,9036507620.84371,4576772257.1497345,9534136203.94881,9589241777.019773,4818911720.980446,10000000000,10000000000,10000000000,4665588967.73846,6159969159.056426,10000000000,95.34136203950001,9792598202.509712,9998040543.927238,9999997280.417917,9636974716.031853,9976026335.622807,9999935686.18717,8946394026.945677,9911396630.805761,9999999999.485634,9999999994.19378,9999999932.299725,9999997280.417917,9999935686.18717,9998040543.927238,9792598202.509712,9911396630.805761,9976026335.622807,9636974716.031853,9999998672.544292,9999961700.021791,9999022994.13199,9812503156.60976,9925407720.999153,9052539343.190874,9982579386.082832,9665894273.194637,9159983192.927317,9959247748.238253,9837860324.592894,10000000000,10000000000,6633,0.076770833333,6959,50621322.35142569,72967510.29681642,8848.358939058924,12754.363023421225,339.95854497,490.02925009308046,7.599698515118001,0.10751431484560292,0.07191470189326762
848,2021-08-15,4594,857,89091,142987,241,27236,129110,70,5464,158490,150450,149357,148090,89091,857,129110,5464,142987,27236,241,100879.0,1111.0,132322.0,7227.0,86.0,144685.0,35415.0,273.0,1629080936,14010213918.554785,1.274923403419,1.274923403419,14694835609.1145,14694835609.1145,11526053698.366951,0,0.0,0.963782884023,234.30496056796002,74.84058807521423,234.30496056796002,74.84058807521423,3.121621253230737e-05,1.46948356091145,4771.437430213411,80.58665708489745,0.00246091325,10000000000,9036160594.384697,2893869936.927216,9534107281.7888,9589230740.960127,4818084699.743937,10000000000,10000000000,10000000000,4656368188.5698805,6148138956.624489,10000000000,95.34107281790001,9791353545.800379,9998028705.75276,9999997264.68404,9637828840.226688,9975791179.466488,9999935260.236319,8950055172.524208,9910999669.12048,9999999999.4834,9999999994.189322,9999999932.079006,9999997264.68404,9999935260.236319,9998028705.75276,9791353545.800379,9910999669.12048,9975791179.466488,9637828840.226688,9999998703.860033,9999962165.802685,9999033497.169477,9812175358.437086,9925656637.258982,9076598188.463232,9982660365.489668,9664335629.232386,9165344197.363884,9959157635.923376,9837331947.537394,10000000000,10000000000,5951,0.068877314815,6323,42679420.76753221,62716707.20711131,8498.25625504144,12488.0478631963,302.7352,444.86439970924,7.593730555467,0.10751406310195093,0.0698354537236508
849,2021-08-16,5201,864,89887,144230,238,27451,130229,70,5483,159813,151734,150640,149369,89887,864,130229,5483,144230,27451,238,101255.0,1094.0,133154.0,7078.0,84.0,145823.0,35001.0,269.0,1629165238,13603737144.56405,1.24950595359,1.24950595359,14269309313.4189,14269309313.4189,11419961043.344013,0,0.0,0.9635332754960001,109.336101369957,76.8571539876513,109.336101369957,76.8571539876513,3.1030545238189985e-05,1.4269309313418899,4663.755883010297,77.95286578447684,0.002485533028,10000000000,9035046369.01935,2943299629.017676,9533563850.75419,9588817955.361124,4815059664.505823,10000000000,10000000000,10000000000,4677423465.73406,6132959525.61704,10000000000,95.3356385075,9790791292.81046,9998013463.960085,9999997242.890074,9635332754.962149,9975550023.495056,9999934695.536234,8954965696.657326,9910260334.476068,9999999999.480257,9999999994.182337,9999999931.79638,9999997242.890074,9999934695.536234,9998013463.960085,9790791292.81046,9910260334.476068,9975550023.495056,9635332754.962149,9999998610.843582,9999959631.848654,9998990523.425842,9809939382.990114,9923764710.499586,9067142918.999062,9981995525.582628,9661019336.061174,9168619889.859035,9958821271.499056,9836914750.695646,10000000000,10000000000,7093,0.082094907407,7435,91461099.07617182,130508671.28631474,16284.484104548093,23236.83406972501,410.8,586.1832265952484,7.5945012414,0.10754567800870328,0.07013583763504752
850,2021-08-17,4985,863,90463,145230,236,27567,131086,70,5501,160883,152772,151680,150402,90463,863,131086,5501,145230,27567,236,101150.0,1055.0,133746.0,6885.0,82.0,146689.0,34273.0,259.0,1629252038,12964753865.436066,1.21137817281,1.21137817281,13599212286.2141,13599212286.2141,11226231899.71059,0,0.0,0.9635310750309999,144.662000102465,76.89988592504038,144.662000102465,76.89988592504038,3.0413702299690362e-05,1.3599212286214097,4590.626209839273,71.05333362083964,0.00250508793,10000000000,9033317050.748499,2934838210.574907,9533459433.219376,9588806229.033455,4814781548.134437,10000000000,10000000000,10000000000,4676838479.092227,6069215772.425265,10000000000,95.3345943322,9790445141.0447,9998001212.659245,9999997225.833776,9635310750.308645,9975357642.459105,9999933988.998789,8954197484.857323,9909887837.74731,9999999999.47627,9999999994.173128,9999999931.416027,9999997225.833776,9999933988.998789,9998001212.659245,9790445141.0447,9909887837.74731,9975357642.459105,9635310750.308645,9999998498.807222,9999957071.166174,9998929763.900705,9806852666.358562,9921868556.325186,9053928017.24644,9981204436.347383,9654967459.530954,9170730271.440344,9958674846.444958,9836923185.593323,10000000000,10000000000,6873,0.079548611111,7238,69126653.80623047,94006803.9746558,13446.3532671553,18285.98125554734,470.0,639.1629774520627,7.584832096928,0.1075348965517043,0.07104142117292041
851,2021-08-18,4615,863,91044,146245,238,27653,132000,70,5496,161952,153820,152727,151440,91044,863,132000,5496,146245,27653,238,101737.0,1047.0,134653.0,6856.0,83.0,147686.0,34294.0,258.0,1629341949,12890560826.04066,1.20687074997,1.20687074997,13521712663.1359,13521712663.1359,11203944302.628506,0,0.0,0.9636811713779999,130.090651066374,79.13659966663019,130.090651066374,79.13659966663019,3.0078754399140697e-05,1.35217126631359,4908.410404164004,83.78440047302547,0.00252497331,10000000000,9031295888.887455,2921554643.8138223,9533230846.69892,9588796476.995453,4812994555.223065,10000000000,10000000000,10000000000,4672203888.58938,6040748844.0888195,10000000000,95.332308467,9790099916.145538,9997985595.902388,9999997213.289597,9636811713.775358,9975161869.310667,9999933500.43571,8950012104.337297,9909451719.857702,9999999999.475319,9999999994.17464,9999999931.033888,9999997213.289597,9999933500.43571,9997985595.902388,9790099916.145538,9909451719.857702,9975161869.310667,9636811713.775358,9999998474.461329,9999956546.313152,9998915409.151886,9805872074.89218,9921252018.822943,9057525701.634043,9980967377.261477,9653967502.057106,9168175806.26715,9958581734.341442,9836987422.673403,10000000000,10000000000,6536,0.075648148148,6928,76869474.61657238,103940694.83315104,14910.531506735157,20161.59226887077,397.0,536.8119927264952,7.584507235372,0.10609361046435443,0.068893896506203
852,2021-08-19,5096,858,91490,146972,237,27688,132623,70,5511,162753,154593,153498,152204,91490,858,132623,5511,146972,27688,237,103323.0,1103.0,135845.0,7248.0,85.0,148680.0,35907.0,264.0,1629422567,13824596680.200708,1.26231699926,1.26231699926,14501344781.1459,14501344781.1459,11487878868.499594,0,0.0,0.9635980884790001,159.357130527527,86.78109344745339,159.357130527527,86.78109344745339,3.108750366753292e-05,1.45013447811459,5731.798812103716,109.76602083962277,0.00254093939,10000000000,9031561948.347572,2912905590.1118994,9533320453.269218,9588991344.632456,4810764023.927799,10000000000,10000000000,10000000000,4667039180.366488,6035914458.500464,10000000000,95.33320453270001,9788938789.277779,9997979669.795475,9999997192.143654,9635980884.790129,9975005615.454237,9999933049.112442,8955067658.204876,9909220017.073933,9999999999.47519,9999999994.16878,9999999930.66151,9999997192.143654,9999933049.112442,9997979669.795475,9788938789.277779,9909220017.073933,9975005615.454237,9635980884.790129,9999998645.453007,9999960166.704351,9998990954.236706,9809167186.770699,9923714702.55342,9076757454.606354,9981942803.417189,9658551991.535383,9172551174.22183,9958545481.934963,9836670896.39721,10000000000,10000000000,6704,0.077592592593,7108,62752133.94528712,90999033.00932577,12138.85632988989,17602.974088852865,373.3103,541.3501370653009,7.586078897501,0.10600517721257248,0.06764762109033122
853,2021-08-20,6057,855,92235,148242,238,27788,133759,69,5517,164124,155932,154834,153525,92235,855,133759,5517,148242,27788,238,105149.0,1152.0,137382.0,7560.0,91.0,150159.0,37357.0,273.0,1629510894,14707498893.38894,1.310971757503,1.310971757503,15428485456.0722,15428485456.0722,11768739767.09785,0,0.0,0.963540834955,93.95716315265499,93.49393763228248,93.95716315265499,93.49393763228248,3.1332704383542085e-05,1.5428485456072198,5674.996697489489,73.74250713005091,0.002565248811,10000000000,9030090367.59875,2945006870.3606377,9532691290.576744,9588986144.110952,4818270364.211338,10000000000,10000000000,10000000000,4675723517.172666,6044339121.946517,10000000000,95.3269129058,9788226765.723938,9997963560.741703,9999997167.059248,9635408349.545578,9974766135.678555,9999932491.751614,8951576531.465961,9908662235.17311,9999999999.473003,9999999994.15685,9999999929.862108,9999997167.059248,9999932491.751614,9997963560.741703,9788226765.723938,9908662235.17311,9974766135.678555,9635408349.545578,9999998761.61907,9999962322.492682,9999048224.722515,9811961293.983624,9925232040.832859,9121543479.257837,9982613743.879938,9663431513.826536,9175661029.293621,9958430766.195421,9836809676.33822,10000000000,10000000000,8488,0.098240740741,8991,106431480.7350318,164207655.25886667,16395.045740038575,25295.072475182365,392.65615583,605.8089789460374,7.59332361778,0.10585842797091036,0.05316742277914789
854,2021-08-21,6691,859,92548,149180,234,27643,134482,69,5542,165180,156953,155840,154525,92548,859,134482,5542,149180,27643,234,106063.0,1175.0,138325.0,7748.0,92.0,151204.0,37809.0,277.0,1629597753,15200767533.162392,1.332717941793,1.332717941793,15945733982.5432,15945733982.5432,11964822774.948494,0,0.0,0.9628954184819999,115.346424769179,98.38190604873905,115.346424769179,98.38190604873905,3.249573196966617e-05,1.59457339825432,6287.560578085433,80.06536449742997,0.0025740865210000003,10000000000,9029780438.573921,3179408461.4833183,9532811440.228237,9588968743.077536,4861400221.864057,10000000000,10000000000,10000000000,3239330961.7975473,6043381690.526219,10000000000,95.3281144023,9788148173.750973,9997945503.772049,9999997135.743294,9628954184.819073,9974679116.230263,9999931517.231415,8949814721.457104,9908756210.438526,9999999999.47297,9999999994.095503,9999999929.502645,9999997135.743294,9999931517.231415,9997945503.772049,9788148173.750973,9908756210.438526,9974679116.230263,9628954184.819073,9999998801.56588,9999962828.349007,9999069641.274715,9813083123.555187,9926392145.030897,9126258697.977661,9982869239.008463,9662741782.812798,9174730895.353628,9958778713.551037,9836842530.739014,10000000000,10000000000,9285,0.107465277778,9909,86695361.55985005,138242117.29537702,11732.111237807112,18707.71248516779,408.13924663,650.8079854597571,7.590830197219,0.10569086921809,0.0530767865372518
855,2021-08-22,5638,847,92706,149962,232,27496,135073,69,5503,166067,157802,156687,155358,92706,847,135073,5503,149962,27496,232,106673.0,1173.0,139096.0,7823.0,94.0,152072.0,38090.0,273.0,1629684768,15544249122.96868,1.350559132598,1.350559132598,16306092579.3459,16306092579.3459,12073586550.759224,0,0.0,0.963324833324,192.56374947930098,105.20504861709743,192.56374947930098,105.20504861709743,3.3032814383614125e-05,1.6306092579345899,6143.30431451518,73.43682797062445,0.002580988736,10000000000,9029409159.485455,3174202423.85646,9532786010.707306,9588963320.834349,4855007136.033774,10000000000,10000000000,10000000000,3226645088.0215282,6039783507.142428,10000000000,95.3278601071,9788985499.819107,9997927444.863289,9999997105.444,9633248333.240774,9974607217.426727,9999930674.713324,8962963130.427732,9908888293.606901,9999999999.468178,9999999994.069807,9999999928.783413,9999997105.444,9999930674.713324,9997927444.863289,9788985499.819107,9908888293.606901,9974607217.426727,9633248333.240774,9999998829.08768,9999963185.62453,9999081113.428005,9814450842.14425,9927235313.39086,9151856140.432585,9983046417.500467,9665503229.797134,9187633838.572815,9959166679.6518,9838393411.78165,10000000000,10000000000,7606,0.08803240740700001,8060,51930854.20823149,84678931.64439373,8789.780369983626,14332.697246507023,279.72487440885686,456.1219698856723,7.591029136235,0.10530467914197436,0.052535000499104215
856,2021-08-23,5509,852,93635,151576,245,27704,136487,68,5516,167745,159453,158340,157000,93635,852,136487,5516,151576,27704,245,107679.0,1179.0,140580.0,7829.0,94.0,153696.0,38382.0,279.0,1629770934,15511931262.853407,1.3412477924869999,1.3412477924869999,16272197913.8496,16272197913.8496,12132133976.283964,0,0.0,0.963693007851,75.98867470734,110.5061947852847,75.98867470734,110.5061947852847,3.281288637293369e-05,1.6272197913849598,6329.695195210898,71.7075298159304,0.002611132174,10000000000,9029116146.5223,3210873353.9417768,9532781831.304348,9588957061.929455,4898225548.802168,10000000000,10000000000,10000000000,3482205454.422285,6060689113.325093,10000000000,95.327818313,9787819160.923119,9997907696.648445,9999997089.646355,9636930078.51049,9974311998.097761,9999929634.68148,8942124085.649193,9908196002.070723,9999999999.465725,9999999994.084972,9999999928.450169,9999997089.646355,9999929634.68148,9997907696.648445,9787819160.923119,9908196002.070723,9974311998.097761,9636930078.51049,9999998821.490898,9999962723.065853,9999067855.910679,9813460168.778717,9926494369.475939,9137112059.196934,9982830349.821247,9664069117.433477,9172406629.18635,9958867588.407747,9837878818.109768,10000000000,10000000000,7238,0.08377314814799999,7541,131598557.7918504,214139777.75661635,23407.0242049061,38088.37304365002,298.29807808,485.3965363838721,7.604051911226,0.1047475941390576,0.052635264318363136
857,2021-08-24,4910,866,94366,152896,248,27943,137669,67,5557,169116,160796,159683,158338,94366,866,137669,5557,152896,27943,248,106922.0,1132.0,141249.0,7433.0,86.0,154749.0,36788.0,281.0,1629856730,14184481393.70359,1.269512218219,1.269512218219,14879821504.2388,14879821504.2388,11720896648.885305,0,0.0,0.9631915083299999,87.319982384529,104.98458218909019,87.319982384529,104.98458218909019,3.1047582280706456e-05,1.48798215042388,5227.802144900876,60.33577008332135,0.002632830157,10000000000,9028519003.428226,3239637952.7685685,9532695932.98742,9588951833.5398,4903074929.393324,10000000000,10000000000,10000000000,3484103131.933919,6056978422.785936,10000000000,95.32695932989999,9786213806.069653,9997887455.21624,9999997081.326225,9631915083.29504,9974102484.773516,9999928943.5349,8923668730.651152,9907470471.946012,9999999999.46462,9999999994.087118,9999999928.185411,9999997081.326225,9999928943.5349,9997887455.21624,9786213806.069653,9907470471.946012,9974102484.773516,9631915083.29504,9999998642.444862,9999958807.929113,9998953594.825474,9807904669.02768,9922987198.066946,9072509222.467838,9981456671.74295,9658909107.206188,9159419507.09166,9958514473.666737,9836378983.290598,10000000000,10000000000,6584,0.07620370370400001,6923,114521324.06490023,170405686.05148035,20626.37666594424,30691.680306844664,373.26885089999996,555.4173874484327,7.609799217332999,0.10465545535033258,0.05577677507485607
858,2021-08-25,4481,870,95046,154132,248,28132,138792,67,5565,170401,162057,160940,159588,95046,870,138792,5565,154132,28132,248,108185.0,1166.0,142580.0,7602.0,89.0,156083.0,37648.0,281.0,1629942978,14578384352.47984,1.290835252013,1.290835252013,15293109496.0921,15293109496.0921,11847452625.924232,0,0.0,0.962950933611,217.64043618021702,110.72560577433958,217.64043618021702,110.72560577433958,3.120895205709505e-05,1.5293109496092099,5820.421567912403,49.64727572472951,0.0026537565399999997,10000000000,9028372217.061188,2999538806.6814113,9532648907.146782,9588944984.114792,4897037931.316359,10000000000,10000000000,10000000000,3488946861.6852794,6045707611.799166,10000000000,95.32648907149999,9784972318.402992,9997867314.028122,9999997074.196054,9629509336.108063,9973898469.210995,9999928451.626778,8925046252.944983,9906744045.662495,9999999999.463898,9999999994.063152,9999999927.85037,9999997074.196054,9999928451.626778,9997867314.028122,9784972318.402992,9906744045.662495,9973898469.210995,9629509336.108063,9999998700.542189,9999959731.014452,9998973405.253704,9808754852.194338,9923355760.96592,9093344902.840216,9981709476.800968,9656895592.097136,9160483196.563984,9958242401.843695,9835691553.346842,10000000000,10000000000,6078,0.070347222222,6311,45947344.0483253,70267776.35856548,9255.977175442313,14155.267243736856,327.45364034,500.77843766135817,7.581376542146,0.10464327652337492,0.05372133609813571
859,2021-08-26,4738,871,95765,155315,246,28335,139842,67,5575,171660,163288,162167,160809,95765,871,139842,5575,155315,28335,246,107379.0,1094.0,142926.0,7143.0,80.0,156941.0,35858.0,274.0,1630029253,13326910843.064035,1.219985941901,1.219985941901,13980324176.9397,13980324176.9397,11459414159.438862,0,0.0,0.9626534082479999,211.33026331771302,103.88805450806268,211.33026331771302,103.88805450806268,2.962539091209748e-05,1.3980324176939698,5088.560084655001,35.51010532686437,0.00267379772,10000000000,9027502716.60644,2981418747.5779247,9532619325.842636,9588932855.64279,4893319583.302317,10000000000,10000000000,10000000000,3485056773.425571,6039548356.648041,10000000000,95.3261932584,9784082873.217064,9997854251.366789,9999997054.998013,9626534082.482498,9973702241.653784,9999927793.430336,8926991686.102564,9906099856.318495,9999999999.462269,9999999994.05241,9999999927.660606,9999997054.998013,9999927793.430336,9997854251.366789,9784082873.217064,9906099856.318495,9973702241.653784,9626534082.482498,9999998460.064909,9999954276.43999,9998856841.140669,9802926436.742764,9919502214.587585,9033403056.20323,9980156327.715235,9650818524.273064,9161207249.671963,9957972617.93747,9835358207.213839,10000000000,10000000000,6270,0.072569444444,6560,47319299.38953442,66153914.52913561,10564.458723420414,14769.455770731593,329.4845689548274,460.63010852877295,7.579102972424001,0.10489494070881526,0.05693234157106484
860,2021-08-27,4527,863,96567,156707,244,28581,141060,67,5573,173113,164714,163588,162225,96567,863,141060,5573,156707,28581,244,109631.0,1143.0,144824.0,7552.0,87.0,158636.0,38003.0,277.0,1630116200,14398533310.533438,1.2814377432950002,1.2814377432950002,15104499140.0773,15104499140.0773,11787150190.568062,0,0.0,0.962762761954,211.335402889476,114.44113762679743,211.335402889476,114.44113762679743,3.079504298279347e-05,1.5104499140077299,5763.64141999527,48.77982484766896,0.002698049481,10000000000,9026045816.15113,2977609190.7225065,9532612221.698433,9588903225.233198,4891619978.9944725,10000000000,10000000000,10000000000,3482827587.775006,6037959928.918227,10000000000,95.326122217,9783550352.286074,9997837302.635733,9999997043.214727,9627627619.544357,9973463150.542343,9999927025.455503,8928851421.232563,9905298646.634453,9999999999.458643,9999999994.023067,9999999927.45436,9999997043.214727,9999927025.455503,9997837302.635733,9783550352.286074,9905298646.634453,9973463150.542343,9627627619.544357,9999998657.94352,9999958265.027756,9998940704.437647,9806310418.119516,9921533276.576601,9083304715.539078,9981239321.482235,9655712974.036444,9163221815.099892,9957613395.804028,9835568116.993187,10000000000,10000000000,5849,0.067696759259,6077,47318148.60773596,71471693.49555978,9716.176545534949,14675.798027687182,277.31089492,418.8642173853207,7.578881391265,0.10449260415702093,0.05799439919421495
