,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
178,2018-03-20,5533.0,15557.0,133200.0,174572.0,1301.0,73002.0,164654.0,43.0,32132.0,201215.0,197000.0,191834.0,188189.0,153153.0,22492.0,169355.0,48547.0,179106.0,104045.0,4388.0,123672.0,9463.0,161940.0,27918.0,24.0,172998.0,63039.0,640.0,1613890998.0,4320.0,937.420138888889,5980760492.605629,0.818777630276,0.687988473265,6272094841.212861,5270208655.461699,7660315339.954554,0.17612060000000002,0.035504966418284815,0.171246,0.03452227325631188,439.420887,88.58488919767436,0.0,0.0,0.0,0.0,0.0,0.0,0.569288662704,5.550657627985999,3.0538611970619827,4.664011724169,2.5660462924732226,2.2662419921464318e-05,0.20159462560475502,,-44.759481138582075,0.18613460879628402,2.18032409695771e-05,0.000338341537608996,0.150934790319656,0.18613460879628402,0.004060744559,29667261588.270042,29667261588.270042,1283939976.727401,29667261588.270042,29667261588.270042,9359156591.446638,29667261588.270042,29667261588.270042,29667261588.270042,4284952032.69252,17321861031.90186,29667261588.270042,95.35507105709999,28783632035.314842,31107618244.213688,31112395933.804474,17711942834.75001,31033373766.059013,31112270208.4951,9121107624.405901,30605138399.08908,31112410969.428,31112410933.554813,31112410770.227844,31112405612.775806,31112358907.949524,31111463115.373493,30056508887.06298,30892744423.51125,31089498086.49402,22817975222.62864,31112389422.790874,31112157423.86656,31103827778.04065,26322989162.62426,30439823925.55445,8372256248.452028,30993931268.16224,15157705863.623287,10406252108.898888,29783115076.358795,19463722246.585842,31112410970.270042,26142604941.23704,2495.0,0.028877314815000003,5850.0,5605175648.630017,1129973286.3344576,2104285.70674677,424212.68921705254,726594.647215,146477.57587172696,114.35144418128,,0.0720381075396716
179,2018-03-21,5484.0,15552.0,133647.0,175089.0,1302.0,73251.0,165146.0,43.0,32184.0,201909.0,197635.0,192397.0,188765.0,153637.0,22502.0,169859.0,48684.0,179634.0,104416.0,4389.0,124542.0,9603.0,162944.0,28088.0,25.0,173526.0,63623.0,656.0,1613891020.0,4320.0,918.9650462962959,6107045468.575488,0.836089629859,0.7024544802399999,6404531405.751337,5380872599.227547,7660101473.610416,0.17678941,0.03639233699413873,0.171246,0.035251218615969575,444.625359,91.52672606842177,0.0,0.0,0.0,0.0,0.0,0.0,0.569716608762,6.153634541938,3.154887438333948,5.170077464628,2.6506306699243685,2.3182516489209697e-05,0.205851340270544,,-45.007371886598975,0.20159462560475502,2.26624199214643e-05,0.000362817354436737,0.165189743328428,0.20159462560475502,0.004069643215,29667261143.64468,29667261143.64468,1112792884.4448462,29667261143.64468,29667261143.64468,9344429694.146915,29667261143.64468,29667261143.64468,29667261143.64468,3657641481.469872,17174502925.494728,29667261143.64468,95.3550709907,28777544417.295574,31107611752.72528,31112395436.841324,17725257015.077988,31033098555.179226,31112269350.156963,9145628985.408995,30602734541.677437,31112410524.791904,31112410488.422676,31112410324.886944,31112405135.723038,31112358322.844532,31111462009.90365,30051389483.179405,30891814224.736507,31089443156.273663,22830022325.923283,31112388985.29055,31112181763.76686,31104030818.052307,26387177332.00713,30443270617.573517,8445217979.8552065,30995338241.18886,15244280741.50089,10414539431.7375,29786705682.176086,19488679051.582737,31112410525.64468,26139604396.821686,2515.0,0.029108796296,5762.0,5055940568.71696,1040772142.3986028,1915744.0403898999,394358.47832956805,713031.848179,146778.56160323022,114.706240476964,,0.07194547100752761
180,2018-03-22,5910.0,15548.0,134244.0,175803.0,1304.0,73600.0,165816.0,44.0,32298.0,202791.0,198469.0,193213.0,189538.0,154283.0,22541.0,170548.0,48896.0,180366.0,104915.0,4392.0,122804.0,9104.0,162211.0,27450.0,24.0,173848.0,61932.0,610.0,1613891040.0,4320.0,966.50625,5908350721.875165,0.825982591513,0.6938832119480001,6195108475.642048,5204324899.356786,7500289399.917736,0.17648059,0.03514084561269424,0.171246,0.03409853314628784,456.02584,90.8039441552139,0.0,0.0,0.0,0.0,0.0,0.0,0.569517942132,5.668656754240001,3.062417162108406,4.762068591372,2.5726448457912707,2.2859353962900368e-05,0.199120173004262,,-42.80799366153784,0.205851340270544,2.3182516489209697e-05,0.000369307747310452,0.166925724095507,0.205851340270544,0.00408671339,29672286000.618843,29672286000.618843,2396310947.9408216,29672286000.618843,29672286000.618843,9313707283.74626,29672286000.618843,29672286000.618843,29672286000.618843,4825114004.170961,17089761679.35778,29672286000.618843,95.37122304,28764589185.569443,31107599615.370438,31112394913.775105,17719075757.61254,31032740520.133663,31112268204.04192,9187512867.86987,30599594213.79505,31112410068.756344,31112410032.288563,31112409867.33062,31112404656.47168,31112357621.277718,31111459251.64738,30043762920.253307,30890578987.787125,31089365301.086124,22823307142.302105,31112386510.571575,31112111082.15348,31102857751.735294,26126991137.8067,30402946637.046974,8409221853.1531105,30984835189.08536,14999870371.992403,10387126852.511456,29786601235.231976,19494772908.612736,31112410069.618843,26136602941.005844,2584.0,0.029907407407,6444.0,5488497790.300689,1092870629.538183,2129282.77080581,423983.15369784733,710002.745137,141375.86944518037,115.147259043297,,0.07131163505510144
181,2018-03-23,5320.0,15549.0,134857.0,176551.0,1303.0,73962.0,166512.0,44.0,32377.0,203728.0,199358.0,194007.0,190344.0,154943.0,22568.0,171272.0,49082.0,181126.0,105421.0,4388.0,121433.0,8635.0,162346.0,26898.0,24.0,174539.0,60455.0,566.0,1613891058.0,4320.0,941.4745370370371,5436843590.958851,0.75983857455,0.638244093312,5700341291.215468,4788134323.312812,7502042515.536233,0.17659468,0.032355254960752186,0.171246,0.031375282601995534,433.716537,79.4645067186028,0.0,0.0,0.0,0.0,0.0,0.0,0.569572839461,5.824933695858,2.82640112271448,4.8927886130500005,2.374101397748664,2.088724432299012e-05,0.18321760859813102,,-44.658657133446106,0.199120173004262,2.2859353962900398e-05,0.000369347032862498,0.16179320040445802,0.199120173004262,0.0041012412929999995,29674241643.902306,29674241643.902306,2515140393.012202,29674241643.902306,29674241643.902306,9415926747.175293,29674241643.902306,29674241643.902306,29674241643.902306,4433861565.362363,17122682099.050575,29674241643.902306,95.3775101034,28755579411.265488,31107585744.742443,31112394434.03352,17720783498.80027,31032360637.777233,31112266970.16419,9227202541.80255,30596509283.49255,31112409635.028595,31112409597.824944,31112409432.600807,31112404199.439606,31112356979.00791,31111455618.80835,30037553175.329086,30889216871.695942,31089281985.360695,22821703358.40766,31112385742.894608,31112080716.094807,31101809780.240875,25873124765.48728,30367118710.56685,8446655068.349297,30974960910.779686,14773672805.89624,10421448704.394968,29789827625.983963,19518236652.831768,31112409635.902306,26133592507.55801,2456.0,0.028425925926,5866.0,5341247001.322563,978610502.514258,1882601.71460305,344925.784092312,703999.8289300001,128985.16511004794,115.50221038677601,,0.07206499033565167
182,2018-03-24,7860.0,15502.0,134443.0,176303.0,1299.0,73303.0,166214.0,44.0,32076.0,204656.0,200248.0,194850.0,190178.0,154609.0,22331.0,171012.0,48660.0,180897.0,104890.0,4357.0,121492.0,8762.0,162167.0,26800.0,24.0,174296.0,60428.0,580.0,1613891074.0,4320.0,1076.40462962963,5568419135.584884,0.779483438541,0.654745251266,5836459734.407931,4902470156.976998,7487599409.845894,0.17694821,0.0331941864151214,0.17107,0.03209147733133225,678.9502809999999,127.36609313037445,0.0,0.0,0.0,0.0,0.0,0.0,0.5728199131539999,6.107360189421001,2.8985271433728284,5.130019297492,2.4346853171624905,2.1785264885923457e-05,0.18759266575865,,-40.09851852717147,0.18321760859813102,2.08872443229901e-05,0.000340811090180323,0.148339022161997,0.18321760859813102,0.00409269706,29683565255.952026,29683565255.881424,1465202634.174783,29683565255.952026,29683565255.952026,9489605629.533924,29683565255.952026,29683565255.952026,29683565255.952026,4590905496.8019285,17152980633.153713,29683565255.952026,95.4074796877,28788964381.408073,31107567140.182655,31112393660.259377,17821807396.73288,31032032335.93755,31112265340.476944,9375586833.240551,30599226030.95555,31112408956.070026,31112408918.56906,31112408724.722363,31112403470.296368,31112356122.154392,31111451372.61697,30042951545.905132,30890075522.240707,31089191015.565926,22869903927.524,31112385005.075775,31112085684.570755,31102051100.038975,25994476082.218525,30380136365.411537,8596162366.787308,30977883772.258724,14965309405.662598,10569689995.661726,29838168648.77008,19639035051.812855,31112408956.952026,26133591828.607727,3837.0,0.044409722222,8463.0,5094248249.979154,955643609.2499273,1121460.09092342,210377.6879982624,227395.202279,42657.67217624505,115.807265362843,,0.07215623667260629
183,2018-03-25,4084.0,15476.0,134779.0,176744.0,1299.0,73504.0,166637.0,43.0,32093.0,205252.0,200810.0,195354.0,190645.0,154997.0,22324.0,171444.0,48758.0,181344.0,105169.0,4357.0,120971.0,8503.0,162364.0,26562.0,24.0,174717.0,59874.0,564.0,1613891090.0,4320.0,867.62962962963,5377112878.247551,0.7559787126790001,0.6350019086300001,5634843018.710339,4733117496.16377,7453705936.69061,0.17603067,0.031881337232958044,0.171246,0.03101477416290657,318.615507,57.705219359313354,0.0,0.0,0.0,0.0,0.0,0.0,0.573093709216,7.868744286814,2.805451593958103,6.609534841182,2.356504339147097,2.1457262077193258e-05,0.18111240065698803,,-43.58610331368244,0.18759266575865,2.1785264885923497e-05,0.00035726328799775203,0.152061767491389,0.18759266575865,0.004098077617,29689368915.336517,29689368915.065918,2786446575.451625,29689368915.336517,29689368915.336517,9503718425.709387,29689368915.336517,29689368915.336517,29689368915.336517,4527524052.595161,17124113062.837337,29689368915.336517,95.42613450620001,28782819477.06768,31107552564.33862,31112393313.70094,17830325669.17829,31031834384.98397,31112264780.45285,9340790980.07995,30596886306.926086,31112408637.447636,31112408599.49541,31112408404.971283,31112403140.39742,31112355720.239017,31111447926.517525,30039201645.48283,30889272667.566563,31089135236.12818,22883726946.291744,31112384557.735344,31112072851.856514,31101572174.173904,25861656416.35377,30364056929.429775,8605184764.758852,30973645935.2742,14880138896.65526,10562647404.019135,29843284568.51812,19661475669.16857,31112408638.336517,26133591509.992218,1810.0,0.020949074074,4336.0,3953922951.9092093,716104477.8330413,2529308.66390064,458089.1641215635,689116.9758905,124807.62983701217,116.159765209195,,0.07178491432315619
184,2018-03-26,4351.0,15476.0,135086.0,177102.0,1301.0,73689.0,166975.0,43.0,32144.0,205801.0,201316.0,195789.0,191066.0,155328.0,22355.0,171783.0,48863.0,181717.0,105440.0,4360.0,119053.0,7847.0,162091.0,25910.0,23.0,174884.0,58072.0,512.0,1613891107.0,4320.0,873.702546296296,4906625217.192133,0.691885990689,0.581165734302,5141657316.496687,4318854681.380349,7431364972.970453,0.17737014,0.02931230748607279,0.171246,0.02830022803026496,360.948226,59.65054426333819,0.0,0.0,0.0,0.0,0.0,0.0,0.572961333044,7.355133870829,2.5663317639284595,6.178115808746999,2.155650069687925,2.0224811844915656e-05,0.165260666119296,,-45.09969474227191,0.18111240065698803,2.1457262077193302e-05,0.000346810595034083,0.14720711475877402,0.18111240065698803,0.004108262210000001,29690218080.388294,29690218080.11709,2506177137.634455,29690218080.388294,29690218080.388294,9522967083.879374,29690218080.388294,29690218080.388294,29690218080.388294,4169293895.275042,17098128022.097544,29690218080.388294,95.4288649586,28777014919.508007,31107547561.116806,31112392899.500607,17826206920.82602,31031617844.936317,31112264190.13745,9365922443.634016,30595475097.168907,31112408276.489826,31112408238.025677,31112408042.79785,31112402755.609676,31112355156.13492,31111447023.162857,30037174131.234913,30888630578.686108,31089106634.293877,22881229051.82205,31112383021.991367,31112036758.088287,31100273603.14937,25474339596.57995,30322062744.920326,8573730662.339866,30961899976.25936,14562326061.518225,10581187338.44499,29844723611.889076,19665354432.16431,31112408277.388294,26133591149.044,2035.0,0.023553240740999997,4919.0,4230026104.729901,699056931.7696743,3036427.03489186,501801.9544088677,2805720.645405,463675.2628042914,116.639838187768,,0.07254463410662615
185,2018-03-27,2606.0,15464.0,135386.0,177444.0,1298.0,73846.0,167306.0,43.0,32161.0,206234.0,201718.0,196146.0,191444.0,155643.0,22354.0,172121.0,48940.0,182068.0,105688.0,4349.0,117731.0,7103.0,161932.0,25473.0,20.0,175149.0,56771.0,465.0,1613891121.0,4320.0,794.2381944444439,4552832237.438125,0.643357939846,0.540403468414,4770917311.7397585,4007442984.8461833,7415650007.962052,0.17862604,0.027391324513261824,0.171246,0.026259635815685294,180.769555,27.720020793849155,0.0,0.0,0.0,0.0,0.0,0.0,0.573067802934,10.629844693713,2.3921753379824184,8.928785339247,2.0093633258179198,1.9566074975140576e-05,0.153344520839525,,-53.09945912209925,0.165260666119296,2.0224811844915602e-05,0.00033739225773395,0.132934200492517,0.165260666119296,0.004114651477999999,29690217899.618736,29690217897.530037,970906545.7898811,29690217899.618736,29690217899.618736,9488805846.90712,29690217899.618736,29690217899.618736,29690217899.618736,4053878448.741339,17016116837.824509,29690217899.618736,95.42886493200001,28772992415.798786,31107544068.288208,31112392674.692524,17829519351.90187,31031415229.08812,31112263856.51685,9384001330.792309,30593866045.342957,31112408095.71492,31112408056.914875,31112407861.630005,31112402559.083656,31112354906.55548,31111445789.840637,30034709969.557137,30887916472.749725,31089064348.56822,22875768291.564247,31112382313.33425,31112005719.449055,31099253454.1462,25007114182.979225,30292137813.20004,8411196856.6557455,30952557147.52711,14284911697.31502,10603921924.145887,29847875852.398308,19684016489.130814,31112408096.618736,26133590968.27444,1012.0,0.011712962963000001,2733.0,2926892065.979187,448822861.40658575,2114055.52057003,324178.8308299638,958298.644034,146949.84639056024,116.82554335095301,,0.07053132460261602
186,2018-03-28,2824.0,15454.0,135559.0,177654.0,1298.0,73953.0,167507.0,43.0,32154.0,206582.0,202034.0,196403.0,191687.0,155826.0,22334.0,172327.0,48963.0,182285.0,105820.0,4346.0,118437.0,7410.0,162310.0,25610.0,20.0,175390.0,57434.0,475.0,1613891137.0,4320.0,809.277777777778,4671725332.458563,0.663903683421,0.557661607257,4894957151.904396,4111635077.42584,7372992911.68475,0.17766144,0.027951714299460233,0.171246,0.02694236445975765,212.483087,33.43025105105167,0.0,0.0,0.0,0.0,0.0,0.0,0.573338061666,9.292093342594,2.4644720861218965,7.805113659730999,2.0700916396568148,1.9830909448631026e-05,0.15733135057027697,,-51.57044216604948,0.153344520839525,1.95660749751406e-05,0.000340349925400321,0.123956240626191,0.153344520839525,0.004115387382,29693543693.13565,29043644119.9224,1355279746.941188,29693543693.13565,29693543693.13565,9302271966.669867,29693543693.13565,29693543693.13565,29693543693.13565,4526321023.556228,16971428217.715397,29693543693.13565,95.43955518879999,28774036915.782955,31107540777.078114,31112392429.616764,17837927630.063248,31031341252.858208,31112263490.215363,9416715011.201807,30592692305.422688,31112407883.226593,31112407843.981773,31112407647.4056,31112402328.76771,31112354647.783924,31111444019.991108,30032626101.174957,30887360718.324062,31089037421.43655,22877844074.478386,31112382277.19024,31112016808.695477,31099599095.652267,25209263552.69157,30300302762.672176,8443910537.065244,30956169325.817623,14360498900.381618,10634380769.255924,29852506780.59648,19698420525.72353,31112407884.13565,26133603140.9026,1196.0,0.013842592593,2888.0,3348266826.111014,526787341.8217006,1930882.70774502,303788.3842023174,293004.143858,46098.73767586687,117.00477776135901,,0.07106772790522048
187,2018-03-29,4736.0,15465.0,135933.0,178113.0,1298.0,74184.0,167935.0,45.0,32226.0,207250.0,202668.0,196991.0,192215.0,156227.0,22357.0,172773.0,49110.0,182750.0,106148.0,4352.0,116719.0,6113.0,162102.0,25066.0,20.0,175688.0,55897.0,431.0,1613891152.0,4320.0,885.868518518519,4247257935.3277054,0.60991288035,0.512310753524,4449340351.933777,3737328693.6928024,7295042448.321628,0.1761777,0.0251949178148779,0.171246,0.024489642537770556,394.63805299999996,56.43661662036925,0.0,0.0,0.0,0.0,0.0,0.0,0.57246801857,7.549901668086999,2.2580731043966935,6.3417185260819995,1.896721926846956,2.011776431603264e-05,0.14300855224513598,,-56.5893384159227,0.15733135057027697,1.98309094486311e-05,0.000353190022520116,0.127784456064407,0.15733135057027697,0.004129523033000001,29699328247.4976,28463881557.3652,2880354933.154178,29699328247.4976,29699328247.4976,8974946702.523052,29699328247.4976,29699328247.4976,29699328247.4976,4526649833.376425,16933462276.901041,29699328247.4976,95.4581488351,28768246755.171192,31107532505.118546,31112391977.512794,17810858268.457455,31031093185.06728,31112262641.664192,9498079306.600845,30590770468.54627,31112407488.580883,31112407448.996464,31112407250.789833,31112401896.34324,31112354127.795525,31111441562.93508,30027781565.18707,30886620724.222095,31088997795.85114,22870914123.73019,31112380763.898262,31111973938.981514,31098196425.40401,24333460129.747704,30257914201.782394,8451616904.122053,30944301313.632217,14059961887.62703,10666747411.845823,29853122709.35489,19690967642.740555,31112407489.4976,26133602746.264545,2240.0,0.025925925926,5282.0,4120902345.126732,589324278.3201598,2263055.26601637,323636.25724373217,3506825.9321620003,501506.09953418706,117.388981526164,,0.07184671769573679
188,2018-03-30,4228.0,15466.0,136241.0,178495.0,1304.0,74371.0,168288.0,46.0,32268.0,207804.0,203188.0,197447.0,192656.0,156569.0,22356.0,173140.0,49218.0,183142.0,106399.0,4363.0,116647.0,6063.0,162346.0,24932.0,19.0,175995.0,55653.0,421.0,1613891169.0,4320.0,890.232638888889,4216294611.9158807,0.611215985281,0.513405326205,4416666677.045435,3709883659.2465434,7226032668.3249655,0.17597101,0.024980558167492155,0.171246,0.024309803438363867,361.444463,51.31006767699673,0.0,0.0,0.0,0.0,0.0,0.0,0.5724939044030001,8.886580037257,2.2569318811880392,7.464493129661,1.8957633252172927,2.0777996939479305e-05,0.141958372390385,,-53.037805910532605,0.14300855224513598,2.01177643160326e-05,0.000371107178175989,0.115825758817205,0.14300855224513598,0.004139354601,29700922467.05313,27537941459.63152,2497170256.0703826,29700922467.05313,29700922467.05313,9111610261.979427,29700922467.05313,29700922467.05313,29700922467.05313,4553329056.363178,16851131396.920685,29700922467.05313,95.46327400770001,28765962434.636364,31107524865.420944,31112391566.40053,17811663432.10229,31030919288.63997,31112261904.76617,9469185826.08927,30589180887.07466,31112407127.13165,31112407087.06672,31112406888.016808,31112401506.44868,31112353599.84763,31111439904.654705,30023807356.602,30886032819.91877,31088956707.05028,22872030563.56948,31112379841.74785,31111965591.033993,31097930561.605736,24292771200.79439,30244656221.241177,8302956781.1450205,30941262627.111782,13966589205.225813,10626456256.601824,29855997313.082706,19686121937.03796,31112407128.05313,26133602384.82008,2054.0,0.023773148148,4714.0,3501055186.3162103,497004095.8983653,1531249.22091563,217373.6471252279,2161287.0954495,306812.79833835363,117.62099029447599,,0.07108082489484775
189,2018-03-31,3863.0,15467.0,136567.0,178863.0,1301.0,74589.0,168625.0,46.0,32329.0,208320.0,203675.0,197869.0,193062.0,156903.0,22383.0,173492.0,49336.0,183521.0,106690.0,4347.0,118546.0,6935.0,163138.0,25455.0,20.0,176530.0,57060.0,455.0,1613891185.0,4320.0,864.181944444444,4494193255.271973,0.652162629718,0.5477994276199999,4707115667.110562,3953853150.55368,7217702230.416002,0.17582932,0.02660189400833589,0.171246,0.025908465899495525,370.472374,56.05019018537165,0.0,0.0,0.0,0.0,0.0,0.0,0.572595748131,10.800815195432,2.4129155163076104,9.072400214721,2.0267854649998376,2.185606727083185e-05,0.15129384569272,,-49.63247545000737,0.141958372390385,2.07779969394793e-05,0.00036170767529294,0.114807196948904,0.141958372390385,0.0041442916360000005,29705063247.58076,26871154790.634247,2456832475.723317,29705063247.58076,29705063247.58076,9063359302.061207,29705063247.58076,29705063247.58076,29705063247.58076,4510370928.886125,16754063269.194735,29705063247.58076,95.4765842419,28757184037.74116,31107521702.577908,31112391162.49298,17814831823.518467,31030749956.413895,31112261179.577324,9520713731.326271,30587500478.737633,31112406756.654118,31112406716.058308,31112406516.493362,31112401120.38632,31112353081.860817,31111438619.405033,30020320943.282562,30885304894.43051,31088928367.26455,22851304593.412025,31112380609.011837,31111995921.986782,31099007775.888283,24873730496.114845,30275144486.315845,8399104190.18519,30949401612.83995,14230971161.128262,10678447567.911512,29855482789.52417,19703439897.850616,31112406757.58076,26133602014.34771,2107.0,0.024386574073999998,4690.0,2880560975.688036,435811147.7642166,1131991.054092,171263.27986333446,872976.7377790001,132076.00785887006,117.791632239999,,0.07284906963060163
190,2018-04-01,3321.0,15469.0,136835.0,179176.0,1303.0,74720.0,168929.0,45.0,32377.0,208755.0,204075.0,198210.0,193410.0,157178.0,22397.0,173809.0,49416.0,183838.0,106898.0,4350.0,118191.0,6410.0,163261.0,25282.0,20.0,176825.0,56716.0,445.0,1613891201.0,4319.0,844.1632322296831,4372396089.32227,0.63583011753,0.534080546797,4577297460.815058,3844809271.100074,7198931498.553012,0.17696935,0.026035959532801786,0.171246,0.025193932882469055,265.454027,39.05393959344527,0.0,0.0,0.0,0.0,0.0,0.0,0.572422278403,14.801518351222999,2.3591777317061897,12.432885446122,1.9816471384452357,2.162109702987242e-05,0.14712129265775,,-49.13716426991865,0.15129384569272,2.1856067270831896e-05,0.000383495814264362,0.12245889743951499,0.15129384569272,0.0041544748729999996,29719668787.12673,26290665654.24732,2330547948.214078,29719668787.12673,29719668787.12673,8866522494.43343,29719668787.12673,29719668787.12673,29719668787.12673,4085846231.961997,16705886860.051208,29719668787.12673,95.52352947899999,28752487896.47344,31107517898.326855,31112390874.285576,17809434610.833473,31030546269.7425,31112260711.80008,9469160926.801708,30586412851.646675,31112406491.19217,31112406450.14472,31112406250.45977,31112400838.351482,31112352828.149017,31111436409.84232,30017605228.976295,30884767358.412117,31088887759.20478,22849042289.438686,31112380202.12945,31111983625.39888,31098593507.219345,24516488051.27752,30259923697.243267,8403832257.022145,30946057549.68981,14144125136.875229,10657267356.295568,29856330591.187862,19704108195.6858,31112406492.12673,26133601748.89368,1500.0,0.017361111111,3583.0,2101973983.6052961,309245129.6009713,3369424.47736886,495714.0846231704,686331.799475,100974.02153088164,118.179666485236,,0.07280198365915225
191,2018-04-02,3363.0,15473.0,137146.0,179545.0,1306.0,74913.0,169265.0,46.0,32433.0,209232.0,204530.0,198599.0,193799.0,157503.0,22423.0,174165.0,49543.0,184215.0,107152.0,4356.0,119151.0,6928.0,163833.0,25541.0,20.0,177209.0,57380.0,460.0,1613891219.0,4320.0,833.9483796296299,4516768666.079654,0.658615237067,0.553230266422,4726842969.392292,3970501209.3806806,7176941411.864162,0.17611409,0.026756646273095794,0.171246,0.026017047515519975,264.875586,40.24199518040244,0.0,0.0,0.0,0.0,0.0,0.0,0.572356343602,12.576358828587999,2.446236913256344,10.564016672831,2.0548147432459976,2.1601351602076252e-05,0.151927913735328,,-47.68320740315833,0.14712129265775,2.16210970298724e-05,0.00038914173059466297,0.11928994149838401,0.14712129265775,0.004163166023000001,29729682683.25115,25702883991.198944,2782194045.093027,29729682683.25115,29729682683.25115,8850289113.963419,29729682683.25115,29729682683.25115,29729682683.25115,4312743842.593566,16423460032.058037,29729682683.25115,95.5557164756,28745007441.972958,31107514001.626305,31112390579.400917,17807383068.88784,31030373612.707893,31112259946.15548,9510328763.586123,30584563889.00702,31112406226.312096,31112406184.764908,31112405984.623936,31112400562.929474,31112352461.74629,31111434831.205906,30013830558.48972,30884240487.578506,31088847124.87454,22846793997.99415,31112380029.812263,31111998748.3585,31099029424.88105,24855580461.880547,30271950535.149124,8412443076.520882,30949147707.358604,14235858863.73711,10657037522.591568,29855306892.171677,19704382216.010082,31112406227.25115,26134112631.189342,1504.0,0.017407407407,3576.0,2473880290.09865,375851471.3056359,1957921.0209446,297462.85597065644,682974.5345950001,103762.89617537498,118.40470715945,,0.0733356379976481
192,2018-04-03,4928.0,15468.0,137479.0,179899.0,1309.0,75101.0,169612.0,46.0,32478.0,209712.0,204972.0,198993.0,194194.0,157851.0,22441.0,174522.0,49655.0,184576.0,107433.0,4359.0,122131.0,8013.0,164868.0,26367.0,22.0,177752.0,59949.0,516.0,1613891237.0,4320.0,901.3393518518519,5038991056.874808,0.7317468664910001,0.614660108172,5272383501.632334,4428749833.915087,7205201338.15613,0.17599035,0.029823750164271873,0.171246,0.02901976114389739,420.61694500000004,71.27876433304031,0.0,0.0,0.0,0.0,0.0,0.0,0.572846035355,10.43433285717,2.7423941778709624,8.764736080731,2.3035839020464857,2.2836137034946358e-05,0.169462417480685,,-43.2964150603346,0.151927913735328,2.1601351602076198e-05,0.000396267156045654,0.12344846740952901,0.151927913735328,0.004168370079,29735153857.634205,25557063383.824127,2940124027.682729,29735153857.634205,29735153857.634205,8814456494.238298,29735153857.634205,29735153857.634205,29735153857.634205,4487411273.486779,16348135161.157885,29735153857.634205,95.5733029533,28737894578.26161,31107511094.79202,31112390129.939426,17822618316.687325,31030181326.996723,31112259330.63946,9533432865.289328,30582674373.49713,31112405805.687576,31112405763.80085,31112405563.583374,31112400123.57365,31112352042.15845,31111433923.694126,30010303966.52246,30883628108.65524,31088809414.616837,22863953915.84597,31112380742.691505,31112040711.55167,31100673060.93293,25539467394.82174,30318718969.271492,8557797035.965441,30963833786.03845,14591535708.2918,10680417382.162495,29855483815.0866,19725810828.36743,31112405806.634205,26134112210.5724,2390.0,0.027662037037,5420.0,2981734072.749482,505291864.2526558,863177.36885013,146276.12363995993,671434.1392325,113782.85241340224,118.555080331209,,0.07663911089999281
