,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
706,2018-01-14,15321.0,18075.0,70016.0,78334.0,801.0,52532.0,76786.0,84.0,30421.0,78424.0,78073.0,76047.0,66115.0,5208.0,5.0,28020.0,44.0,48931.0,627.0,0.0,51018.0,677.0,68826.0,5553.0,5.0,76316.0,28744.0,52.0,1614335240.0,276.0,11464.26086957,616944100.6249275,1.83359551,1.5825271,773553172.1825317,667632994.9070134,421877763.3628385,35090192.65255258,34312983.2538922,2.93e-06,0.00240429718774344,0.2666801167980349,0.00041900000000000005,0.04647469102738065,9.25894847,1026.9851297892335,4308.62029636,22.5497,0.061779999999999995,477904.0501852798,0.640193412789,160.81237513,255.40776275367375,138.79284771,220.4355895647453,0.00810741804617188,110.91811701045499,10425.146751535214,54.87503563608678,121.511568640884,0.0085383772717709,0.0880426397662752,100.242325327472,121.511568640884,54491811.88912273,4317.87924483,478931.0353150688,0.001120011249,5684865.60415699,5108886.29755406,484862.44416508,5562158.07888963,5684865.60415699,3124135.634081,5684865.60415699,5684865.60415699,5684865.60415699,1360279.945733,4539142.39627662,5684865.60415699,79.754582,6553537.58156013,6973881.25132536,6974092.119791499,4464767.87219843,6969105.03742228,6974086.89122222,2763640.7457001,6916295.11501496,6974091.90433524,6974080.61367843,6973525.30479033,6965852.76542649,6895939.47711852,5498809.79736222,1323794.40400233,2443730.37003313,4318837.28666212,0.0,6974083.18552964,6973786.44898634,6967894.793782201,4366295.5650493,5531239.32809983,1323794.40400233,6902910.69254842,2518378.16563908,2867380.27422982,5733280.9743073,4452758.8931315,6974092.17747194,6019151.90143449,5221.0,0.06042824,11304.0,43367.88242783,4810283.857625703,20.383553600000003,2260.905383293681,0.422021065,46.80978186854686,13.6048435972456,0.08020553964024056,0.08093030217701852
707,2018-01-15,14206.0,18193.0,70425.0,78783.0,801.0,52881.0,77218.0,83.0,30574.0,78874.0,78521.0,76481.0,66540.0,5184.0,5.0,28169.0,45.0,49200.0,630.0,0.0,51039.0,653.0,69072.0,5333.0,5.0,76652.0,28668.0,49.0,1614335240.0,314.0,10015.786624200002,588541660.218404,1.73414324,1.49675615,737902574.3862739,636890993.592764,425514199.65779227,41261668.702360526,37331688.8305363,2.74e-06,0.00240200057230597,0.25389415013970107,0.00041900000000000005,0.044288769176439535,8.60396605,909.4488458004112,4855.66294977,25.387575,0.06955499999999999,513249.0109330622,0.6389795098,185.61825414,240.8300653719521,160.20894684,207.86280593928512,0.007776889523085938,105.70111975283899,10621.956017699198,25.61135901049064,110.91811701045499,0.00810741804617183,0.0814427558594468,91.2667903133618,110.91811701045499,55005970.34890159,4864.26691582,514158.4597788626,0.001127867906,5690723.59878106,5112766.49108683,481163.04348981,5567979.42722453,5690723.59878106,3096809.95759423,5690723.59878106,5690723.59878106,5690723.59878106,1352582.71153578,4551538.19600188,5690723.59878106,79.75872199999999,6560147.6994141,6980817.31015854,6981028.86658697,4460734.44031537,6976008.13050437,6981023.55893387,2749372.31882384,6922767.46470835,6981028.65028302,6981017.30492332,6980462.54638834,6972685.36546258,6902354.0746886,5492370.27231473,1313415.89038844,2442663.04728022,4318867.15466068,0.0,6981018.96915321,6980707.10000545,6974500.98240058,4341135.94918589,5506855.69685928,1313415.89038844,6907253.45163317,2481455.92416466,2859463.67655101,5732650.09250745,4451580.13971338,6981028.92487527,6025394.95401758,5126.0,0.05932869999999999,10697.0,37609.60341474,3975377.1943982155,20.246435899999998,2140.0709456340783,0.479603,50.69457413682085,13.547604036891599,0.08013218824929379,0.07676811959369267
708,2018-01-16,13992.0,18181.0,69577.0,77905.0,797.0,52197.0,76336.0,81.0,30373.0,77995.0,77640.0,75598.0,65679.0,5151.0,5.0,28009.0,44.0,48686.0,629.0,0.0,45268.0,552.0,64685.0,4954.0,4.0,75084.0,26680.0,39.0,1614335240.0,235.0,14936.54042553,459702915.13261575,1.35447606,1.16909886,576316031.2010014,497439884.9638973,425490008.0750248,39071541.50903764,40040789.2882105,6.01e-06,0.00717596552533152,0.591967782311556,0.000455,0.03753436941704295,21.10451461,1740.977247778286,3641.76824496,19.02672,0.052128,300420.8233793073,0.6401099477000001,62.55272747,182.6371010184401,53.99159467,157.64090117608842,0.007216589115137369,82.4931195978966,8528.385732680375,-4.291374230916277,105.70111975283899,0.0077768895230859204,0.0824680932163692,86.80034361551691,105.70111975283899,55308132.14952867,3662.8727595700025,302161.80062708573,0.001111911546,5695508.71019929,5138642.581133599,531827.38870078,5572621.29706557,5695508.71019929,3149517.95976608,5695508.71019929,5695508.71019929,5695508.71019929,1383291.53158052,4608370.19055809,5695508.71019929,79.76576899999999,6572438.20845075,6986020.83564496,6986231.44879296,4471956.28421866,6981273.31048718,6986226.1245129,2748424.96313991,6929026.31031766,6986231.23029224,6986219.86073525,6985664.53475415,6978104.32274347,6908955.2552752,5500970.7142953,1303564.40669866,2447755.53834581,4330814.88702664,0.0,6986214.28775159,6985556.56750295,6974416.02791824,4246625.43901725,5479672.24119098,1199165.76838357,6894520.57869947,2393526.6519482,2872926.77931868,5736553.88409362,4459164.0335101,6986231.50646004,6030077.26448717,4099.0,0.04744213,8880.0,111685.48182135,9213283.809237331,30.92824291,2551.3672413274276,0.49112335,40.51429724886963,13.5705170900967,0.08174420213717523,0.08972284605789835
709,2018-01-17,14910.0,18274.0,70119.0,78547.0,795.0,52428.0,76968.0,81.0,30517.0,78638.0,78282.0,76233.0,66174.0,5166.0,5.0,28150.0,44.0,48911.0,629.0,0.0,45755.0,563.0,65283.0,4992.0,4.0,75772.0,26995.0,38.0,1614335240.0,303.0,10233.81848185,471760595.50841564,1.38921745,1.19913461,591306778.9448345,510399880.26135224,425640189.0691612,31702175.49622282,33033559.558932204,2.43e-06,0.00211954418447694,0.17922364266262117,0.00041900000000000005,0.03542964889602908,7.53709912,637.3192733082809,4698.51123498,24.523985,0.067189,397294.9961560605,0.6378985383160001,190.71420272,185.78530804642875,164.61929695,160.36480953326318,0.007577114726767969,84.5576345967281,9418.95678940256,-8.388899912401165,82.4931195978966,0.00721658911513735,0.0777366408698262,66.7972943434835,82.4931195978966,55706064.46495803,4706.048334099999,397932.3154293687,0.001136165534,5701482.40072183,5143941.13013071,527825.80672591,5579160.27048692,5701482.40072183,3163779.15138395,5701482.40072183,5701482.40072183,5701482.40072183,1386931.18708995,4616457.16010667,5701482.40072183,79.782714,6576912.87868748,6992729.49450977,6992943.65115112,4460788.57082896,6987882.70994129,6992938.281627901,2735341.97859197,6935542.70669879,6992943.43246994,6992932.04139816,6992368.51669422,6984715.62650948,6915456.2008965,5497437.2568015,1290113.66839418,2435678.26438027,4321110.78701468,0.0,6992927.11642655,6992273.2945444,6981345.47129333,4250348.121121,5478890.02695188,1185896.68016809,6903106.69806207,2371046.70005997,2859625.89128876,5737240.51978238,4454456.17319291,6992943.70951709,6036118.23693448,5050.0,0.05844907,11293.0,36667.13653134,3100486.3325253883,17.68355302,1495.2794146370275,0.36357415,30.742970124516006,13.515160326956101,0.08175554230348515,0.08889861878566653
710,2018-01-18,14592.0,18203.0,70174.0,78547.0,797.0,52501.0,77000.0,78.0,30449.0,78640.0,78286.0,76265.0,66212.0,5136.0,5.0,28089.0,43.0,48964.0,625.0,0.0,45352.0,551.0,65139.0,4928.0,4.0,75678.0,26661.0,37.0,1614335241.0,308.0,19257.86688312,454589209.26441246,1.34161783,1.15809637,569693629.679409,491764575.36890733,424631826.9711778,36158092.419351675,33363109.3929289,1.99e-06,0.00310701007635598,0.2528703163306995,0.000455,0.03703109777661562,11.80042427,960.4014614239954,4805.50183072,25.05798,0.068652,391105.5124375772,0.639534390302,99.69974870000001,175.92298247448124,86.06170409,151.85827305613256,0.007236950075978959,81.38702808047391,9280.766566612643,-10.176346885739775,84.5576345967281,0.007577114726767971,0.0835035780572522,69.7454991953133,84.5576345967281,56098130.37885704,4817.30225499,392065.9138990014,0.001132680595,5707931.88176242,5149426.52631176,492885.91131207,5585524.13063816,5707931.88176242,3177660.16150805,5707931.88176242,5707931.88176242,5707931.88176242,1400850.22751079,4624192.97014584,5707931.88176242,79.79538199999999,6585429.28684619,6999595.12966078,6999808.67043701,4476618.40847258,6994746.93040578,6999803.42637582,2722404.82987491,6942046.44898671,6999808.45533326,6999797.18213897,6999232.47053752,6991563.49680219,6922013.34449951,5507535.95786538,1278725.43155047,2435393.63719954,4331874.6337219,0.0,6999790.73811409,6999115.21739774,6987646.71491761,4251627.62806498,5484937.5794118,1174055.1096452,6906400.76525575,2369420.4898366,2867018.77982803,5749964.74844164,4468867.72477244,6999808.73015915,6042296.75130366,5326.0,0.06164352,10795.0,70208.89041041,5714092.935330953,26.54162906,2160.144309607742,0.49527391,40.308871620696095,13.5367676519642,0.08145355660360969,0.08909037672281883
711,2018-01-19,15681.0,18327.0,70616.0,79165.0,804.0,52547.0,77602.0,78.0,30357.0,79262.0,78906.0,76865.0,66614.0,5161.0,5.0,28079.0,44.0,48972.0,626.0,0.0,50588.0,648.0,67754.0,5264.0,5.0,77026.0,28483.0,46.0,1614335241.0,299.0,11006.39799331,584669787.9705243,1.69585548,1.46393605,732297360.9175645,632150861.1870477,431815899.845645,37395260.011595726,36414092.2636591,2.65e-06,0.00237292162353582,0.2480141833224517,0.00041900000000000005,0.043793247017262296,8.71099528,910.4600669767206,4607.26527093,24.00167,0.06575800000000001,481544.4059281418,0.638696093898,136.88204479,222.73109346155502,118.16252129,192.27114565650442,0.009136027489772092,104.51848930134199,10013.193558932862,10.43748700059576,81.38702808047391,0.007236950075978959,0.0798877840523187,67.6437201825113,81.38702808047391,56580585.24485216,4615.976266209998,482454.8659951183,0.001162598209,5716360.89972551,5156102.286228701,525878.57370474,5593936.45926929,5716360.89972551,3173155.13681398,5716360.89972551,5716360.89972551,5716360.89972551,1412469.52170345,4630602.127617599,5716360.89972551,79.840488,6594601.15388185,7006166.78283955,7006390.53708355,4474954.30824167,7001197.89738976,7006385.20757139,2729138.86153449,6947977.00176735,7006390.32343046,7006378.92593665,7005799.09627121,6997981.32188651,6928608.40482427,5507224.94194347,1269860.61356337,2449037.96621633,4325379.32348268,0.0,7006380.49705344,7005911.23067974,6999579.83227585,4346924.98707068,5517337.42902967,1269860.61356337,6932593.91692059,2468896.03587199,2873554.54181154,5752857.8982562,4466463.21544266,7006390.59952584,6048220.4193027,5136.0,0.05944444,12375.0,51185.60736047,5349842.355287975,17.59498371,1839.0011166509216,0.25725828,26.888246785861643,13.533147474804402,0.08329811636256201,0.10015658246935157
712,2018-01-20,12897.0,18589.0,71900.0,80532.0,811.0,53180.0,78957.0,75.0,30675.0,80632.0,80279.0,78218.0,67832.0,5166.0,5.0,28346.0,43.0,49520.0,628.0,0.0,52140.0,718.0,71202.0,12729.0,7.0,78631.0,29633.0,60.0,1614335241.0,303.0,7902.25082508,674503417.2975913,1.92256647,1.65970972,845011087.0834233,729479649.6248629,439522429.9097121,41881111.87459296,39400541.141150706,1.13e-06,0.000884538482084691,0.10657942733736371,0.00041900000000000005,0.05048596636418549,2.71553314,327.1988419257063,4648.24083876,24.1922,0.06627999999999999,560073.8201390707,0.636502706557,268.20217539,254.81616042104798,231.53309101,219.97723611447455,0.009436697098188215,120.49156650163602,13203.864630005879,31.316447175319354,104.51848930134199,0.00913602748977206,0.101480726216297,86.8558236027705,104.51848930134199,57140986.26383315,4650.956371899999,560401.0189809963,0.001210411148,5722233.594847499,5159445.35913937,494585.91815009,5597930.51813658,5722233.594847499,3177030.13935926,5722233.594847499,5722233.594847499,5722233.594847499,1388302.78305154,4631258.24625872,5722233.594847499,79.821842,6601887.5172008,7012804.05553656,7013030.90207063,4463813.19137242,7007632.17858885,7013025.51538884,2688659.08097627,6953710.66775874,7013030.69302925,7013019.2191228,7012430.02813818,7004337.50683252,6933886.57474734,5492827.54203354,1262626.23374148,2422075.7863447,4310030.054290701,0.0,7013023.0446485,7012750.58575429,7006837.64423224,4392552.18956325,6148102.55533743,1431728.09662775,6945731.44493786,2577212.5096588,2854048.8634817,5749984.28575021,4460292.65754039,7013030.96654445,6054196.74425893,4548.0,0.05263889,9447.0,26148.30008905,3150649.6390845026,16.93034313,2039.9635651439105,0.34184797,41.18979741070426,13.5368425105903,0.08390305708265741,0.10306192939567843
713,2018-01-21,13381.0,18654.0,72917.0,81568.0,808.0,53636.0,79988.0,73.0,30791.0,81668.0,81317.0,79247.0,68760.0,5155.0,5.0,28421.0,43.0,49811.0,626.0,0.0,51109.0,633.0,69443.0,5206.0,5.0,79279.0,28689.0,44.0,1614335241.0,296.0,8217.66554054,569084743.6039706,1.61842191,1.39720301,712955330.3442678,615502871.9266572,440525012.02674365,46834534.53160586,44468911.3844301,1.4e-06,0.0010622892209011302,0.10789460227600145,0.00041900000000000005,0.04255699621548945,3.39507635,344.8311488740996,4519.209662730002,23.499064999999998,0.064381,459007.1324911789,0.636172915936,358.21906563,214.47501142783867,309.25480783,185.1588449820455,0.008892007030976052,101.56801006083401,11048.637091834009,30.109183566470893,120.49156650163602,0.0094366970981882,0.104598319198923,99.2492401172625,120.49156650163602,57600338.22747321,4522.604739079999,459351.9636400528,0.001243794852,5727424.47783683,5163307.97523945,414327.54401482,5602991.9584239,5727424.47783683,3182262.13306353,5727424.47783683,5727424.47783683,5727424.47783683,1382343.66324512,4635995.45217364,5727424.47783683,79.820533,6608077.731033901,7019258.25007912,7019486.976030099,4465607.53888796,7013925.81735308,7019481.54405806,2671942.14844778,6959338.99434835,7019486.76872554,7019475.22611932,7018876.47929678,7010478.61736233,6939141.59660104,5492577.43286468,1257420.85856605,2419364.57497797,4312267.60135436,0.0,7019475.54427404,7018944.44179815,7011770.13735574,4319206.62605093,5497659.84578173,1257420.85856605,6941808.84059274,2429270.50348844,2851834.08482956,5759701.2696661,4471173.89837258,7019487.040429801,6060007.19673451,4633.0,0.05362269,9926.0,19595.51490668,1990277.4551888972,18.18954056,1847.4754386000282,0.215680975,21.906287438730494,13.472869252195402,0.08459669776961656,0.10360180156053184
714,2018-01-22,12131.0,18650.0,73597.0,82282.0,814.0,53999.0,80694.0,74.0,30860.0,82385.0,82030.0,79949.0,69410.0,5214.0,5.0,28454.0,45.0,50023.0,627.0,0.0,47563.0,581.0,68651.0,5079.0,4.0,79594.0,27538.0,37.0,1614335242.0,277.0,8488.93501805,501932403.56404996,1.43023042,1.23478024,628780924.5108986,542853970.2931882,439636101.3533926,45076678.65153683,45225952.8331389,1.32e-06,0.00101909458919804,0.09120826949333256,0.00042199999999999996,0.037768711691890486,3.11333397,278.64126330213,4236.221311599999,22.008405,0.060297,379138.91322479286,0.636145264199,307.30712246,189.61210621381093,265.31162926,163.70039335065246,0.008335325940970188,89.49931680542771,9560.615812844911,1.3727292213315525,101.56801006083401,0.00889200703097604,0.0977157396963273,83.9217604009454,101.56801006083401,57979755.78196129,4239.334645569998,379417.5544880949,0.001266674932,5732776.93435183,5165793.93494124,419094.30187334,5608226.09020866,5732776.93435183,3178372.76276843,5732776.93435183,5732776.93435183,5732776.93435183,1355570.16122497,4634080.77316054,5732776.93435183,79.826277,6614515.97177922,7025309.06155016,7025538.752732401,4469263.24829666,7019869.7801841,7025533.277311299,2676796.80274751,6964796.88213988,7025538.54435289,7025526.92360631,7024924.33770334,7016279.92842626,6944292.28579649,5504851.11090756,1248305.15378973,2435042.10824606,4312482.95021559,0.0,7025523.22702009,7024845.0490242,7013710.96726363,4264502.036202501,5490825.79219976,1144041.63538277,6934722.15180143,2349475.02224515,2848485.86169268,5773038.45711787,4475527.93448182,7025538.81922779,6065453.78970163,4402.0,0.05094907,8808.0,22861.62052784,2046099.4183066208,19.156925,1714.5316995928179,0.300017515,26.85136262216216,13.4812093240285,0.08518295175332083,0.10412601033588227
715,2018-01-23,13154.0,18667.0,74340.0,83070.0,821.0,54371.0,81471.0,72.0,30930.0,83172.0,82815.0,80723.0,70140.0,5225.0,5.0,28513.0,44.0,50262.0,630.0,0.0,48223.0,582.0,69471.0,5115.0,4.0,80416.0,27719.0,40.0,1614335242.0,290.0,11098.12413793,513114264.7134138,1.4578436000000001,1.25908557,642464537.8352672,554872848.5570289,440695105.30389947,43749711.55497541,44977845.844971,1.43e-06,0.00138721896468458,0.1267419383781193,0.000455,0.041570641283120366,4.59585643,419.89604184670804,4465.80748862,23.18042,0.06350800000000001,408014.2442832848,0.637189177386,270.44595368,193.00864027075082,233.57416302,166.6944208064763,0.008421121459380518,91.3640467760887,9167.687438638646,1.4649789701377116,89.49931680542771,0.00833532594097019,0.0902176808895958,73.53103676156908,89.49931680542771,58388189.92228642,4470.403345049997,408434.14032513124,0.001289218646,5740823.25065683,5170108.54802074,424970.42851394,5616150.80350954,5740823.25065683,3178410.65127597,5740823.25065683,5740823.25065683,5740823.25065683,1345000.22362134,4639143.07495121,5740823.25065683,79.866551,6620964.555006701,7031687.48882853,7031918.51158561,4480662.4138095,7026133.04544599,7031913.01306521,2667267.72897499,6970357.79032863,7031918.30112929,7031906.62840906,7031300.91801952,7022419.64422878,6949741.72462168,5512822.04382507,1243870.74622381,2432002.76807133,4321477.32083314,0.0,7031903.46224379,7031231.61301579,7020313.96216669,4271682.20176919,5501548.35015312,1138019.91317892,6941529.62456584,2389776.45003628,2851806.83728652,5786748.02103496,4487626.68387747,7031918.57744429,6073207.87702069,4733.0,0.05478009,10194.0,26001.19721465,2375574.5985535895,17.95968182,1640.8692098861495,0.251854685,23.01046322111709,13.448679131361802,0.08518180819978931,0.10413194326018076
716,2018-01-24,14218.0,18677.0,75125.0,83876.0,826.0,54766.0,82275.0,74.0,31017.0,83977.0,83620.0,81523.0,70913.0,5252.0,5.0,28584.0,46.0,50525.0,628.0,0.0,49081.0,599.0,70407.0,5162.0,4.0,81287.0,28016.0,42.0,1614335242.0,318.0,8211.94025157,532174584.0624784,1.50553777,1.30033159,666235184.6788443,575426719.7545038,442523063.91221935,50038992.12276848,46294111.984354705,1.07e-06,0.000817949717813051,0.07741922095553941,0.00041900000000000005,0.039658493516083256,2.78266494,263.3801896907451,4893.553286089998,25.375165,0.069521,463176.4946706637,0.637424089619,308.54677629,199.47240524807134,266.49156853,172.2841340010717,0.008431428640268844,94.6503425204851,9218.343453502655,2.477844342869936,91.3640467760887,0.00842112145938048,0.0927353458249036,74.55979515303359,91.3640467760887,58851629.79714678,4896.3359510300015,463439.87486035476,0.0013143771230000002,5747344.68124683,5169361.9263814,439147.68237229,5622532.0468048,5747344.68124683,3177993.26034587,5747344.68124683,5747344.68124683,5747344.68124683,1307480.23234106,4647041.12002839,5747344.68124683,79.877886,6625845.67494835,7038678.24424045,7038909.32417535,4486770.40946134,7033000.19032063,7038903.80770441,2681772.60020313,6976624.40621864,7038909.11295754,7038897.38720854,7038290.63059035,7029164.55159863,6955863.97065816,5520109.73410573,1235535.67014242,2447857.40629715,4321487.18127949,0.0,7038894.98811667,7038238.865655299,7027698.17528737,4291854.68784385,5510971.58704277,1130688.68563579,6950083.97593613,2406923.05860159,2853836.87707714,5798512.20611854,4495817.060418401,7038909.38941559,6079499.60276123,4958.0,0.05738426,11261.0,22813.10300509,2159268.013386877,16.03993058,1518.1849234018034,0.19952266,18.884888109598286,13.4573933819576,0.08489689620430257,0.1042296556649212
717,2018-01-25,13104.0,18909.0,75765.0,84577.0,813.0,55258.0,82972.0,76.0,31311.0,84678.0,84322.0,82215.0,71549.0,5281.0,5.0,28867.0,45.0,50960.0,624.0,0.0,48958.0,589.0,70864.0,5174.0,4.0,81905.0,28069.0,39.0,1614335242.0,290.0,9169.81724138,515098083.31231225,1.45558138,1.25723215,644744376.7488526,556886319.9294271,442946293.9561079,58678832.3600166,53544231.131551795,6.2e-06,0.00491731375,0.4500043062875811,0.00041900000000000005,0.03834447300306929,16.48283569,1508.4144346759722,4465.65981603,23.135525,0.063385,408671.5328321092,0.633585335013,171.99898269999997,191.08199267909043,148.56101730000003,165.04362278337592,0.00822196159906486,91.5142553772537,9058.272133658249,-2.1070462985077976,94.6503425204851,0.00843142864026885,0.0903910960341188,76.6875501318749,94.6503425204851,59261809.74441356,4482.142651720002,410179.9472667853,0.001327464992,5753507.86680481,5173119.17344782,438572.29606596,5628610.33167891,5753507.86680481,3173662.67393496,5753507.86680481,5753507.86680481,5753507.86680481,1289746.43095473,4653016.37892868,5753507.86680481,79.89183,6631785.35729932,7045055.70627979,7045288.93471929,4463791.79130185,7039333.49173065,7045283.39755598,2672240.68156345,6982439.68019124,7045288.72421134,7045276.93124878,7044667.92228315,7035441.25448567,6961576.52365271,5510929.34430308,1233523.44012074,2409226.75868732,4304831.50577191,0.0,7045273.73804455,7044596.96547934,7033375.57823721,4268504.53493538,5499976.83775714,1128334.62039398,6953324.2861055,2346937.20677768,2831592.89871392,5792920.82165499,4486376.86332987,7045288.99995953,6085241.22972697,4772.0,0.05523148,8818.0,40961.2248236,3748535.9890720323,20.73507991,1897.5553981515022,0.495375685,45.33393694477199,13.439482263632698,0.08327758964033061,0.1043940049221512
718,2018-01-26,13980.0,18918.0,75980.0,84832.0,823.0,55353.0,83220.0,76.0,31344.0,84936.0,84572.0,82463.0,71742.0,5312.0,5.0,28886.0,43.0,51041.0,632.0,0.0,48799.0,587.0,71005.0,5188.0,4.0,82123.0,28016.0,39.0,1614335242.0,254.0,12747.28346457,510822862.29955876,1.44173464,1.24531378,639340615.8578602,552237323.2064284,443452350.35771555,47096279.96733202,52170025.4128008,9.32e-06,0.00860065981766382,0.77986662396912,0.00041900000000000005,0.03799291244748006,30.18831596,2737.3318501316103,3918.19602901,20.28305,0.05557,355283.24267837935,0.633886502877,138.47035327,187.02717293771926,119.60525475,161.54672922102327,0.008216642652834574,90.675208705203,5681.904967157779,-4.455390534278787,91.5142553772537,0.00822196159906487,0.08768910138425,74.34934350491541,91.5142553772537,59619830.31894207,3948.384344970003,358020.5745285113,0.001335351753,5758487.77296485,5173939.89127133,439109.39863952,5633544.93023899,5758487.77296485,3176074.50935042,5758487.77296485,5758487.77296485,5758487.77296485,1263180.2954653,4657878.77366806,5758487.77296485,79.898391,6637825.86745288,7050653.27449628,7050886.55303661,4469461.86196054,7044894.35634516,7050881.00217761,2655854.21989569,6987765.676107901,7050886.33815044,7050874.53065543,7050263.43252899,7040987.21668202,6966773.50607231,5519951.41011129,1229586.18948166,2374225.0368466,4309436.35823162,0.0,7050871.01391046,7050186.76549594,7038657.92368416,4262601.24364888,5507131.38136485,1123956.1578861,6957732.60285134,2332325.16589924,2815160.05111402,5801449.2372673,4487404.911558401,7050886.62035993,6090279.04200171,4756.0,0.055046300000000006,10344.0,50919.82835301,4617166.063142296,22.19403583,2012.448830896003,0.34067989,30.89122012741561,13.4487914288555,0.08290201759519147,0.10436156171487593
719,2018-01-27,15901.0,19190.0,76187.0,85415.0,826.0,55657.0,83629.0,76.0,31645.0,85519.0,85154.0,82683.0,71967.0,5329.0,5.0,29190.0,44.0,51363.0,633.0,0.0,49429.0,593.0,71291.0,5225.0,4.0,82381.0,28425.0,42.0,1614335243.0,341.0,10729.05865103,518290381.69782984,1.45893172,1.26022414,648641460.9172546,560296010.6575258,444600285.74445945,54653747.83053671,49447195.131719,9.2e-06,0.0089781762113127,0.8250632089618478,0.00041900000000000005,0.0385046446425748,33.65020444,3092.3369071890047,5251.77559572,27.157825,0.074405,482619.9356939025,0.631628399813,109.27344759,187.03711207443084,94.39032261,161.56251805429494,0.008117372017533583,91.89652659325729,6681.182440891054,3.477931778541869,90.675208705203,0.0082166426528346,0.0871484695660102,73.497925017323,90.675208705203,60105542.59154316,5285.42580016,485712.2726010917,0.001330922732,5764965.77198714,5178917.62765904,465396.75934662,5639934.40134938,5764965.77198714,3186972.96318893,5764965.77198714,5764965.77198714,5764965.77198714,1244682.86414798,4664671.0365942,5764965.77198714,79.903986,6645185.60806464,7058152.64230137,7058389.24251646,4458279.14503466,7052429.06615921,7058382.67193409,2638284.71816789,6995197.62632344,7058389.02701018,7058374.60119236,7057764.53281546,7048535.77175782,6974206.97529585,5507428.48268506,1224385.76734585,2363772.19855098,4296526.43691783,0.0,7058371.4968312,7057694.63201185,7046544.31239019,4254922.61221781,5496785.32306882,1119393.26447693,6966319.23445936,2343369.35525026,2798505.01596989,5792555.98672008,4478279.27119432,7058389.30983978,6097031.42685086,5418.0,0.06270833,11267.0,64593.81913391,5935947.617799413,23.29710955,2140.9234473076035,0.31226381,28.695959519776846,13.406156068101302,0.08273865911201086,0.10366573146879808
