,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
90,2017-10-03,1408,1975,4354,8408,481,3972,5315,36,3206,8486,8420,8412,8391,3505,84,4099,857,4730,2390,2,3699.0,164.0,4184.0,1241.0,1.0,4782.0,2671.0,12.0,1614335160,98479699.30551969,10.83137316,2.98238827,357656439.962054,98479699.30551969,33020415.291173246,0,0.0,0.9392809980760001,1547.05744065,,425.97793452,,0.0004152456420509123,1.78828219981027,,13.717530927643445,2.2809433e-05,55069440.0,55069440.0,1784957.4943724384,55069440.0,55069440.0,13126132.697413385,55069440.0,55069440.0,55069440.0,8010606.005468658,55069440.0,55069440.0,27.53472,198917924.35937124,199999122.00596324,199999999.91761357,187856199.6151452,199996083.9051151,199999690.50743303,164855566.17068103,199928494.8845466,199999999.99129513,199999999.96061358,199999999.12833706,199999520.39168853,199997816.29113677,199970681.08240172,171687513.41545856,193195829.37893945,199515330.93380147,149930570.0,199999562.16276827,199998510.0013388,199985880.7658761,177542016.90069115,196253151.79026476,144930560.0,199734428.1765449,157043118.54665646,173205299.71848965,193105812.39213952,171687513.41545856,200000000.0,55069440.0,1486,0.01719907,1485,129277.68209849985,231184.97772947798,89.93533744,160.82976307788212,0.1,0.178828219981027,1.0189783727295652,,0.15711027277189227
91,2017-10-04,2364,1980,4419,10614,481,3986,5700,36,3214,10694,10627,10618,10599,3514,84,4119,860,4871,2392,2,3678.0,144.0,4196.0,1171.0,1.0,4923.0,2620.0,8.0,1614335161,88841595.76078595,9.82487478,2.70525176,322652984.16249,88841595.76078595,32840416.948902514,0,0.0,0.939099352386,3758.76253929,,1034.96474066,,0.0003825908241009836,1.61326492081245,,48.261799824760075,2.5873593e-05,55069440.0,55069440.0,1266111.5276859906,55069440.0,55069440.0,13071575.982266832,55069440.0,55069440.0,55069440.0,7667723.873071286,55069440.0,55069440.0,27.53472,198920838.70372775,199998787.94581184,199999999.91161355,187819870.47729763,199995506.6073465,199999507.23943296,164812668.3184567,199927765.15026265,199999999.99129513,199999999.9546135,199999999.05033702,199999274.68153715,199997331.75487873,199970089.04093167,171646296.27761096,193188730.36889192,199512715.96950653,149930570.0,199999318.36448213,199997973.3122063,199983505.7920256,176318640.8321865,195815892.1272983,144930560.0,199700126.54883075,154651787.0745521,173164082.58064216,195107601.96508488,173667132.62178648,200000000.0,55069440.0,2508,0.02902778,2578,53209.001076684515,85840.21490848703,20.68547609,33.37115294630169,0.1,0.161326492081245,1.0192450085163272,,0.14217537079391707
92,2017-10-05,2677,1983,4452,13070,481,4004,6124,36,3226,13153,13084,13075,13053,3530,84,4144,862,4939,2398,2,3704.0,154.0,4235.0,1209.0,1.0,5016.0,2659.0,9.0,1614335161,92588898.54218714,10.20087013,2.80878103,336262357.279054,92588898.54218714,32964085.695252433,0,0.0,0.938870483993,2408.77220632,,663.24868245,,0.00038924472033511335,1.68131178639527,,71.36251680684116,2.8073966e-05,55069440.0,55069440.0,1203535.8939080057,55069440.0,55069440.0,12265521.756729776,55069440.0,55069440.0,55069440.0,7627625.826880836,55069440.0,55069440.0,27.53472,198913326.38055924,199998453.21041366,199999999.90180635,187774096.7986618,199995075.01969317,199999304.1106531,164761569.3561725,199926700.98211995,199999999.99148804,199999999.95480645,199999998.92155713,199998981.07205352,199996978.17722687,199969503.81958532,171602852.8989752,193177257.00566816,199508666.9746017,149930570.0,199999044.3535165,199997710.25467247,199983536.46286064,176867130.60655066,196020982.9634935,144930560.0,199716551.50205007,155200684.1122679,173116373.06795332,196609471.57630602,175428736.6915507,200000000.0,55069440.0,2979,0.03447917,2979,83029.85208610115,139599.06893501774,29.00266132,48.762516314146204,0.1,0.16813117863952695,1.019677003156635,,0.14052830660769058
93,2017-10-06,48,1987,4469,13087,482,4020,6141,36,3237,13171,13101,13092,13070,3545,84,4160,864,4955,2402,2,3698.0,142.0,4236.0,1165.0,1.0,5023.0,2625.0,8.0,1614335161,87138042.99244992,9.68174837,2.6658423,316466058.09846604,87138042.99244992,32686870.810410205,0,0.0,0.938720754402,1261.66484589,,347.39588265,,0.0003624280438401258,1.5823302904923302,,50.58189884146394,2.8132215000000003e-05,55069440.0,55069440.0,1270988.7570200977,55069440.0,55069440.0,11928222.205542369,55069440.0,55069440.0,55069440.0,2135061.6602535457,55069204.6,55069440.0,27.53472,198909411.07518378,199998453.70746765,199999999.9017264,187744150.8803694,199995067.5255528,199999304.11057323,164732225.67934948,199926138.3829933,199999999.99140802,199999999.95472643,199999998.92147726,199998980.5691076,199996970.68308645,199969475.3254449,171473906.98076266,193164207.6346057,199505410.1230815,149930570.0,199999038.42960015,199997613.23386216,199982214.5089133,176050095.8353381,195729159.3791405,144930560.0,199690199.10859483,154571344.43544483,173000683.2467407,196596422.20524356,175331888.7733381,200000000.0,55069440.0,39,0.00045139,39,158520.70433125042,250832.11213351623,4067.56787242,6436.235853163606,174.824,276.62931070503106,1.0204701788917565,,0.14090331357751498
94,2017-10-07,64,1992,4485,13105,484,4033,6159,36,3246,13191,13119,13110,13088,3556,83,4175,865,4971,2407,2,3710.0,141.0,4251.0,1166.0,1.0,5039.0,2625.0,8.0,1614335161,86639716.82989915,9.6380979,2.65382327,314656247.92952,86639716.82989915,32647131.346221637,0,0.0,0.938679448568,1732.3239022,,476.99053596,,0.00035443394950552463,1.5732812396476001,,16.680591910393858,2.8365129000000003e-05,55069440.0,55069440.0,1211671.428635559,55069440.0,55069440.0,11550255.701716673,55069440.0,55069440.0,55069440.0,2062620.3275316402,54748029.26266867,55069440.0,27.53472,198905347.9736493,199998453.05010405,199999999.90162295,187735889.71357918,199995029.3821892,199999304.1104696,164665564.6746547,199925677.2289066,199999999.9913045,199999999.95462292,199999998.92137364,199998979.811744,199996966.02572292,199969336.91762087,171308937.66156787,193142583.15831548,199502109.02192092,149930570.0,199999037.6722366,199997608.57649857,199982150.10108918,175891779.5161434,195709624.93735042,144930560.0,199684477.36110458,154504683.43075007,172921457.83054596,196582601.21946812,175236919.45414335,200000000.0,55069440.0,55,0.00063657,55,115451.85039919484,181638.23031565454,2101.19637089,3305.7728311368573,185.71426256,292.18076522063666,1.021048007893752,,0.13370284825366965
95,2017-10-08,48,1991,4497,13118,483,4045,6172,36,3249,13206,13132,13123,13101,3564,84,4186,866,4983,2409,2,3654.0,112.0,4244.0,1069.0,1.0,5037.0,2543.0,4.0,1614335161,69395493.44389184,7.78321558,2.14308662,252029050.754436,69395493.44389184,32381095.986312177,0,0.0,0.938594490971,1764.57507273,,485.87080547,,0.000273900570230174,1.26014525377218,,23.458428460977554,2.8329709e-05,55069440.0,55069440.0,992117.3054656434,55069440.0,55069440.0,11427990.054598806,55069440.0,55069440.0,55069440.0,1961517.2057612264,53989686.88346866,55069440.0,27.53472,198901425.45316094,199998452.45554313,199999999.901562,187718898.1941219,199995032.38375646,199999304.11590865,164648067.0384557,199924805.36667386,199999999.99124357,199999999.954562,199999998.92681268,199998979.21718302,199996960.4311619,199969147.90838802,171425177.69862804,193157426.67785817,199501663.87443253,149930570.0,199999027.10100222,199997475.6777912,199977377.70198464,173936961.91380355,195026002.44125366,144930560.0,199623999.5375151,151842537.9201722,172951953.96460617,196588849.30601078,175350061.49120358,200000000.0,55069440.0,41,0.00047454,41,113341.73484059,142827.04921367439,2769.55450831,3490.0409687101896,209.9,264.5044887667805,1.0216157665679553,,0.1299176050996321
96,2017-10-09,75,1992,4503,13124,483,4045,6179,36,3245,13213,13138,13129,13107,3564,84,4188,868,4990,2408,2,3689.0,118.0,4250.0,1106.0,1.0,5048.0,2582.0,4.0,1614335161,76966891.50068115,8.60081947,2.36821156,279526690.304754,76966891.50068115,32500006.69642372,0,0.0,0.938520545044,2864.25525439,,788.66466438,,0.0002925428179778216,1.39763345152377,,39.83311590655903,2.8651304e-05,55069440.0,55069440.0,886511.5743436684,55069440.0,55069440.0,10984471.769943237,55069440.0,55069440.0,55069440.0,1737049.3253498238,53475543.56221835,55069440.0,27.53472,198903024.09188014,199998451.5576428,199999999.9014703,187704109.00884095,199994976.41585612,199999304.21800834,164623139.15593177,199924255.30170062,199999999.99115184,199999999.95447022,199999998.9289124,199998979.31928268,199996943.43326154,199969121.8404877,171410388.5133471,193167743.45407724,199502396.08215174,149930570.0,199999030.2521019,199997489.12839073,199979996.49850705,174373051.5285226,195298716.20720893,144930560.0,199654839.9645992,151842537.9201722,172937164.77932522,196589211.18630564,175335272.30592254,200000000.0,55069440.0,59,0.00068287,59,69826.17896684782,97591.40351615203,1190.97489362,1664.5463512482756,200.0,279.52669030475397,1.0219671041615743,,0.1309770729553573
97,2017-10-10,80,1997,4519,13139,483,4059,6194,36,3255,13232,13155,13144,13122,3575,84,4201,870,5006,2415,2,3701.0,118.0,4266.0,1106.0,1.0,5064.0,2589.0,4.0,1614335161,76874945.24818382,8.59065846,2.36541375,279192761.895468,76874945.24818382,32499576.523809534,0,0.0,0.938321154729,2886.69354274,,794.84298425,,0.000294440174685154,1.39596380947734,,47.554627013244975,2.8749508e-05,55069440.0,55069440.0,866745.629309451,55069440.0,55069440.0,10911122.806225901,55069440.0,55069440.0,55069440.0,1508809.942416736,47824238.965024814,55069440.0,27.53472,198898368.00781056,199998451.78391767,199999999.89430568,187664230.9458121,199994960.34372696,199999304.14428326,164582884.16990298,199923903.73515776,199999999.9910065,199999999.9473057,199999998.9217477,199998979.54555762,199996915.65955606,199968930.66935846,171370510.4503183,193149725.70754844,199500746.6726392,149930570.0,199999030.4783768,199997488.65468535,199979879.32737792,174333173.4654938,195263904.0606801,144930560.0,199653314.10768366,151842537.9201722,172897286.71629643,196569874.4471768,175295394.24289382,200000000.0,55069440.0,65,0.00075231,65,69283.41960743001,96717.14636880504,1172.21540935,1636.3702883642652,157.3134,219.6038131458326,1.0223480741696114,,0.13040780867187646
98,2017-10-11,62,2001,4535,13150,483,4070,6206,36,3264,13244,13166,13155,13133,3586,84,4212,871,5020,2421,2,3718.0,122.0,4286.0,1128.0,1.0,5085.0,2603.0,4.0,1614335161,78810722.7478422,8.78832068,2.41983949,286223076.711302,78810722.7478422,32568574.502206873,0,0.0,0.938163932349,2886.21521568,,794.71127823,,0.0002972222547873254,1.4311153835565098,,39.73298290204102,2.8859468000000003e-05,55069440.0,55069440.0,879232.0239795303,55069440.0,55069440.0,10756924.031931244,55069440.0,55069440.0,55069440.0,1395993.1487960147,40966247.213175304,55069440.0,27.53472,198895107.79282266,199998454.0839177,199999999.89430562,187632786.46982422,199994942.06440383,199999304.24428317,164548761.8320286,199923714.43372914,199999999.9910065,199999999.94730562,199999998.9217477,199998979.84555763,199996893.85955608,199968946.58360678,171335990.37433043,193135280.23156056,199499554.48752245,149930570.0,199999035.6813768,199997531.99644303,199980321.59236738,174580609.50950587,195399072.81390166,144930560.0,199657783.46788135,151842537.9201722,172862766.6403085,196558645.1681889,175260874.16690588,200000000.0,55069440.0,51,0.00059028,51,69294.90181938067,99168.99999575366,1358.83925136,1944.6557564017082,150.0,214.66730753347647,1.0226945781787082,,0.12982985446410686
99,2017-10-12,54,2003,4543,13159,483,4075,6215,36,3265,13254,13175,13164,13142,3589,84,4217,870,5028,2422,2,3702.0,116.0,4282.0,1098.0,1.0,5085.0,2583.0,4.0,1614335161,74224140.9088106,8.29198885,2.28317591,269565628.08269197,74224140.9088106,32509164.336062178,0,0.0,0.9382061357089999,3676.16233882,308.2374160337112,1012.22100674,,0.00024989077837774654,1.3478281404134598,,31.584602517116227,2.8965814e-05,55069440.0,55069440.0,868149.6249527662,55069440.0,55069440.0,9755768.916049197,55069440.0,55069440.0,55069440.0,1350734.0434923354,32976433.72297426,55069440.0,27.53472,198896232.36014852,199998453.30011973,199999999.89399812,187641227.14175072,199994923.62555644,199999304.24397564,164536506.83589107,199923233.4317397,199999999.99069887,199999999.94699806,199999998.92144015,199998979.06175962,199996875.4207085,199968779.8017593,171324105.29747435,193134831.90348706,199499529.7288525,149930570.0,199999029.30206925,199997451.26733783,199978784.35678846,174145116.31264985,195188994.72404298,144930560.0,199642663.47527516,151842537.9201722,172850881.56345248,196562922.64339444,175253989.09004983,200000000.0,55069440.0,43,0.00049769,43,54404.561487352425,73327.99893950798,1350.88880203,1820.7659419454617,241.56345237,325.58601879971246,1.022985019271145,,0.13046770773903948
100,2017-10-13,79,2007,4549,13168,484,4080,6224,36,3272,13262,13184,13173,13151,3591,84,4223,872,5035,2422,2,3725.0,122.0,4299.0,1132.0,1.0,5102.0,2609.0,4.0,1614335161,79286863.79943235,8.82771521,2.43068666,287952315.474544,79286863.79943235,32619121.56286883,0,0.0,0.938109922744,1905.33748418,329.07049890919683,524.62934132,90.60864047725042,0.0002564555928601912,1.43976157737272,,53.129821715917956,2.9072435999999998e-05,55069440.0,55069440.0,898155.3056812598,55069440.0,55069440.0,9725525.17630669,55069440.0,55069440.0,55069440.0,1267442.4111189344,28096926.433468483,55069440.0,27.53472,198897613.10049438,199998451.38176227,199999999.89399812,187621984.54878518,199994905.9561989,199999304.2539757,164520637.4653656,199923585.00306696,199999999.99069887,199999999.94699806,199999998.93144011,199998978.1434021,199996872.752351,199968611.0393375,171304862.7045087,193127589.3105214,199496453.80682856,149930570.0,199999035.46071166,199997526.5216072,199980132.83809805,174541606.28875682,195409353.96328652,144930560.0,199658584.41822857,151842537.9201722,172831638.9704868,196551736.67064986,175219022.4641569,200000000.0,55069440.0,53,0.00061343,53,104968.28076955896,151129.29749488272,1986.38303226,2859.9179677930642,300.0199401792635,431.95718231576546,1.0235114107746937,,0.12960270711278782
101,2017-10-14,79,2007,4570,13192,485,4098,6248,36,3284,13286,13208,13197,13175,3603,84,4242,872,5058,2428,2,3750.0,132.0,4323.0,1154.0,1.0,5127.0,2630.0,4.0,1614335161,82452778.25707471,9.14971623,2.51934874,299450215.06329,82452778.25707471,32727814.45304479,0,0.0,0.938141160269,2945.77500654,341.8685388853744,811.11089988,94.13254495017895,0.00025878306169316534,1.49725107531645,,115.68620747175908,2.9194897000000002e-05,55069440.0,55069440.0,972424.8877833594,55069440.0,55069440.0,9624973.532592878,55069440.0,55069440.0,55069440.0,1212303.9557499487,26975498.39059318,55069440.0,27.53472,198884982.07060224,199998448.54076225,199999999.89399812,187628232.05389312,199994884.90019882,199999304.2539757,164495482.3184736,199923239.96006685,199999999.99069887,199999999.94699806,199999998.93144011,199998977.30240208,199996860.911351,199968242.99633744,171291119.20961663,193120509.81562945,199492153.71693295,149930570.0,199999036.1497117,199997550.8206072,199980688.1733248,175205267.96926484,195552149.8842401,144930560.0,199665496.4892156,151842537.9201722,172817884.4755948,196557087.9285368,175205267.96926484,200000000.0,55069440.0,65,0.00075231,64,67893.84781798,101654.13665284195,1147.75805966,1718.481989029057,480.759,719.8169297180611,1.0238786933537836,,0.11491488982909755
102,2017-10-15,63,2011,4588,13211,485,4110,6268,36,3290,13306,13227,13216,13193,3609,84,4257,874,5077,2431,2,3766.0,138.0,4340.0,1169.0,1.0,5146.0,2656.0,7.0,1614335161,85362280.70440531,9.45726364,2.60403106,310016883.06402004,85362280.70440531,32780822.749238465,0,0.0,0.937983648567,2309.03541207,353.5753087269348,635.78643542,97.35597124709707,0.0002724290293494565,1.5500844153201,,93.01661043196005,2.9518634999999998e-05,55069440.0,55069440.0,850744.8166977165,55069440.0,55069440.0,9493495.86862539,55069440.0,55069440.0,55069440.0,1128583.3515055531,26164020.259593174,55069440.0,27.53472,198885339.60685775,199998447.46420798,199999999.89394385,187596729.7134561,199994827.2486446,199999304.37742135,164455820.0111939,199922875.47811142,199999999.99064466,199999999.94694382,199999998.85488582,199998977.22584787,199996840.8207968,199967878.51438206,171251235.56117958,193112122.10939327,199489892.9408035,149930570.0,199999036.07315743,199997545.34055293,199981007.8928942,175563871.1478278,195628583.84159556,144930560.0,199678699.80028003,153809192.8721722,172778000.8271577,196549858.29511327,175236804.46082777,200000000.0,55069440.0,69,0.00079861,69,86616.25497570263,134262.5069512287,1327.79332504,2058.19173991056,421.7885,653.807780411242,1.0243367820509213,,0.11267947388750052
103,2017-10-16,63,2013,4603,13225,485,4122,6282,36,3298,13324,13242,13230,13207,3621,84,4268,875,5091,2435,2,3759.0,121.0,4345.0,1132.0,1.0,5158.0,2627.0,4.0,1614335161,78748968.68200085,8.74661291,2.40835537,285998799.631886,78748968.68200085,32698234.45706868,0,0.0,0.93783307969,3245.11323855,325.9539224111664,893.53284392,89.75049986493192,0.0002484289487489426,1.42999399815943,,77.42237065794349,2.9542555e-05,55069440.0,55069440.0,726784.0711144542,55069440.0,55069440.0,9317630.62798155,55069440.0,55069440.0,55069440.0,1109615.3484327442,25942384.38859318,55069440.0,27.53472,198879351.76038522,199998448.45555,199999999.88528582,187566615.93798345,199994823.94780892,199999304.36876345,164423401.4598621,199922239.88414648,199999999.98998678,199999999.93828592,199999998.84622794,199998977.21718994,199996824.03552917,199967826.92041707,171221086.7857071,193100136.72792068,199486492.2073237,149930570.0,199999034.67749953,199997489.8502218,199979675.88917768,174393154.99195516,195362049.0707617,144930560.0,199653831.18535098,151842537.9201722,172747852.05168512,196543253.9204197,175206655.68535522,200000000.0,55069440.0,56,0.00064815,56,61631.131272665116,88132.14781968704,1149.08950327,1643.1910930241008,226.4835,323.8700456821412,1.024658527111837,,0.11419125245736746
104,2017-10-17,47,2016,4620,13241,486,4134,6299,36,3305,13340,13258,13246,13224,3629,84,4282,876,5107,2441,2,3757.0,116.0,4352.0,1106.0,1.0,5168.0,2617.0,4.0,1614335162,75452926.274253,8.40688908,2.31481337,274028304.171072,75452926.274253,32595684.507417012,0,0.0,0.93777762403,2608.53848647,312.33584268251684,718.25376834,86.00079974227154,0.00024508756438803257,1.37014152085536,,73.5028164700083,2.9745447e-05,55069440.0,55069440.0,642902.0848416409,55069440.0,55069440.0,8830414.588656778,55069440.0,55069440.0,55069440.0,1038458.0673169944,25710810.79263029,55069440.0,27.53472,198873860.4331241,199998448.58977228,199999999.88550815,187555524.80602062,199994790.45497736,199999304.44548565,164360132.1054664,199921869.81481495,199999999.990209,199999999.93850815,199999998.92295027,199998976.35141215,199996810.54269764,199967555.9085855,171151989.0578113,193089045.59595788,199485602.7369492,149930570.0,199999029.85122177,199997427.20682687,199978736.6440304,173969285.14405954,195157808.8439137,144930560.0,199641318.6527933,151842537.9201722,172678754.32378945,196536428.74375108,175137557.9574595,200000000.0,55069440.0,42,0.00048611,42,76671.28587024001,105050.51222818672,1829.11428262,2506.145425007228,156.5,214.42714801386384,1.025042641111188,,0.11453024520517338
105,2017-10-18,60,2048,4640,13256,510,4153,6314,32,3325,13356,13274,13261,13239,3640,79,4296,873,5122,2440,3,3751.0,109.0,4364.0,1092.0,1.0,5181.0,2601.0,4.0,1614335162,71273772.02601944,7.64188232,2.07673383,262270384.0191714,71273772.02601944,34320128.61002576,0,0.0,0.940149048637,58.44864391,283.01976643250765,15.88381905,76.91255872067241,0.00023600997635359595,1.31784912714856,,46.68133993561121,2.9327564000000002e-05,54083408.0,54083408.0,2272362.149925672,54083408.0,54083408.0,10004893.503254924,54083408.0,54083408.0,54083408.0,2681868.3637249125,26456309.34982056,54083408.0,27.175684000000004,197948081.05334747,199012426.5772724,199013967.88350818,187102792.68067706,199008852.31547737,199013272.44348568,163529549.30600724,198937576.9103509,199013967.990209,199013967.93650815,199013966.92095023,199012944.34941217,199010776.54069763,198981405.1139457,170120007.0644677,192083144.49927706,198493042.73312116,151348883.7289305,199012996.37322173,199011378.4013269,198991324.44547486,172788286.3507159,194071518.03617966,144930560.0,198637872.56211665,152277511.84910265,172067655.83344588,195556550.28404367,174432642.65111592,199013968.0,54083408.0,59,0.00068287,51,3404937.30398339,4487193.654050081,66828.9034876,88070.412129429,500.0,658.92456357428,1.0472471072990486,,0.11302968149884728
106,2017-10-19,54,2052,4664,13275,510,4175,6335,32,3338,13376,13293,13280,13258,3657,79,4317,873,5144,2445,3,3762.0,108.0,4385.0,1085.0,1.0,5203.0,2597.0,4.0,1614335162,69577673.0071814,7.47465439,2.03128849,256029146.48732308,69577673.0071814,34252974.54611114,0,0.0,0.940007199761,2551.67211236,277.10313366980586,693.43436203,75.3046732696805,0.00022537102078358222,1.2864883257205502,,61.43618416670805,2.9283602999999997e-05,54083408.0,54083408.0,2251494.892128142,54083408.0,54083408.0,9967477.460369445,54083408.0,54083408.0,54083408.0,2614720.4586558817,26257763.07282056,54083408.0,27.175684000000004,197941673.97719014,199012429.0270128,199013967.8832486,187074562.77291137,199008861.47183362,199013272.69322625,163481387.8348116,198936807.75617865,199013967.98994946,199013967.93624863,199013966.92069072,199012944.7991527,199010771.7053944,198981094.71477354,170069188.81273487,192054632.5915114,198488689.0436029,151300722.25773478,199012996.8229623,199011373.6675236,198990576.07525477,172660471.09898305,193990574.74700457,144930560.0,198626624.56752995,152229350.37790698,172016837.58171302,195542422.33617827,174381824.3993831,199013968.0,54083408.0,52,0.00060185,52,77993.55059617499,100337.79232347419,1608.77484537,2069.6700572813884,179.002,230.28398328062988,1.0476674611706889,,0.11047511768444726
107,2017-10-20,51,2052,4671,13282,510,4183,6342,32,3341,13383,13300,13287,13265,3661,79,4324,873,5151,2446,3,3747.0,103.0,4381.0,1060.0,1.0,5195.0,2578.0,4.0,1614335162,67100311.98649657,7.23830791,1.96705972,246913052.1965378,67100311.98649657,34111985.19362126,0,0.0,0.939986807712,12997.24582263,267.20039560406065,3532.09051488,72.61353641878956,0.00020674990579106698,1.2406820218595802,,64.39669953199639,2.9221749e-05,54083408.0,54083408.0,1699863.0421126308,54083408.0,54083408.0,9659256.926372856,54083408.0,54083408.0,54083408.0,2695103.5703025567,25891295.849420555,54083408.0,27.175684000000004,197938875.67466667,199012429.0271554,199013967.88339135,187070504.47038805,199008872.37673476,199013272.69336885,163477560.9812169,198936470.37176642,199013967.99009216,199013967.93639126,199013966.92083332,199012944.7992953,199010771.6042955,198980937.9200349,170065130.51021147,192050574.288988,198487449.91187173,151296895.40414008,199012984.86661455,199011286.02510414,198988914.00460202,172258012.68840665,193787952.8372115,144930560.0,198609551.7741152,152225523.5243123,172012779.2791897,195543734.8726549,174377766.09685966,199013968.0,54083408.0,41,0.00047454,41,15312.01076873681,18997.336479292047,396.79940726,492.3018908720198,177.764928720965,220.54975118125088,1.0477492080744912,,0.11012510546107536
108,2017-10-21,49,2052,4681,13292,510,4191,6352,32,3343,13392,13310,13297,13275,3663,79,4333,874,5161,2449,3,3749.0,101.0,4391.0,1034.0,1.0,5205.0,2570.0,4.0,1614335162,66688664.43529637,7.19357772,1.95490398,245398287.95346645,66688664.43529637,34113524.255266555,0,0.0,0.939881158743,3582.74277255,265.35877881964853,973.63487133,72.11306445226403,0.00020448228277017248,1.2330706754888001,,77.42314633173207,2.9328256999999997e-05,54083408.0,54083408.0,1671645.4216128634,54083408.0,54083408.0,9618414.128531927,54083408.0,54083408.0,54083408.0,2610695.7654721434,25859915.38342056,54083408.0,27.175684000000004,197936299.42433664,199012429.027463,199013967.88369885,187049478.8499197,199008854.4790424,199013272.69367644,163454601.83444098,198936153.07371512,199013967.99039972,199013967.93669888,199013966.92114082,199012944.79960287,199010763.70660296,198980618.67348367,170042115.8897432,192054998.03865793,198489157.09753126,151273936.2573642,199012984.86692208,199011288.02541167,198988605.70655084,172072998.2679383,193573860.6083814,144930560.0,198602345.3744952,152202564.37753648,171989764.65872136,195546528.46432486,174354751.4763914,199013968.0,54083408.0,34,0.00039352,34,55547.93649291649,68494.5315733295,1635.39442626,2016.5569098790368,201.89969912,248.95659837488395,1.0480286025866037,,0.10863166072156336
109,2017-10-22,35,2056,4695,13304,511,4206,6366,32,3351,13405,13322,13309,13287,3672,79,4348,874,5174,2455,3,3756.0,101.0,4406.0,1029.0,1.0,5218.0,2569.0,4.0,1614335162,65745055.71702071,7.09803558,1.92893975,241926034.22153765,65745055.71702071,34083519.52328113,0,0.0,0.939881803468,5631.58256537,261.5809626763051,1530.42110878,71.08641705719563,0.000202718835042109,1.21562338891478,,69.29583128612563,2.9281507e-05,54083408.0,54083408.0,1563219.6918872735,54083408.0,54083408.0,9561739.209661178,54083408.0,54083408.0,54083408.0,2463203.6595431436,25757204.379420556,54083408.0,27.175684000000004,197933157.48011965,199012430.02736846,199013967.88360438,187049607.15914267,199008861.47894788,199013272.8935819,163430266.17843527,198935709.95275325,199013967.99030522,199013967.93660435,199013966.92104638,199012944.7995084,199010770.70650855,198980374.55252168,170017571.23373744,192043126.34788084,198488630.09685674,151249600.6013585,199012984.8668275,199011295.02531716,198988213.7254563,172048453.61193258,193521118.95170435,144930560.0,198595903.7654243,152178228.72153068,171965220.0027156,195539304.69695327,174394063.15938562,199013968.0,54083408.0,32,0.00037037,32,35338.90619374,42958.80090777573,1106.55956855,1345.159692756828,100.0,121.562338891478,1.0482065293248604,,0.10876756242542444
