,time,AdrActCnt,AssetEODCompletionTime,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VtyDayRet180d,VtyDayRet30d
587,2016-11-07,348.0,1614335566.0,1441.0,36958458.29712402,10.3832500580475,0.04263876825573308,6.0,0.02463897220082034,3935.251772,16.160093168922828,0.0,0.0,0.0,0.0,0.0,0.0,1029.93695948,427.3967447877266,5.815073056692e-06,0.00410649536680339,2880.2986733612634,3.672478343403117,0.00372334536223095,5.20095207481005e-06,0.00033867333250769,0.00334040741475555,0.00372334536223095,8999999999.0,379.0,0.0043865740740740705,361.0,8738398.905082,35884.19461699905,24206.146551473703,99.40242866179058,460.0,1.8889878687295596,0.09421286455484408,0.0769306120859811
588,2016-11-08,387.0,1614335566.0,1432.0,37164458.62458837,15.3160671581197,0.06324592713917804,6.0,0.0247763057524785,7167.91943,29.599093901135237,0.0,0.0,0.0,0.0,0.0,0.0,610.84956286,432.3146226237946,5.801034482758623e-06,0.00412938429207975,2682.729581384661,6.05721349095788,0.00410649536680339,5.81507305669199e-06,0.00037620128580773197,0.00370067851946316,0.00410649536680339,8999999999.0,468.0,0.00541666666666667,427.0,14733578.521225,60840.607711670105,36359.6686679742,150.14304466275695,441.0,1.8210584728071697,0.09421263473197053,0.07685520394777066
589,2016-11-09,344.0,1614335566.0,1414.0,35528912.34370805,12.1630194265928,0.04801542789891653,6.0,0.0236859415651038,4390.850013,17.333569471508877,0.0,0.0,0.0,0.0,0.0,0.0,1403.41179868,415.2785197215928,5.4714465225014696e-06,0.0039476569275173,2769.954421520669,12.365714771380038,0.00412938429207975,5.80103448275862e-06,0.000380279653612625,0.00374955476849429,0.00412938429207975,8999999999.0,361.0,0.00417824074074074,350.0,6412943.091598,25316.09922132106,18322.6945474229,72.33171206091748,447.0,1.7646026466002331,0.09423173717960012,0.07483721796774156
590,2016-11-10,374.0,1614335566.0,1430.0,37023012.039158784,15.366190344059401,0.06321140557414756,6.0,0.0246820080288483,6207.940899,25.53740785195562,0.0,0.0,0.0,0.0,0.0,0.0,559.57806238,437.85291899177724,5.766223845704267e-06,0.00411366800480805,3149.1029180127393,-10.017144036511398,0.0039476569275173,5.47144652250146e-06,0.000370412318242227,0.00361810560855177,0.0039476569275173,8999999999.0,404.0,0.00467592592592593,397.0,16083546.879457,66162.37220185262,40512.7125427128,166.65584937494347,428.0,1.7606499060578453,0.094209108193665,0.05719060916218685
591,2016-11-11,276.0,1614335566.0,1428.0,44438195.90973726,21.9910333960396,0.10858242782437388,6.0,0.02962546394311656,8884.377492,43.867300841047054,0.0,0.0,0.0,0.0,0.0,0.0,408.11373491,532.6063006627987,6.898916423144348e-06,0.00493757732385276,3651.0409254568376,22.88250625517776,0.00411366800480805,5.7662238457042706e-06,0.00039101778542807405,0.0037894518725377,0.00411366800480805,8999999999.0,404.0,0.00467592592592593,370.0,22052676.078284,108886.79333440527,59601.8272386054,294.28863063352765,651.0,3.2143628378281464,0.09510482090924133,0.061723083424295465
592,2016-11-12,380.0,1614335566.0,1442.0,43251686.44271639,19.246622786637896,0.0924943215490441,6.0,0.02883445763168142,8930.432973,42.91736519875654,0.0,0.0,0.0,0.0,0.0,0.0,356.24060385,516.4330805536728,6.827817942723545e-06,0.0048057429386135705,3646.079490058054,16.462730585230766,0.00493757732385276,6.898916423144361e-06,0.00047983976632086394,0.0045615856645115395,0.00493757732385276,8999999999.0,464.0,0.00537037037037037,442.0,25263824.229172,121411.44489171774,57157.973369167405,274.68652690433873,422.0,2.0280235200949264,0.09513792256208177,0.06190892269548535
593,2016-11-13,361.0,1614335566.0,1420.0,41636652.018961556,18.463637094170398,0.0854182258644202,6.0,0.02775776801572524,8234.782143999999,38.09652873553142,0.0,0.0,0.0,0.0,0.0,0.0,208.09625327,490.44141851598175,6.57493015780245e-06,0.00462629466928754,3461.746492130769,8.363961812761351,0.0048057429386135705,6.82781794272356e-06,0.000485997524357662,0.00442159134693165,0.0048057429386135705,8999999999.0,446.0,0.00516203703703704,429.0,43249216.925402,200083.62171284764,100814.02546713801,466.3953886080388,453.0,2.095711485187256,0.09516044661611656,0.06214518216026639
594,2016-11-14,324.0,1614335566.0,1427.0,38249199.73069513,14.945817601466999,0.06351839584895205,6.0,0.02549946648996336,6112.839399,25.979023902221368,0.0,0.0,0.0,0.0,0.0,0.0,486.8254909,449.36208039685687,6.022744593804792e-06,0.004249911081660561,3695.4171781488735,7.086213429819647,0.00462629466928754,6.57493015780246e-06,0.00045724871319217903,0.00425614494738162,0.00462629466928754,8999999999.0,409.0,0.0047337962962963,393.0,18487117.390769,78568.60506698882,47041.0518849084,199.92028769864157,492.0,2.0909562521769955,0.09538188118884468,0.06267867870681793
595,2016-11-15,334.0,1614335566.0,1428.0,37522261.354341164,15.703681667506302,0.06547084975766872,6.0,0.02501484090567354,6234.361621999999,25.99192735379448,0.0,0.0,0.0,0.0,0.0,0.0,834.34687811,440.6421234721717,5.85268030391584e-06,0.00416914015094559,3128.343846314456,4.571340470250672,0.004249911081660561,6.02274459380479e-06,0.000424260177581741,0.00394869751658087,0.004249911081660561,8999999999.0,397.0,0.00459490740740741,384.0,10786880.4153,44972.01624287588,28090.834414843703,117.11462563248907,481.0,2.005356412604829,0.09529823152452188,0.06279874092767956
596,2016-11-16,344.0,1614335567.0,1426.0,35127961.68865718,18.2621177862408,0.07127899711334337,6.0,0.023418641128373517,7432.681939,29.010551825130747,0.0,0.0,0.0,0.0,0.0,0.0,417.43559019,411.4510615202986,5.259896551724137e-06,0.0039031068547289204,3706.198407236426,3.8435291571983887,0.00416914015094559,5.85268030391584e-06,0.000407073908274706,0.00387735218472598,0.00416914015094559,8999999999.0,407.0,0.00471064814814815,399.0,21560212.426581,84151.81291159992,54035.6201167444,210.90679927719296,454.0,1.7720105120469296,0.09515327430354877,0.06304301359926985
597,2016-11-17,341.0,1614335567.0,1431.0,35375245.62895664,13.5747278912467,0.053356592616939695,6.0,0.02358349708859148,5117.672415,20.115435416586237,0.0,0.0,0.0,0.0,0.0,0.0,1225.91277044,422.33389913953806,5.345418468731742e-06,0.003930582848098579,3447.595549356983,1.4077110525840022,0.0039031068547289204,5.2598965517241404e-06,0.000389431249111223,0.0036321776169304797,0.0039031068547289204,8999999999.0,377.0,0.0043634259259259294,372.0,7341468.509038,28856.250201480612,20267.388465155902,79.66264947689278,466.0,1.8316516072139384,0.09507905734970012,0.06280860703115529
598,2016-11-18,349.0,1614335567.0,1433.0,35709479.76565568,8.53402151123595,0.03386060761211234,6.0,0.0238063198464156,3038.111658,12.054376309912001,0.0,0.0,0.0,0.0,0.0,0.0,3858.89222301,428.6858844980162,5.293266510812393e-06,0.0039677199744026,3466.548376270157,4.003494791851371,0.003930582848098579,5.34541846873174e-06,0.000395481480508988,0.00368843069518489,0.003930582848098579,8999999999.0,356.0,0.004120370370370371,344.0,2332275.554456,9253.81630322597,6779.87079783721,26.900628788447595,451.0,1.7894417084555727,0.09502880299853113,0.06275139570718721
599,2016-11-19,352.0,1614335567.0,1430.0,35797755.01946609,11.0971271401617,0.04413913764750177,6.0,0.023865170015629083,4117.034169,16.375620067223192,0.0,0.0,0.0,0.0,0.0,0.0,742.46387067,443.58569850490477,5.294801870251314e-06,0.003977528335938179,3533.7812871463384,6.195321371390362,0.0039677199744026,5.29326651081239e-06,0.000416856347441205,0.0037321299964316397,0.0039677199744026,8999999999.0,371.0,0.004293981481481479,358.0,12121801.955041999,48214.81075881037,34965.9272487207,139.07796642413953,447.0,1.7779551661643664,0.09500234609383504,0.06264110857240869
600,2016-11-20,353.0,1614335567.0,1433.0,34946417.56210419,9.69645583790524,0.037650710513509995,6.0,0.02329761171065808,3888.2787909999997,15.097934915917508,0.0,0.0,0.0,0.0,0.0,0.0,837.61833647,434.09734362385353,5.316534482758631e-06,0.0038829352851096795,3623.2212330865364,-8.14124559985924,0.003977528335938179,5.29480187025132e-06,0.000410033929237991,0.00373778894521876,0.003977528335938179,8999999999.0,401.0,0.0046412037037037,391.0,10744750.451511,41721.17065787022,27480.180182892596,106.70376127332547,438.0,1.7007256548780396,0.09501187639883002,0.05861085392668701
601,2016-11-21,353.0,1614335567.0,1428.0,34552420.19793321,7.84965996438356,0.0301360832811567,6.0,0.02303494680118158,2865.125887,10.999670397622193,0.0,0.0,0.0,0.0,0.0,0.0,5377.78848315,435.12793718034857,5.21265634132086e-06,0.0038391578001969297,3988.631650080205,3.5429078705807324,0.0038829352851096795,5.31653448275862e-06,0.000404940121856949,0.0036623042302489795,0.0038829352851096795,8999999999.0,365.0,0.00422453703703704,354.0,1673550.387337,6425.0240235674355,4727.54346705367,18.14978537730913,433.0,1.6623553274852707,0.09501918324144408,0.053424228637971236
602,2016-11-22,346.0,1614335567.0,1421.0,33457936.13170622,12.5615786082474,0.04669827720387187,6.0,0.022305290756949182,4873.8925,18.11893155510232,0.0,0.0,0.0,0.0,0.0,0.0,1328.77227475,421.2050732645121,4.970000000000005e-06,0.0037175484594915297,3481.4684333920836,-0.11150522821532792,0.0038391578001969297,5.2126563413208705e-06,0.000402530261547219,0.0036271451459065204,0.0038391578001969297,8999999999.0,388.0,0.00449074074074074,384.0,6773169.616833,25179.586274932353,17638.4625438359,65.5718392576362,432.0,1.6059809345003409,0.0947968274579878,0.053766018092760916
603,2016-11-23,356.0,1614335567.0,1433.0,33081598.708160535,11.2689031061008,0.041421481164287996,6.0,0.02205439914122418,4248.3764710000005,15.615898398936572,0.0,0.0,0.0,0.0,0.0,0.0,896.65115296,418.94563887823904,4.958895382817069e-06,0.0036757331902040296,3381.228341371483,-4.6659591794334085,0.0037175484594915297,4.97e-06,0.0003772702720466,0.00351095879234806,0.0037175484594915297,8999999999.0,377.0,0.0043634259259259294,366.0,10037348.381556,36894.614587726086,27424.4491299344,100.80495788996193,440.0,1.6173226036897732,0.0947862897149889,0.053380423156335365
604,2016-11-24,357.0,1614335567.0,1431.0,31974803.81915714,13.194965366925098,0.046878492117209056,6.0,0.0213165358818066,5106.451597,18.14197644935985,0.0,0.0,0.0,0.0,0.0,0.0,475.2010472,407.04001627718526,4.818243717124487e-06,0.0035527559803011,3173.798408311079,-8.34387269779238,0.0036757331902040296,4.95889538281707e-06,0.000375452179653077,0.0034878835302232,0.0036757331902040296,8999999999.0,387.0,0.00447916666666667,378.0,18939352.200393,67286.89679297504,50104.106350245995,178.00766347347883,428.0,1.5205795595688707,0.0948262382799862,0.05368728871604645
605,2016-11-25,349.0,1614335567.0,1418.0,32033586.30079242,8.807815598290599,0.03134954679118412,6.0,0.02135572420290114,3091.543275,11.003690923705628,0.0,0.0,0.0,0.0,0.0,0.0,1399.00135162,418.3769192387048,4.811894798363535e-06,0.00355928736715019,3070.6596224189843,-7.009434336258853,0.0035527559803011,4.81824371712449e-06,0.000385273733506179,0.00337789177192965,0.0035527559803011,8999999999.0,351.0,0.0040625,347.0,6433160.331546,22897.466298923402,18539.3669497003,65.98693457903003,426.0,1.5162564184059808,0.09482643023818632,0.05366196505084177
606,2016-11-26,355.0,1614335567.0,1437.0,32966823.12145184,8.961951672,0.032827452847405666,6.0,0.02197788208340988,3360.731877,12.310294817777127,0.0,0.0,0.0,0.0,0.0,0.0,3303.68390096,435.9727514091688,4.9860011689070675e-06,0.0036629803472349796,3681.914779490085,-6.4912720512914825,0.00355928736715019,4.81189479836353e-06,0.000378089987025324,0.0033788887478841396,0.00355928736715019,8999999999.0,375.0,0.00434027777777778,362.0,2724231.575658,9978.806722952235,7525.50159021547,27.565764428044865,430.0,1.5750815493110415,0.09482175218326414,0.0537628079614971
607,2016-11-27,346.0,1614335567.0,1427.0,32642445.37486686,9.442036124309391,0.0342456831610594,6.0,0.0217616302523292,3418.0170770000004,12.396937304303503,0.0,0.0,0.0,0.0,0.0,0.0,1859.49953358,435.4165019329853,4.983830508474576e-06,0.0036269383753882,3419.4101177174953,-2.6827618489334064,0.0036629803472349796,4.98600116890707e-06,0.000393358914568531,0.00347084675261505,0.0036629803472349796,8999999999.0,362.0,0.00418981481481481,350.0,4840011.969072,17554.42514796544,13828.60562592,50.155500422758415,438.0,1.5885990084200317,0.09453867046229043,0.05303382953357079
608,2016-11-28,343.0,1614335567.0,1418.0,33576804.48781432,8.19655401886792,0.030579343532879586,6.0,0.02238453632769672,3040.921541,11.344936450698333,0.0,0.0,0.0,0.0,0.0,0.0,3522.3006130000003,457.5648370538395,5.110047340736407e-06,0.0037307560546161202,3484.5724752877404,6.959342598694043,0.0036269383753882,4.98383050847458e-06,0.00040685198513810603,0.00345353786582834,0.0036269383753882,8999999999.0,371.0,0.004293981481481479,362.0,2555148.1795139997,9532.634541163214,7058.420385397791,26.333244588848643,438.0,1.6340711519218605,0.09427451058731108,0.051810708411811145
609,2016-11-29,343.0,1614335568.0,1437.0,33530754.92050368,10.4472713628809,0.03892276618840873,6.0,0.02235383661615288,3771.4649619999996,14.051118594015536,0.0,0.0,0.0,0.0,0.0,0.0,1813.2749787999999,467.73466042653365,5.09213091759205e-06,0.00372563943602548,3417.6608023362696,0.8449027270593252,0.0037307560546161202,5.11004734073641e-06,0.000429726717098955,0.00354540249932791,0.0037307560546161202,8999999999.0,361.0,0.00417824074074074,346.0,4963395.0196360005,18491.820221728347,14345.072311086698,53.444567114821794,430.0,1.6020249574909564,0.0942545705164259,0.05074993952598104
610,2016-11-30,348.0,1614335568.0,1428.0,33313076.82694493,9.95020325203252,0.03683020949061186,6.0,0.022208717887097582,3671.625,13.590347302035775,0.0,0.0,0.0,0.0,0.0,0.0,1918.93016637,468.1778508065027,4.987106954997084e-06,0.0037014529811829297,3085.3977944813914,2.4788369509467327,0.00372563943602548,5.09213091759205e-06,0.000456107481228601,0.00351835056545041,0.00372563943602548,8999999999.0,369.0,0.00427083333333333,361.0,4690113.354164,17360.234056856207,12992.0037511468,48.089291016222134,432.0,1.5990276878710257,0.09424721909886724,0.05058479290275224
611,2016-12-01,351.0,1614335568.0,1431.0,32501240.71846768,12.896236520833302,0.0465715208413854,6.0,0.02166749381471928,5571.174177000001,20.118897003478544,0.0,0.0,0.0,0.0,0.0,0.0,700.04573524,458.2633718129397,4.791520748100532e-06,0.00361124896911988,3372.269669576224,-5.564621834471646,0.0037014529811829297,4.98710695499708e-06,0.000430040608907526,0.00349765295395812,0.0037014529811829297,8999999999.0,432.0,0.005,385.0,12856302.875503,46427.310505853166,33392.994481826,120.59041689832,440.0,1.5889495464127472,0.09426970070590593,0.049642995456938385
612,2016-12-02,297.0,1614335568.0,1416.0,31189174.890766818,18.397511867713,0.06375591280675717,6.0,0.02079278326282152,8205.290293,28.43513711181372,0.0,0.0,0.0,0.0,0.0,0.0,553.64408284,445.0913140930918,4.48718527177089e-06,0.0034654638771369197,3097.508791348036,-7.216526034376622,0.00361124896911988,4.79152074810053e-06,0.000427043949263738,0.00339201310980483,0.00361124896911988,8999999999.0,446.0,0.00516203703703704,412.0,16255930.9815,56334.34160561918,41138.181993932005,142.56288367105586,645.0,2.235224200753313,0.09432079987028352,0.050011586267754746
613,2016-12-03,294.0,1614335568.0,1432.0,30544824.361638278,9.94230628980892,0.03374288882284086,6.0,0.02036321624335476,3121.884175,10.59526709037203,0.0,0.0,0.0,0.0,0.0,0.0,1365.62333657,439.8314747681672,4.429999999999995e-06,0.0033938693738924603,2819.7759466681227,-7.626432502907281,0.0034654638771369197,4.4871852717709e-06,0.00045174738019559805,0.00326590448906482,0.0034654638771369197,8999999999.0,314.0,0.0036342592592592603,300.0,6590397.042879,22366.946685618474,21967.99014293,74.55648895206157,445.0,1.5102718713821448,0.09433427554933982,0.0500606871358899
614,2016-12-04,274.0,1614335568.0,1430.0,28348401.342157014,8.30092805501618,0.026146448893568448,6.0,0.01889893423020456,2564.986769,8.07925270811265,0.0,0.0,0.0,0.0,0.0,0.0,5317.09148579,417.2758898751311,4.109999999999999e-06,0.00314982237170076,2697.969915597546,-15.75288704863285,0.0033938693738924603,4.43e-06,0.000429931239532891,0.00320023593086573,0.0033938693738924603,8999999999.0,309.0,0.00357638888888889,269.0,1692654.719793,5331.561703968872,6292.396727855021,19.8199319850144,549.0,1.7292524820637172,0.09450987616204304,0.05158532860510127
615,2016-12-05,241.0,1614335568.0,1433.0,29572525.64988609,11.018178491582502,0.03620392956595009,6.0,0.01971501710211462,3272.3990120000003,10.752567081087163,0.0,0.0,0.0,0.0,0.0,0.0,1347.22299419,440.46912180319487,4.3655692577440015e-06,0.00328583618368577,3065.095536963849,-15.839347193147926,0.00314982237170076,4.11e-06,0.000421409573880146,0.00300475719457702,0.00314982237170076,8999999999.0,297.0,0.0034375,254.0,6680408.542448999,21950.72811058244,26300.821033263797,86.42018941174192,549.0,1.803924064843488,0.0945349659334994,0.05155201542820357
616,2016-12-06,308.0,1614335568.0,1425.0,28910916.798584986,18.6303288463542,0.05984665414078564,6.0,0.019273944534531542,7154.0462769999995,22.981115190061644,0.0,0.0,0.0,0.0,0.0,0.0,386.10023845,430.4409703951775,4.231656925774407e-06,0.0032123240890885897,2491.695520414207,-13.724788420813232,0.00328583618368577,4.36556925774401e-06,0.000487982009712973,0.00307884817476056,0.00328583618368577,8999999999.0,384.0,0.00444444444444444,370.0,23310008.911522,74879.3031433518,63000.0240851946,202.37649498203197,510.0,1.6382852854351808,0.09442186341365408,0.05105667222130837
617,2016-12-07,247.0,1614335568.0,1430.0,30609865.748112746,14.944161450511901,0.050826530641013085,6.0,0.0204065771676759,4378.639305,14.892173477816877,0.0,0.0,0.0,0.0,0.0,0.0,1019.78760067,454.9737321064168,4.4459491525423735e-06,0.00340109619461265,2509.3071737562586,-17.177644418964537,0.0032123240890885897,4.2316569257744e-06,0.000413054220487367,0.00302614209772194,0.0032123240890885897,8999999999.0,293.0,0.0033912037037037,278.0,8825367.157888,30015.922656752336,31745.925028374102,107.97094480846165,522.0,1.7753722135878032,0.09449517197109802,0.04870962796219002
618,2016-12-08,366.0,1614335568.0,1416.0,29473790.92387385,9.39979436548223,0.0307830637651571,6.0,0.01964919395143248,3703.51898,12.128527123471896,0.0,0.0,0.0,0.0,0.0,0.0,2510.80755501,447.04260783963036,4.266040911747517e-06,0.00327486565857208,2276.211444240032,-20.693608854633734,0.00340109619461265,4.44594915254237e-06,0.000407054184682962,0.00319415398032976,0.00340109619461265,8999999999.0,394.0,0.00456018518518519,374.0,3584504.109457,11738.769411071227,9584.235586783421,31.38708398682144,428.0,1.4016425018688503,0.09445493869220893,0.04898907618054171
619,2016-12-09,361.0,1614335568.0,1433.0,28969384.480345204,10.8130023743719,0.03480511368943002,6.0,0.01931292298904268,4303.574945,13.852435248393096,0.0,0.0,0.0,0.0,0.0,0.0,1363.72449629,442.652304666986,4.169984219754533e-06,0.0032188204981737803,2235.882291819426,-18.462506816717948,0.00327486565857208,4.2660409117475195e-06,0.000396268015275651,0.00309496228414749,0.00327486565857208,8999999999.0,398.0,0.00460648148148148,384.0,6599573.464780999,21242.842347640835,17186.3892312005,55.31990194698129,426.0,1.3712175322220304,0.0944424448038497,0.04852072407922306
620,2016-12-10,356.0,1614335568.0,1434.0,29941072.808820542,9.65317546835443,0.03211404772960382,6.0,0.01996071520809822,3813.0043100000003,12.685048853193505,0.0,0.0,0.0,0.0,0.0,0.0,1572.31001679,459.1658123339456,4.290000000000006e-06,0.00332678586801637,2216.049529666485,-19.128479397753374,0.0032188204981737803,4.1699842197545305e-06,0.000379022499038657,0.00305321031866601,0.0032188204981737803,8999999999.0,395.0,0.00457175925925926,371.0,5724061.987085,19042.728526284074,15428.7385096631,51.32810923526717,429.0,1.4271911373790227,0.09427328730800147,0.048263400222586496
621,2016-12-11,346.0,1614335568.0,1424.0,30937932.769822925,7.8777526167979,0.02708015342920781,6.0,0.020625288515506983,3001.423747,10.317538456528174,0.0,0.0,0.0,0.0,0.0,0.0,2269.77642834,480.97370593842413,4.461473407364116e-06,0.00343754808591783,2474.8739103387484,-30.379863231477795,0.00332678586801637,4.29e-06,0.00040960872487229397,0.00315652735113263,0.00332678586801637,8999999999.0,381.0,0.00440972222222222,353.0,3965148.235145,13630.387726103148,11232.714547153,38.61299639122716,422.0,1.4506452922573243,0.09429530366296343,0.03343934797553665
622,2016-12-12,364.0,1614335568.0,1419.0,30338402.16218726,6.404252547619049,0.0215883099288297,6.0,0.02022560144370546,2420.807463,8.160381153097628,0.0,0.0,0.0,0.0,0.0,0.0,9702.57423721,475.01595650397917,4.330000000000007e-06,0.0033709335739509102,2246.551011628594,-29.856140517507463,0.00343754808591783,4.46147340736411e-06,0.000417700354849076,0.00326141334214468,0.00343754808591783,8999999999.0,378.0,0.004375,367.0,927588.883008,3126.8405085552895,2527.49014443597,8.520001385709248,426.0,1.4360177025030876,0.094295676006224,0.03335135950437928
623,2016-12-13,345.0,1614335568.0,1428.0,29934306.588790886,7.543714160664821,0.02509065028095942,6.0,0.019956204394744617,2723.280812,9.05772475142635,0.0,0.0,0.0,0.0,0.0,0.0,2523.74299907,474.7106036502968,4.270000000000006e-06,0.00332603406579077,2321.0294747203843,-28.10587514299026,0.0033709335739509102,4.33e-06,0.000395595390743547,0.0031881857997042,0.0033709335739509102,8999999999.0,361.0,0.00417824074074074,355.0,3566131.7346099997,11861.075632410386,10045.4415059437,33.41148065467728,465.0,1.546605840592708,0.0937755046319132,0.03298437454766585
624,2016-12-14,371.0,1614335569.0,1426.0,30578120.554794047,7.551507459799,0.025656767277979685,6.0,0.02038541370546108,3005.499969,10.211393376635906,0.0,0.0,0.0,0.0,0.0,0.0,1117.05095367,489.9811909466616,4.372878433664529e-06,0.00339756895091018,2608.3737998917786,-20.05552855984332,0.00332603406579077,4.27e-06,0.000395482749502262,0.0031490400040157396,0.00332603406579077,8999999999.0,398.0,0.00460648148148148,380.0,8056928.799411,27373.97112857284,21202.4442089763,72.03676612782321,430.0,1.4609546488913774,0.0937420658533857,0.03037827900757498
625,2016-12-15,378.0,1614335569.0,1413.0,30596888.742994267,14.7921763281938,0.05028828593675416,6.0,0.02039792583092928,6715.648053,22.830881815286443,0.0,0.0,0.0,0.0,0.0,0.0,391.66232799,499.61122777344093,4.38e-06,0.00339965430515488,1856.39669725226,-18.45670373101239,0.00339756895091018,4.37287843366452e-06,0.000412331648994768,0.00322990104145517,0.00339756895091018,8999999999.0,454.0,0.00525462962962963,440.0,22978977.950842,78120.58131863907,52224.949888277304,177.5467757241798,424.0,1.4414534253856692,0.09292287515520574,0.030329777085087287
626,2016-12-16,370.0,1614335569.0,1451.0,31699082.178645324,9.27760866748166,0.032676853289387804,6.0,0.0211327214547783,3794.5419450000004,13.36483299535961,0.0,0.0,0.0,0.0,0.0,0.0,762.13994643,522.4396497137939,4.502664523670373e-06,0.00352212024246305,1327.0501385647735,-9.761111505422267,0.00339965430515488,4.38e-06,0.000435153077088673,0.00327043202495341,0.00339965430515488,8999999999.0,409.0,0.0047337962962963,397.0,11808854.845018,41592.20668994575,29745.226309869,104.76626370263406,425.0,1.4969011030467962,0.0847859888695998,0.02913567650971548
627,2016-12-17,355.0,1614335569.0,1424.0,32427171.85882972,7.399259479892759,0.02665967320102413,6.0,0.02161811457495516,2759.923786,9.944058103982,0.0,0.0,0.0,0.0,0.0,0.0,4136.83891391,549.0639481670556,4.5630771478667415e-06,0.00360301909582586,1860.335434702396,-8.3337195762501,0.00352212024246305,4.50266452367037e-06,0.00044824900635030896,0.0033885884405986102,0.00352212024246305,8999999999.0,373.0,0.00431712962962963,366.0,2175574.197184,7838.63537683997,5944.191795584699,21.417036548743074,429.0,1.545695192109294,0.08441265117899227,0.02946855939188708
628,2016-12-18,375.0,1614335569.0,1418.0,34151414.08970797,11.257594255125301,0.042718084789268855,6.0,0.02276760939566838,4942.083878,18.753239222489004,0.0,0.0,0.0,0.0,0.0,0.0,927.25788036,608.7038068642078,4.799447691408535e-06,0.0037946015659447298,2249.744456613674,-4.36317102957689,0.00360301909582586,4.56307714786674e-06,0.00046211486792815595,0.0034670031704732,0.00360301909582586,8999999999.0,439.0,0.00508101851851852,413.0,9706037.758859,36830.54607888505,23501.302079561698,89.17807767284499,426.0,1.6165002670924549,0.08336445969735327,0.031053399007237487
629,2016-12-19,401.0,1614335569.0,1432.0,33029820.667409163,9.57707793117409,0.03514768517995888,6.0,0.0220198804473861,4731.076497999999,17.362956478899683,0.0,0.0,0.0,0.0,0.0,0.0,174.1389165,569.1771816350531,4.643904149620102e-06,0.00366998007456435,2271.494454765305,-7.732145076002045,0.0037946015659447298,4.7994476914085295e-06,0.000479880271943884,0.00364626600939457,0.0037946015659447298,8999999999.0,494.0,0.00571759259259259,447.0,51682875.831204996,189675.12449670577,115621.64615482099,424.32913757652284,422.0,1.5487315914661557,0.08309524453001357,0.0315816258697292
630,2016-12-20,384.0,1614335569.0,1426.0,33793063.618708275,8.07204463546798,0.030308790881081224,6.0,0.02252870908164204,3277.250122,12.305369097718978,0.0,0.0,0.0,0.0,0.0,0.0,2960.40512704,585.9598952750133,4.694786674459373e-06,0.0037547848469403396,1855.010645248186,-3.3003495747346716,0.00366998007456435,4.6439041496201105e-06,0.00048226296265927197,0.00354933774790057,0.00366998007456435,8999999999.0,406.0,0.00469907407407407,377.0,3040124.446755,11415.013205488558,8063.99057494695,30.278549616680532,421.0,1.5807644205618832,0.08184335681060344,0.03164755070837216
631,2016-12-21,374.0,1614335569.0,1426.0,30967751.022353288,12.1682197238979,0.04186915542631422,6.0,0.02064516735052944,5244.502700999999,18.045605988741446,0.0,0.0,0.0,0.0,0.0,0.0,414.28125201,533.2694223603984,4.1532033898305054e-06,0.0034408612250882396,1652.5025183297726,-10.374582026512675,0.0037547848469403396,4.69478667445938e-06,0.000492392701912312,0.0036420707701574,0.0037547848469403396,8999999999.0,431.0,0.00498842592592593,415.0,21724371.922032002,74750.54898591558,52347.884149474696,180.12180478533872,424.0,1.4589251594374137,0.07641159454442661,0.035319933305045036
632,2016-12-22,395.0,1614335569.0,1427.0,31833233.167579263,8.44771849292453,0.029879799172135287,6.0,0.021222155447410858,3581.8326409999995,12.669034848985367,0.0,0.0,0.0,0.0,0.0,0.0,638.91060593,548.5138653093404,4.12e-06,0.0035370259079018102,1637.018767496006,-4.855956917758952,0.0034408612250882396,4.15320338983051e-06,0.000436108192691997,0.00331369985349023,0.0034408612250882396,8999999999.0,424.0,0.00490740740740741,396.0,14086477.694106,49824.23655513387,35571.913368954505,125.81877917963085,405.0,1.432495492700233,0.07644866685209145,0.03533994203433085
633,2016-12-23,392.0,1614335569.0,1421.0,29789234.99655562,10.7968633447489,0.035736699937573245,6.0,0.01985948999991036,4729.026145000001,15.652674572657023,0.0,0.0,0.0,0.0,0.0,0.0,746.26623805,534.6640616784518,3.6151712448860337e-06,0.00330991499998506,1763.9593541605343,-9.952250919459807,0.0035370259079018102,4.12e-06,0.000466386635386079,0.00340291705876866,0.0035370259079018102,8999999999.0,438.0,0.00506944444444444,424.0,12060039.085333,39917.704268949805,28443.488408804198,94.1455289362022,405.0,1.3405155749939492,0.0761697332003015,0.03723684883885589
