,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
552,2021-09-29,16,29269,37203,45052,25,35990,37869,9,35082,90006,89398,89395,89394,37759,34909,39868,35744,89378,37042,19377,35919,23,37158,26685,3,37839,35035,9,1632966934,708429118.8339692,1.294393488639,852505613.275139,658613953.7608668,0.0,0.0,0.346186844552,66522.34537928642,7168.824744119083,3.3963700328151396e-07,0.014079294337736999,31.456098492503504,-23.423792004294032,0.00014518185299999998,60550308334.00161,485215065.388903,128436165.497064,50317089893.85592,60550308334.00161,396771332.78272796,60550308334.00161,60550308334.00161,60550308334.00161,316940617.34401,461984194.462021,60550308334.00161,83.09964272399999,57842360887.6995,60549957635.21,60550194293.65271,20961720178.773487,60546936560.01985,60550120847.22841,20743233115.97472,60527311361.52201,60550308333.9966,60550308333.97734,60550308333.911415,60550308326.15271,60550154580.65271,60550112123.696526,60513399503.67417,60544998098.898926,60549829180.42419,49891721571.27349,60550118892.190674,60549927716.577965,60546471137.632164,20948063000.65731,56141275451.50644,18604635009,60524211919.25875,20743233115.97472,21195550630.387054,37407526805.96673,23224486438.387054,60550308334.00161,16,0.00018518518499999998,19,910225.0978790001,12815.327066633912,48074.05758574,676.8488067589517,10000.0,140.79294337737,1.6549334859540001,0.12346818743101175,0.09978247889120176
553,2021-09-30,37,29269,37216,45065,26,36000,37882,9,35083,90019,89411,89408,89407,37772,34911,39881,35754,89391,37055,19377,35947,24,37185,27460,5,37858,35051,9,1633053176,738167902.2841555,1.351246914301,889933021.9475636,658601335.2030308,0.0,0.0,0.346269402408,35996.68386334371,7476.851336312318,3.356988625466012e-07,0.014697415197931002,39.171573961206704,-23.671905281473165,0.000145812549,60550308334.00161,485146522.28020704,145798209.232198,50224334846.85592,60550308334.00161,386827722.048479,60550308334.00161,60550308334.00161,60550308334.00161,315293595.941631,461987567.41694504,60550308334.00161,82.9464559781,57841500282.412766,60549957635.21,60550194293.65271,20966719082.445892,60546922037.92111,60550120847.22841,20743233115.97472,60527027596.658035,60550308333.9966,60550308333.97734,60550308333.911415,60550308326.15271,60550154580.65271,60550112123.696526,60513204052.39262,60544982920.18385,60549829180.42419,49890860965.98675,60550119312.24781,60549937484.39552,60546581002.116615,20953981379.032936,56678866011.2197,20004635009,60524972890.16226,20743233115.97472,21194690025.10032,37408072372.68,23223625833.10032,60550308334.00161,39,0.00045138888899999997,42,1682107.9564959996,24722.63904436496,40411.61662005,593.946308284484,15904.0,233.74769130789463,1.6263267830360002,0.12347226264011107,0.09972241523343384
554,2021-10-01,43,29269,37224,45073,26,36005,37890,9,35084,90027,89419,89416,89415,37780,34912,39889,35761,89399,37062,19376,36056,26,37255,30696,5,37938,35116,9,1633140019,904138492.1975847,1.6774155612580002,1106189423.5071747,659460570.8068138,0.0,0.0,0.346259000066,8624.416537665262,9212.241202621264,3.799842197545294e-07,0.0182689313059369,73.6088513357987,-20.165877722964503,0.000146107787,60550308334.00161,485121121.788808,300147509.673348,49490497120.85592,60550308334.00161,384589171.826771,60550308334.00161,60550308334.00161,60550308334.00161,315656920.506038,461175510.08240706,60550308334.00161,81.73450884489999,57840906124.87993,60549957635.21,60550194293.65271,20966089217.39719,60546915260.07945,60550120847.22841,20742979379.814102,60526918058.98389,60550308333.9966,60550308333.97734,60550308333.911415,60550308326.15271,60550154580.65271,60550112123.696526,60513121702.04045,60544996566.82613,60549828563.5088,49889300488.83775,60550123687.22841,60549975608.71215,60547211113.444664,20966089217.39719,58663364607.11834,20004635009,60528766840.955284,20742979379.814102,21194151670.29568,37408940176.87537,23223087478.29568,60550308334.00161,66,0.000763888889,69,7020800.545701998,128262.52288211414,103983.1197483,1899.6604716587037,43194.1,789.110045721769,1.6023336500240002,0.12449996816381168,0.10283153446856108
555,2021-10-02,21,29269,37226,45075,26,36004,37892,9,35084,90029,89422,89419,89418,37782,34912,39891,35760,89401,37064,19376,36084,27,37270,31371,5,37954,35135,9,1633226701,945004095.0032511,1.767509566602,1167031476.676103,660268831.7664207,0.0,0.0,0.34625905733199996,1490.071060802827,9120.57112223316,4.0328030652894936e-07,0.0192737495280559,82.60813816982679,-26.944857149815054,0.000146545856,60550308334.00161,485119369.152445,258978909.05733198,49030630683.85592,60550308334.00161,382865174.277019,60550308334.00161,60550308334.00161,60550308334.00161,275673418.287948,461162374.399562,60550308334.00161,80.97503057029999,57840909592.404434,60549957635.11,60550194293.55271,20966092684.921696,60546905086.25748,60550120847.12841,20732505027.16563,60526921526.508385,60550308333.9966,60550308333.97734,60550308333.911415,60550308326.05271,60550154580.55271,60550112123.59653,60513125169.564964,60544986393.004166,60549828563.4088,49889303956.36225,60550124434.61059,60549982561.718735,60547355636.82351,20971430016.88072,59023536106.78581,20004635009,60529780593.272064,20732505027.16563,21194155137.820187,37408943644.399864,23223090945.820187,60550308334.00161,18,0.000208333333,18,40635852.83065499,783205.2493169857,2257547.37948083,43511.40273983249,12606.591,242.97627733664368,1.588078970515,0.12455730257897768,0.09959991453922376
556,2021-10-03,25,29269,37232,45081,26,36010,37898,9,35084,90035,89428,89425,89424,37788,34914,39897,35764,89407,37070,19376,36079,27,37272,31141,5,37957,35128,9,1633313020,909026744.2921474,1.7321690062380002,1143680096.1715677,660258953.9777801,0.0,0.0,0.346260533802,26786.1794822541,8923.031580665674,3.9184790867883257e-07,0.0188880969831386,80.43990152959911,-43.71796065868781,0.000146510844,60550308334.00161,485106160.052445,241502551.35532,48126962981.16401,60550308334.00161,381254895.519899,60550308334.00161,60550308334.00161,60550308334.00161,274535703.444723,456922369.027233,60550308334.00161,79.4826059608,57840742932.6609,60549957635.11,60550194293.55271,20966182085.630432,60546905886.25748,60550120847.12841,20732761087.617897,60526753136.14697,60550308333.9966,60550308333.97734,60550308333.911415,60550308326.05271,60550154580.55271,60550112123.59653,60513095868.61754,60544972580.99085,60549828563.4088,49889137296.61872,60550124278.61059,60549980451.9731,60547298380.57372,20971519417.589447,58902836119.88109,20004635009,60529246624.806274,20732761087.617897,21194244538.52892,37410183087.65633,23223180346.52892,60550308334.00161,32,0.00037037037000000006,40,2260505.585506,42696.64872996384,63167.37579530001,1193.1115201919881,18873.506656,356.48462413043995,1.56251943488,0.12456864965419627,0.08758522544814369
557,2021-10-04,35,29270,37240,45089,26,36017,37906,9,35087,90044,89437,89434,89432,37796,34917,39905,35770,89415,37078,19376,36054,26,37261,30197,5,37947,35108,9,1633399201,837723359.737266,1.6157268754640002,1066158015.475885,659862772.394374,0.0,0.0,0.34624423122500003,11163.511577574145,8255.200730803186,3.572396081594473e-07,0.0176078048949784,65.85186429289055,-45.71640605514085,0.000146776518,60550308334.00161,485086430.96879697,228551226.125379,47576819753.16401,60550308334.00161,379015532.280725,60550308334.00161,60550308334.00161,60550308334.00161,271418183.28016096,457070035.586276,60550308334.00161,78.5740338277,57840337704.95475,60549957635.071526,60550194293.51424,20965194959.538174,60546899861.34985,60550120847.08993,20733563235.721886,60526672353.3334,60550308333.9966,60550308333.97734,60550308333.872925,60550308326.01422,60550154580.51424,60550112123.55805,60513015085.80396,60544957726.08322,60549828563.37032,49888150170.52646,60550123300.08993,60549970046.40976,60547117586.33184,20965194959.538174,58383962923.009964,20004635009,60527908704.07421,20733563235.721886,21193257412.43667,37410602032.56408,23222193220.43667,60550308334.00161,28,0.000324074074,32,5423948.182724,95503.82136187683,210905.61679575,3713.5849517946463,14456.1601975,254.5412482881324,1.5261065168149999,0.12468191530926814,0.08804449268462568
558,2021-10-05,26,29270,37238,45087,26,36015,37904,9,35086,90042,89435,89432,89430,37794,34917,39903,35768,89413,37076,19376,36075,26,37274,30907,5,37960,35123,9,1633486161,860580801.4012341,1.7026572625510001,1123868082.292878,660067123.9079013,0.0,0.0,0.34623555480499996,37202.903803544126,8683.092713535492,3.5999999999999936e-07,0.018560897759488,75.89039376440734,-33.42525126940348,0.000146778738,60550308334.00161,484987730.618468,225469245.88327003,46365257357.30216,60550308334.00161,307008491.325382,60550308334.00161,60550308334.00161,60550308334.00161,269799743.37212,457057851.296322,60550308334.00161,76.5731152045,57840122354.26245,60549957635.071526,60550194293.51424,20964669599.66518,60546899861.34985,60550120847.08993,20733563235.721886,60526705789.00613,60550308333.9966,60550308333.97734,60550308333.872925,60550308326.01422,60550154580.51424,60550112123.55805,60513112642.61212,60544957588.5259,60549828563.37032,49887934819.83417,60550124119.5721,60549978322.8256,60547244941.44523,20964669599.66518,58776632277.482635,20004635009,60528825546.14534,20733563235.721886,21192906139.144367,37410386681.87177,23221841947.144367,60550308334.00161,25,0.000289351852,28,1627569.413768,30209.149485417674,65261.03573461,1211.3034119483887,44732.0,830.2660785774173,1.5261366951750002,0.12465774978640153,0.08541743886260161
559,2021-10-06,20,29271,37243,45092,26,36019,37909,9,35088,90047,89440,89437,89435,37799,34918,39908,35772,89418,37081,19376,36070,26,37272,30643,5,37957,35118,9,1633572767,843487639.4301449,1.668894861886,1101545414.7020023,660044823.5890731,0.0,0.0,0.34622168689000005,40267.075685837845,8493.626609130613,3.2826236239449553e-07,0.0181922346063998,72.07823429937487,-41.4238200882611,0.000146910621,60550308334.00161,484919698.09109294,214906168.09251398,46365257357.30216,60550308334.00161,296607642.52292997,60550308334.00161,60550308334.00161,60550308334.00161,269069672.01706296,457010946.67836297,60550308334.00161,76.5731152045,57840175676.39025,60549957635.071526,60550194293.51424,20963829893.090103,60546896898.49056,60550120847.08993,20733563235.721886,60526647536.00613,60550308333.9966,60550308333.97734,60550308333.872925,60550308326.01422,60550154580.51424,60550112123.55805,60512973063.61212,60544954625.6666,60549828563.37032,49887256097.80077,60550123687.08993,60549974510.09148,60547193017.965775,20963829893.090103,58632468852.62865,20004635009,60528386602.414925,20733563235.721886,21192227417.110985,37409707959.8384,23221163225.110985,60550308334.00161,16,0.00018518518499999998,16,1503717.5484610002,27355.98242336288,93982.34677881,1709.748901460134,66458.8160045,1209.0343724174213,1.4889730456189998,0.1246328085099035,0.08227849835905597
560,2021-10-07,27,29272,37251,45100,26,36025,37917,9,35093,90055,89448,89445,89443,37807,34923,39916,35778,89426,37089,19377,36084,26,37285,30864,5,37966,35129,9,1633658813,834123931.6782348,1.696110267647,1119542488.6090045,660064684.451448,0.0,0.0,0.346187692942,7703.610065453356,8528.526234322251,3.436373167172406e-07,0.0184894597469842,74.73266872940631,-24.243497488464023,0.000147298508,60550308334.00161,484861092.319371,61423566.560220994,45113483200.30216,60550308334.00161,296770427.80882,60550308334.00161,60550308334.00161,60550308334.00161,269662221.493416,457239180.30743605,60550308334.00161,74.5057860836,57839081908.20007,60549957635.071526,60550194293.51424,20961771549.099926,60546888194.49056,60550120847.08993,20733563235.721886,60526610793.99525,60550308333.9966,60550308333.97734,60550308333.872925,60550308326.01422,60550154580.51424,60550112123.55805,60512936321.60125,60544945921.6666,60549828563.37032,49886252374.8106,60550123741.5721,60549977242.38555,60547227874.58592,20961771549.099926,58751299929.43848,20004635009,60528676651.13445,20733563235.721886,21190169073.120804,37409055618.84822,23219104881.120804,60550308334.00161,34,0.000393518519,34,7859991.331277001,145326.9933312908,231176.21562579,4274.323333273183,183923.5,3400.6461497744485,1.48910245766,0.12463582265449458,0.07082635146374144
561,2021-10-08,38,29271,37249,45098,26,36023,37915,9,35092,90054,89446,89443,89441,37805,34920,39914,35775,89424,37087,19377,36034,26,37257,29498,5,37952,35100,9,1633745220,757245790.806288,1.540020524863,1016359450.811348,659964873.4564748,0.0,0.0,0.346205392922,20454.198764652618,7716.733823791568,3.1122332918884537e-07,0.0167853720117329,59.154425242338704,-31.253865753305373,0.000147241052,60550308334.00161,484839552.78676796,61537965.47523101,45113435095.568726,60550308334.00161,294762658.61486804,60550308334.00161,60550308334.00161,60550308334.00161,269273013.113875,457050047.64746296,60550308334.00161,74.5057066377,57839529292.76135,60549957635.071075,60550194293.51379,20962843288.3053,60546889370.75693,60550120847.089485,20733563235.721886,60526666474.588234,60550308333.99616,60550308333.9769,60550308333.87249,60550308326.01379,60550154580.51379,60550112123.5576,60512856336.251236,60544939107.844734,60549828563.36987,49887324114.01598,60550123067.089485,60549962439.4645,60546955486.54881,20962843288.3053,57975858968.76135,20004635009,60527147393.552765,20733563235.721886,21191240812.326183,37410127358.0536,23220176620.326183,60550308334.00161,32,0.00037037037000000006,35,2960287.4710810008,49689.52646376659,85507.57171046,1435.2764009799996,20235.532677000003,339.6609438390223,1.458162840752,0.12485049635915176,0.07256685253039476
562,2021-10-09,20,29271,37253,45102,26,36027,37919,9,35093,90057,89450,89447,89445,37809,34921,39918,35779,89428,37091,19377,36064,26,37274,30158,5,37960,35116,9,1633832189,776693262.1854776,1.610782428081,1063113367.2808566,659998115.6656715,0.0,0.0,0.346202299518,77345.1208469459,8092.981859412907,3.1916428872418045e-07,0.0175575219438457,65.89000522186134,-31.26528882952941,0.000147202619,60550308334.00161,484829712.686768,59750373.047047,44237066293.84143,60550308334.00161,294371036.400227,60550308334.00161,60550308334.00161,60550308334.00161,268822649.55716604,456794995.923413,60550308334.00161,73.0583666888,57839341986.19819,60549957635.071526,60550194293.51424,20962655981.742146,60546890290.75738,60550120847.08993,20733563235.721886,60526535272.14807,60550308333.9966,60550308333.97734,60550308333.872925,60550308326.01422,60550154580.51424,60550112123.55805,60512725133.81107,60544937832.63587,60549828563.37032,49887136807.45282,60550123300.08993,60549970046.40976,60547108015.73935,20962655981.742146,58360221222.25341,20004635009,60527892062.90405,20733563235.721886,21191053505.763023,37409940051.49044,23219989313.763023,60550308334.00161,25,0.000289351852,27,782858.7979560002,13745.060524045137,33068.84436874,580.6069606617709,24848.9762,436.28644491359944,1.435772425649,0.1248921310891346,0.0725623077807195
