,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
122,2019-12-26,22.0,96.0,617.0,629.0,50.0,288.0,627.0,13.0,137.0,650.0,285.0,128.0,89.0,3.0,0.0,12.0,0.0,48.0,1.0,0.0,,,,,,,,,1614334995.0,,,,,,0.0,0.0,,0.9981799355859999,194.98621645,,34.98159575,,,,,,,,,,,2.6925024e-05,1507.847084555829,1507.847084555829,483.5181888998486,1507.847084555829,1507.847084555829,597.9578826296565,1507.847084555829,1507.847084555829,1507.847084555829,509.3194401634599,1499.3261889707849,1507.847084555829,17.940548,8402.692844296795,8404.68760328004,8404.687998813588,8389.390926460173,8404.467311484324,8404.687995813989,8283.915467025305,8404.15586109474,8404.464424084326,8404.070747400749,8402.044420261951,8387.40452577707,8274.427365025302,8104.938876732204,0.0,0.0,6896.8409154441715,0.0,,,,,,,,,8402.995681017357,8397.122558117551,8196.409362082077,8404.688,1507.847084555829,22.0,0.00025463,44.0,43.104010904539976,,0.98850587,,0.00244926005,,0.588126266159542,,
123,2019-12-27,17.0,98.0,616.0,628.0,51.0,289.0,626.0,13.0,137.0,649.0,286.0,128.0,91.0,3.0,0.0,12.0,0.0,49.0,1.0,0.0,,,,,,,,,1614334995.0,,,,,,0.0,0.0,,0.998175295494,772.74604352,,138.63193523,,,,,,,,,,,2.6773119999999998e-05,1507.8151123433515,1507.8151123433515,480.3085997346974,1507.8151123433515,1507.8151123433515,596.9134570505746,1507.8151123433515,1507.8151123433515,1507.8151123433515,505.95164508842856,1499.2203348083094,1507.8151123433515,17.940168,8402.7752831875,8404.68760328004,8404.687998813588,8389.35192793522,8404.468676399285,8404.687995813989,8279.414905278181,8404.155861231233,8404.465788999285,8404.07074753724,8402.126859152657,8387.363351973947,8269.926803278182,8100.462334985082,0.0,0.0,6896.872887656648,0.0,,,,,,,,,8402.930482712063,8396.43734036429,8191.932820334952,8404.688,1507.8151123433515,13.0,0.00015046,26.0,10.876390853696131,,0.41832272,,0.00067236049485188,,0.5894203523711534,,
124,2019-12-28,16.0,93.0,611.0,623.0,49.0,282.0,621.0,12.0,130.0,644.0,279.0,121.0,87.0,3.0,0.0,12.0,0.0,47.0,1.0,0.0,,,,,,,,,1614334995.0,,,,,,0.0,0.0,,0.9982614959370001,688.17984615,,123.46061770000001,,,,,,,,,,,2.6822917000000004e-05,1507.8151123433515,1507.8151123433515,448.8306028721157,1507.8151123433515,1507.8151123433515,574.6464215025236,1507.8151123433515,1507.8151123433515,1507.8151123433515,493.4127650697676,1499.2203348083094,1507.8151123433515,17.940168,8402.89902858035,8404.68760328004,8404.687998813588,8390.076415761547,8404.467942310272,8404.687995813989,8282.086467776831,8404.155127142216,8404.46505491027,8404.070013448223,8402.337539760983,8388.085294474598,8282.086467776831,8112.62199948373,0.0,0.0,6896.872887656648,0.0,,,,,,,,,8403.397192477656,8397.788501328923,8204.092484833605,8404.688,1507.8151123433515,11.0,0.00012731,22.0,12.212923768494749,,0.57848311,,0.000383735336673132,,0.5909345820929347,,
125,2019-12-29,5.0,92.0,611.0,623.0,48.0,282.0,621.0,12.0,130.0,644.0,279.0,121.0,86.0,3.0,0.0,12.0,0.0,46.0,1.0,0.0,,,,,,,,,1614334996.0,,,,,,0.0,0.0,,0.998259675569,2751.40034617,,493.60583308,,,,,,,,,,,2.6813035e-05,1507.8151123433515,1507.8151123433515,40.72895032690122,1507.8151123433515,1507.8151123433515,571.6008461380555,1507.8151123433515,1507.8151123433515,1507.8151123433515,530.2935784568889,1499.0629966822298,1507.8151123433515,17.940168,8402.883728960882,8404.68760328004,8404.687998813588,8390.061116142082,8404.467942310272,8404.687995813989,8285.109949218433,8404.155127142216,8404.46505491027,8404.070013448223,8402.322240141519,8388.069383916198,8285.109949218433,8115.660783605333,0.0,0.0,6896.872887656648,0.0,,,,,,,,,8403.435704833646,8398.06454513712,8207.115966275205,8404.688,1507.8151123433515,2.0,2.315e-05,4.0,3.05469468,,0.76367367,,0.007953748932,,0.591298033381073,,
126,2019-12-30,21.0,92.0,611.0,622.0,49.0,281.0,620.0,15.0,129.0,643.0,278.0,120.0,86.0,3.0,0.0,15.0,0.0,48.0,1.0,0.0,,,,,,,,,1614334996.0,,,,,,0.0,0.0,,0.9982609032299999,166.42159049,,30.40924268,,,,,,,,,,,2.6978082e-05,1535.7394212608713,1535.7394212608713,493.464536890064,1535.7394212608713,1535.7394212608713,593.5098140094307,1535.7394212608713,1535.7394212608713,1535.7394212608713,533.3773845724082,1526.9866057397494,1535.7394212608713,18.272414,8402.899030317973,8404.687613278042,8404.687998813588,8390.071434246023,8404.467442546764,8404.687995813989,8299.843147658852,8404.154628879838,8404.464555146764,8404.06951518585,8402.337541498608,8389.071634246022,8299.843147658852,8083.976027493754,0.0,0.0,6868.948578739128,0.0,,,,,,,,,8403.451006190735,8397.938494062348,8175.431210163624,8404.688,1535.7394212608713,14.0,0.00016204,28.0,50.50238959437803,,1.80936991,,0.002303328,,0.5973259023030815,,
127,2019-12-31,11.0,92.0,613.0,624.0,49.0,283.0,622.0,14.0,131.0,645.0,280.0,122.0,86.0,3.0,0.0,14.0,0.0,48.0,1.0,0.0,,,,,,,,,1614334996.0,,,,,,0.0,0.0,,0.9982490084899999,468.8506799,,85.76684625,,,,,,,,,,,2.6931613000000004e-05,1537.4694212608715,1537.4694212608715,438.6718274386276,1537.4694212608715,1537.4694212608715,578.7426281388916,1537.4694212608715,1537.4694212608715,1537.4694212608715,518.854132656745,1528.7161058397494,1537.4694212608715,18.292998,8402.789181920138,8404.687613278042,8404.687998813588,8389.971462668187,8404.467442546764,8404.687995813989,8297.952708298852,8404.154628879838,8404.464555146764,8404.06951518585,8402.227693100771,8388.971662668186,8297.952708298852,8098.082388133754,0.0,0.0,6867.218578739129,0.0,,,,,,,,,8403.355091817446,8397.828645664513,8189.537570803625,8404.688,1537.4694212608715,6.0,6.944e-05,12.0,17.926150820000004,,1.4938459,,0.006537102317999999,,0.5994587775293837,,
128,2020-01-01,5.0,92.0,614.0,625.0,49.0,284.0,623.0,14.0,132.0,646.0,281.0,123.0,86.0,3.0,0.0,14.0,0.0,48.0,1.0,0.0,,,,,,,,,1614334996.0,,,,,,0.0,0.0,,0.998249010578,95784.2864632,,17521.81776104,,,,,,,,,,,2.6931613000000004e-05,1537.4694212608715,1537.4694212608715,426.35384235561526,1537.4694212608715,1537.4694212608715,575.0173223480297,1537.4694212608715,1537.4694212608715,1537.4694212608715,518.8541151075451,1525.6678060418342,1537.4694212608715,18.292998,8402.769199469338,8404.687613278042,8404.687998813588,8389.971480217386,8404.467442546764,8404.687995813989,8297.952708298852,8404.154628879838,8404.464555146764,8404.06951518585,8402.207710649971,8388.971680217384,8297.952708298852,8098.082388133754,0.0,0.0,6867.218578739129,0.0,,,,,,,,,8403.335095817447,8397.808663213713,8189.537570803625,8404.688,1537.4694212608715,2.0,2.315e-05,4.0,0.087746,,0.0219365,,0.0100047746,,0.5994692176551801,,
129,2020-01-02,16.0,95.0,618.0,629.0,52.0,288.0,627.0,15.0,136.0,650.0,285.0,127.0,90.0,3.0,0.0,15.0,0.0,50.0,1.0,0.0,,,,,,,,,1614334996.0,,,,,,0.0,401.939,,0.998288181929,85.40285083,,15.42120077,,,,,,,,,,,2.573907e-05,1590.2134621505659,1590.2134621505659,447.8878189482559,1590.2134621505659,1590.2134621505659,594.5904163826125,1590.2134621505659,1590.2134621505659,1590.2134621505659,540.2078434329028,1578.411846931528,1590.2134621505659,18.057009,8804.603747563899,8806.62661327804,8806.626998813588,8791.551656758134,8806.406442546764,8806.626995813987,8694.386906964359,8806.09362887984,8806.403555146764,8806.00851518585,8804.114463100772,8789.572052758132,8694.386906964359,8477.51998679926,0.0,0.0,7216.413537849435,0.0,,,,,,,,,8805.005013394699,8798.77204343615,8568.975169469131,8806.627,1590.2134621505659,15.0,0.00017361,30.0,103.11865370909952,,3.63324926,,0.00659934,,0.5844858897401901,,
130,2020-01-03,18.0,99.0,620.0,631.0,55.0,290.0,629.0,15.0,138.0,652.0,287.0,129.0,93.0,3.0,0.0,15.0,0.0,51.0,1.0,0.0,,,,,,,,,1614334996.0,,,,,,0.0,0.0,,0.998284586549,224.21580256,,41.1113881,,,,,,,,,,,2.5772031e-05,1614.7508621505658,1614.7508621505658,491.703473263582,1614.7508621505658,1614.7508621505658,605.3075398680596,1614.7508621505658,1614.7508621505658,1614.7508621505658,506.5809273654947,1599.1360103315283,1614.7508621505658,18.335634,8804.677555539349,8806.62661327804,8806.626998813588,8791.519993588978,8806.406442546764,8806.626995813987,8691.735410390485,8806.09362887984,8806.403555146764,8806.00851518585,8804.088291076223,8787.540789588977,8691.735410390485,8467.127226125387,0.0,0.0,7191.876137849434,0.0,,,,,,,,,8804.76400704559,8797.598081947728,8558.01603773526,8806.627,1614.7508621505658,14.0,0.00016204,28.0,39.277459035452,,1.47728763,,0.0033101579999999997,,0.5891828132738549,,
131,2020-01-04,9.0,98.0,619.0,630.0,54.0,288.0,628.0,14.0,136.0,651.0,285.0,127.0,92.0,3.0,0.0,14.0,0.0,50.0,1.0,0.0,,,,,,,,,1614334996.0,,,,,,0.0,0.0,,0.998284586817,211.50733546,,38.78121014,,,,,,,,,,,2.5740014000000003e-05,1614.7508621505658,1614.7508621505658,466.8310989827849,1614.7508621505658,1614.7508621505658,583.6778656301417,1614.7508621505658,1614.7508621505658,1614.7508621505658,494.298576359304,1595.9926575278485,1614.7508621505658,18.335634,8804.677557895406,8806.62661327804,8806.626998813588,8791.519995945036,8806.406160013637,8806.626995813987,8691.951744095686,8806.093346346715,8806.40327261364,8806.008232652723,8804.08829343228,8787.540791945037,8691.951744095686,8488.748574990586,0.0,0.0,7191.876137849434,0.0,,,,,,,,,8804.849742251647,8797.997189883756,8579.63738660046,8806.627,1614.7508621505658,6.0,6.944e-05,12.0,41.63745423312498,,3.46978786,,0.0029996,,0.5939107816878281,,
