,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
422,2019-02-07,646,290,6606,15226,89,2690,11104,15,922,29930,12483,8513,3897,134,1,468,3,1427,28,1,1472,31,3968,135,1,8569,476,3,1614335661,225306645.82165805,1.00248773,228490283.93590686,227923273.46649608,12830.193524418199,1325346.8507548526,0.990819635836,83.02310051,18.72320590389181,0.030754075949295637,103.29905376972499,-86.30960284519945,-30.69631727027169,0.00016187779599999999,2181633.923826235,2179343.3696807832,2102310.1975400834,2181110.4516398893,2181633.923826235,2121043.4527976275,2181633.923826235,2181633.923826235,2181633.923826235,2105355.4027822446,2172336.575361167,2181633.923826235,98.606664,2205460.0179160275,2211884.956976703,2211929.789509209,2191623.7531662774,2211573.031329319,2211926.2390566524,2147537.2354834964,2210227.8479969283,2211928.289396481,2211912.3453239147,2211744.852029138,2210943.936808744,2207985.2394446824,2198211.2561934534,2051337.7858046843,2099603.7396991667,2166798.020956284,2051337.7858046843,2211912.8977980246,2211751.849072407,2210988.2839639527,2169771.871013123,2198310.368184097,2051337.7858046843,2208064.002354386,2099603.7396991667,2193749.319310155,2211633.4113739207,2205648.0697766044,2211930.0767774596,1608,0.01861111,2371,26642.34487995061,2752129.016305576,11.63889351,1202.2866865095937,0.45146931,46.63635252907065,8.027934896722016,0.05590467305662585,0.044182269965346035
423,2019-02-08,818,286,6623,15250,92,2702,11132,15,919,30001,12499,8522,3884,137,1,458,3,1424,31,1,1564,33,4205,147,1,8840,498,3,1614335661,254581524.496023,1.00838484,258133996.38741064,255987582.2057915,8269.592696807815,971689.423017551,0.990863931482,29.97912756,21.09846314360064,0.03252654616264066,117.50148509643499,-85.4658429073379,-21.471898682977823,0.000161630931,2167147.4106329638,2164856.3827791214,2083459.8456912609,2166623.888090306,2167147.4106329638,2106546.7854532003,2167147.4106329638,2167147.4106329638,2167147.4106329638,2090747.923326458,2154650.0228745574,2167147.4106329638,98.623788,2190401.737980642,2196812.399870598,2196857.0211812495,2176786.6703958623,2196503.2251565843,2196853.4880765323,2129332.9334902023,2195154.7551349453,2196855.5162136666,2196839.5426982506,2196670.660674244,2195869.0950430357,2192886.6461955192,2183301.011072719,2037151.0547935292,2085636.7354909033,2151682.0897274967,2037151.0547935292,2196842.4753538915,2196700.446219403,2195999.717082612,2153663.9771861434,2184230.634622361,2037151.0547935292,2193258.7458120123,2085636.7354909033,2178389.8675510343,2196562.097053385,2190695.4174862704,2196857.309297467,3419,0.03957176,4656,73279.56107649523,8610457.253703104,16.29473813,1914.6559295325062,1.99801865,234.77015862537417,8.112302643983593,0.05680028096821384,0.05109982977842397
424,2019-02-09,698,292,6619,15288,90,2693,11152,15,931,30074,12541,8546,3893,140,1,467,3,1440,30,1,1580,33,4222,151,1,8879,510,3,1614335661,258486924.80981767,1.00879859,262131657.84062922,259845385.23963922,28368.481592507393,3350430.113747781,0.990335835994,40.81480587,21.454405782515327,0.03261397928182986,118.103963471654,-86.48026850126499,-6.953323941189566,0.000161743514,2189163.1705136993,2186872.315174257,2101534.813223268,2188638.867076266,2189163.1705136993,2126744.91485728,2189163.1705136993,2189163.1705136993,2189163.1705136993,2109870.9022446875,2176653.6123262173,2189163.1705136993,98.60957900000001,2212931.318073309,2219453.6968853143,2219498.9563462324,2198049.6409868314,2219141.2902716347,2219495.382264336,2151551.70226694,2217795.456736572,2219497.4535344755,2219481.3985209665,2219312.0194661487,2218514.9261552985,2215493.2653729673,2205563.662323724,2058902.238626144,2107617.511811991,2172900.815076808,2058902.238626144,2219484.4603827773,2219342.4668454146,2218645.3809113256,2175881.2825354934,2206583.6923320014,2058902.238626144,2215893.9944091355,2107617.511811991,2200092.866509302,2219203.539886052,2213105.3559929603,2219499.245709422,2303,0.02665509,3400,54379.75749934132,6422464.893299612,16.44624387,1942.3665852683928,1.11391437875,131.55770309844016,8.046535011658635,0.056246604184382806,0.0417111871377417
425,2019-02-10,616,285,6621,15298,89,2690,11156,14,923,30098,12546,8537,3895,136,1,458,3,1430,28,1,1586,33,4287,148,1,8954,518,3,1614335662,269761054.87814593,1.01063869,273617726.0830632,270737434.57911205,4644.6813101585485,573979.8148043811,0.990675377423,65.36907733,22.409291882395703,0.033931111898687354,123.577868205728,-85.47364392688186,-1.1144271589541257,0.000162205456,2183447.994616532,2180984.4716120544,2102370.672818481,2182923.6803879603,2183447.994616532,2120736.9100016435,2183447.994616532,2183447.994616532,2183447.994616532,2108775.945662339,2170665.8327251826,2183447.994616532,98.590489,2207594.1755580083,2214086.6842584764,2214131.820467833,2193486.1637659203,2213773.9753018594,2214128.243683683,2147167.9155087383,2212428.287872137,2214130.3157075797,2214114.181447839,2213945.177456616,2213145.472127448,2210108.7030018754,2200311.411430832,2054188.590611651,2105653.476161577,2167559.5458907015,2054188.590611651,2214117.942419934,2213980.839602158,2213289.202128991,2172336.868359461,2201423.574473576,2054188.590611651,2210650.299962638,2105653.476161577,2195607.17150036,2213837.0610473827,2207908.008338979,2214132.110027616,2260,0.02615741,3650,33871.246166126126,4185736.394681304,9.9415698,1228.5580025024456,0.75,92.68340115429599,8.076289427742834,0.056341024356770936,0.042521588727131035
426,2019-02-11,802,277,6643,15323,88,2696,11190,14,918,30171,12565,8552,3894,139,1,449,3,1414,27,1,1564,32,4235,147,1,8908,494,3,1614335662,259622932.02845335,1.00919882,263361087.57209677,260960558.98396525,8321.64090691891,996321.9006056833,0.9906460486640001,40.02537347,21.56964353125257,0.0333442876137474,119.726615429573,-85.30571015551476,-3.7020194062825,0.00016266639199999998,2168989.207252099,2166522.032927313,2092520.3213121865,2168464.6400212646,2168989.207252099,2106297.94179558,2168989.207252099,2168989.207252099,2168989.207252099,2099388.101789581,2156064.795389385,2168989.207252099,98.580597,2193206.2045931816,2199641.7744543822,2199686.777463254,2179111.301518647,2199330.2264351426,2199683.2288554776,2133414.413424142,2197991.820665892,2199685.2695609317,2199669.099784372,2199499.6420151135,2198694.191833959,2195690.1451622876,2186693.804236642,2040061.188357276,2091485.0369092932,2152679.621824136,2040061.188357276,2199672.3594685392,2199531.0538443504,2198833.3681694227,2157474.79393457,2187438.7819364765,2040061.188357276,2196103.5628725733,2091485.0369092932,2181448.047598519,2199393.2054486424,2193697.552940888,2199687.067300537,3416,0.03953704,5104,54957.315244495185,6579853.347319485,11.12246564,1331.6551663089197,0.5023859334,60.148967445408886,8.149061832047828,0.056352845168974576,0.04289809714898762
427,2019-02-12,826,282,6703,15383,90,2704,11250,14,923,30247,12628,8623,3921,144,1,451,3,1416,27,1,1565,32,4283,153,1,9001,502,3,1614335662,262518457.30269536,1.00949531,266276832.53299037,263772234.5232872,9306.34966405389,1124474.149602197,0.990524490013,66.99170128,22.142888664242932,0.033676696365110566,120.828701928697,-86.0727823632832,4.7588100610482265,0.000164818826,2173174.3856844446,2170711.3751474195,2094281.2348959683,2172649.8183983783,2173174.3856844446,2110501.721301844,2173174.3856844446,2173174.3856844446,2173174.3856844446,2103108.1993137314,2159801.4603171763,2173174.3856844446,98.588546,2197281.4556298973,2203709.4494840004,2203754.515210246,2182873.104956856,2203392.584235179,2203750.962337743,2137258.3375887647,2202058.8530206615,2203753.0075209807,2203736.9055819362,2203565.0974426437,2202755.004245593,2199724.4882467263,2190774.609184016,2043567.5782563908,2095052.573334651,2156524.9455062654,2043567.5782563908,2203740.3483497547,2203598.2799075437,2202893.107545363,2161330.9982483597,2191604.384032832,2043567.5782563908,2200191.5176752787,2095052.573334651,2184819.1238791323,2203455.6868194602,2197694.2801344,2203754.805626602,3524,0.04078704,5438,32895.93731169632,3974773.4041000577,6.33816585,765.8323522642962,0.06496645119053787,7.849811966266742,8.145589687461621,0.056340492623225186,0.04059639058948799
428,2019-02-13,837,283,6719,15435,89,2725,11294,14,917,30335,12682,8652,3937,140,1,448,3,1417,27,1,1568,33,4294,151,1,9032,501,3,1614335662,262946654.9766165,1.00912827,266621302.514978,264209526.66646326,10276.280239459453,1240246.583422582,0.9904808007639999,78.22221161,22.619774381540623,0.033749257446812786,120.690225891292,-85.6336686194509,-5.948523059937045,0.000164261404,2179215.15823577,2176751.4640831607,2097031.0465971278,2178690.5528991027,2179215.15823577,2116523.150897008,2179215.15823577,2179215.15823577,2179215.15823577,2109108.4930651975,2165778.3219060604,2179215.15823577,98.621773,2202681.2972029406,2209091.775343925,2209137.1966340197,2188108.268631926,2208775.6047928026,2209133.626899679,2141941.5204949346,2207419.2308782022,2209135.688788746,2209119.4749462954,2208947.233635128,2208126.079495493,2205075.309210973,2195832.9569212757,2048705.2879636476,2100106.0011179084,2161171.6956402687,2048705.2879636476,2209122.941091433,2208979.9774166397,2208266.160698536,2166867.224486888,2196852.1823661355,2048705.2879636476,2205560.6652912893,2100106.0011179084,2190306.4762618844,2208836.5743785473,2203096.542886737,2209137.488524787,3313,0.03834491,4928,28241.818314577988,3408511.4319672445,6.00698594,724.9844900244151,0.377321,45.53895672352819,8.134752314736588,0.055820016316245,0.03541044121005648
429,2019-02-14,804,292,6742,15469,88,2734,11320,14,909,30384,12708,8685,3954,144,1,456,3,1410,29,1,1557,34,4297,154,1,9041,502,3,1614335662,261038997.2743583,1.00869508,264712931.67240074,262431072.21767837,9288.035465896317,1111600.5664727998,0.990155143163,70.45750182,22.760051006656298,0.03360014675424762,119.68091320865,-86.99775823668024,-0.5393198333247361,0.00016454838500000002,2181651.4916965715,2179187.0639894498,2095772.4031877639,2181124.7113335994,2181651.4916965715,2118622.3013018942,2181651.4916965715,2181651.4916965715,2181651.4916965715,2113428.1031933175,2168217.847105988,2181651.4916965715,98.61210600000001,2205500.0322248475,2211776.6090434003,2211822.16666478,2190047.3829115722,2211459.509214396,2211818.594619352,2143323.4479870303,2210097.733258907,2211820.6546304864,2211804.4960535415,2211631.9591293647,2210803.4592674286,2207850.3975010044,2198526.0406000647,2049999.3019153127,2101446.786727014,2164791.38001941,2049999.3019153127,2211807.7580895,2211663.524367024,2210940.0595834604,2169717.99266171,2199455.609160877,2049999.3019153127,2208272.737857254,2101446.786727014,2192453.234821958,2211519.7359732823,2205729.0304264147,2211822.4583639666,3134,0.03627315,4821,31392.291826201174,3757058.1534721954,6.78861532,812.4676809198318,0.4446509810949873,53.21623547657025,8.133298412136954,0.055647274886485854,0.03343608456781316
430,2019-02-15,749,291,6754,15498,91,2740,11343,14,916,30457,12738,8691,3967,144,1,458,3,1421,27,1,1573,32,4319,156,1,9064,507,3,1614335662,262490951.07912692,1.00894467,266185590.25622016,263825755.8151668,6031.849828172963,725993.5986710131,0.990285246494,79.94180626,22.973428336524893,0.03376151238938934,120.360025423729,-87.05624152339897,-1.6834446872835755,0.00016522822,2181408.271992672,2178953.5884527685,2095863.081903656,2180881.48581744,2181408.271992672,2118108.682859758,2181408.271992672,2181408.271992672,2181408.271992672,2111960.0628997167,2167934.4240371985,2181408.271992672,98.61200600000001,2205152.8946472663,2211532.1851192648,2211577.757125524,2190093.113822441,2211213.650961467,2211574.176482204,2144201.0046439604,2209851.3390447497,2211576.247357348,2211559.972773144,2211387.781495693,2210559.7005864987,2207576.6194514865,2198138.132898894,2051759.6960056538,2102905.6229068437,2163409.211533193,2051759.6960056538,2211563.3791556917,2211420.0969367367,2210700.4949443904,2168296.842681498,2199224.128950924,2051759.6960056538,2208025.317344611,2102905.6229068437,2191959.9065271877,2211274.3399767345,2205425.1455108686,2211578.0494321967,2729,0.03158565,4236,27664.84962958805,3329742.004760858,7.022447200000001,845.2219235287945,0.4275603737172896,51.46117745079204,8.1409672181502,0.0556317212776228,0.03329479111750352
431,2019-02-16,623,295,6760,15534,90,2745,11366,14,920,30518,12771,8712,3968,143,1,463,3,1423,27,1,1579,33,4346,155,1,9109,517,3,1614335662,266155235.68020162,1.00958911,269921024.71112055,267357305.08489555,6743.345293100471,821372.3713975978,0.990177673674,130.10257134,23.403532586214922,0.033978759098114764,121.80488106370501,-87.03292189925762,-0.6872286955908633,0.000164846013,2185621.862719708,2183166.942123049,2097105.5455406439,2185094.99254796,2185621.862719708,2122134.941684512,2185621.862719708,2185621.862719708,2185621.862719708,2115464.563174168,2172087.432044337,2185621.862719708,98.604855,2209585.0269585443,2215965.4104888407,2216011.2696149605,2194245.173019388,2215647.2855700804,2216007.668142745,2148216.5966044907,2214283.124599369,2216009.757851715,2215993.4188924697,2215820.5104445294,2214990.5643673595,2212009.015906334,2202240.692649399,2055223.3974562972,2106902.494100195,2167423.697954414,2055223.3974562972,2215997.029884815,2215855.0424513645,2215134.632656837,2173143.134737202,2203341.188276499,2055223.3974562972,2212499.860275712,2106902.494100195,2196227.9950760733,2215708.060654528,2209796.545117009,2216011.56172017,1975,0.0228588,3308,17032.803724585086,2074678.6318545176,5.60842351,683.1333585904368,0.10637696687654576,12.957233798315343,8.12840560172887,0.055192356515275515,0.03337082247673537
432,2019-02-17,705,293,6752,15547,93,2740,11371,14,915,30574,12787,8715,3961,145,1,463,3,1422,29,1,1639,36,4502,163,1,9293,539,3,1614335662,291214403.5520447,1.01362401,295364999.89457285,291395031.92845577,14063.879632409717,1867774.4906669909,0.990413817111,39.79199297,26.472005549679366,0.036658951825365764,132.80649006429,-86.38205919734455,11.148911843150511,0.000164593313,2193299.252086754,2190844.2726513445,2100031.5967963566,2192772.3819150054,2193299.252086754,2129741.621500882,2193299.252086754,2193299.252086754,2193299.252086754,2122831.633375027,2179762.179991988,2193299.252086754,98.594757,2217606.711170673,2223978.9927439135,2224025.0506313867,2202705.4313755287,2223660.3001258443,2224021.4300956912,2153353.5488437624,2222291.0081444266,2224023.539615639,2224007.169505936,2223833.905969554,2223003.2857282693,2220050.675899529,2210355.4704636326,2061095.624182029,2112760.284454094,2176208.4619933288,2061095.624182029,2224012.211103616,2223881.353962266,2223195.4134100415,2182676.3721211203,2211923.869478591,2061095.624182029,2220711.074940389,2112760.284454094,2204131.4242406054,2223723.216675845,2217860.1964974897,2224025.34508359,3327,0.03850694,4909,55891.27809553938,7422724.469075723,11.79483236,1566.430286628306,1.8771893528295531,249.302929135349,8.119425121201202,0.055535075836770316,0.036539523704457816
433,2019-02-18,910,286,6731,15546,90,2719,11353,14,916,30644,12775,8690,3931,139,1,463,3,1419,28,1,1697,36,4595,166,1,9431,563,3,1614335662,316618935.82746035,1.01709271,321059650.6552531,315664096.04051083,12216.025767290555,1764182.198329651,0.9907004755069999,32.98089497,30.733350148865327,0.03735400134263562,144.415395967271,-84.22225769604397,16.946914857942993,0.00016436475399999998,2192945.0241148714,2190468.653269188,2102096.458986585,2192418.153942645,2192945.0241148714,2130778.7272992036,2192945.0241148714,2192945.0241148714,2192945.0241148714,2121220.7840394964,2180477.185864987,2192945.0241148714,98.616857,2216652.8453564495,2223121.3487814693,2223167.4532084637,2202493.3452538494,2222803.3402694077,2223163.8186091525,2154284.945792356,2221451.0764378905,2223165.9365082746,2223149.487825897,2222976.1115547977,2222158.295580377,2219209.4882946154,2209585.547907139,2060756.4439491825,2113082.1253924253,2176319.4679718004,2060756.4439491825,2223155.7146281563,2223032.3084577806,2222393.0823119823,2183361.524403804,2211792.3189670322,2060756.4439491825,2220042.421457532,2113082.1253924253,2204414.6470151087,2222871.106342165,2217068.454247,2223167.748181193,3677,0.04255787,4704,67407.74469255499,9734716.141036043,15.22358996,2198.5207721167712,6.2948398676563695,909.0717920381584,8.150096293660138,0.05585655294451855,0.03904516493356397
