,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
10,2018-09-18,22.0,20.0,40.0,40.0,6.0,38.0,40.0,3.0,28.0,40.0,40.0,40.0,40.0,8.0,2.0,21.0,2.0,38.0,3.0,1.0,,,,,,,,,1614334992.0,,,,,,0.0,1299990.0,,0.9994699888959999,1.1893696000000002,,1.1893696000000002,,,,,,,,,,,1.53846e-07,1552156.16,1552156.16,1551044.18,1552156.16,1552156.16,1552156.16,1552156.16,1552156.16,1552156.16,1552064.46,1552156.16,1552156.16,100.0,1552106.323,1552156.16,1552156.16,1551333.5,1552155.96,1552156.16,1550074.0,1552144.7030000002,1552156.16,1552156.16,1552156.16,1552155.96,1552116.823,1551534.5,1545074.0,1545074.0,1550074.0,1300000.0,,,,,,,,,1552156.16,1550574.0,1300000.0,1552156.16,1552156.16,16.0,0.00018519,16.0,1305024.237,,81564.0148125,,1.0555,,1.003779263421536,,
11,2018-09-19,32.0,33.0,65.0,65.0,8.0,60.0,65.0,4.0,47.0,65.0,65.0,65.0,64.0,10.0,2.0,36.0,2.0,58.0,4.0,1.0,,,,,,,,,1614334992.0,,,,,,0.0,475.0,,0.999138533327,182.80162511,,182.80162511,,,,,,,,,,,3.53846e-07,1552631.16,1552631.16,1550782.4,1552631.16,1552631.16,1552631.16,1552631.16,1552631.16,1552631.16,1552489.46,1552631.16,1552631.16,100.0,1552539.0226,1552631.16,1552631.16,1551293.62,1552630.7,1552631.16,1549559.12,1552617.4026,1552631.16,1552631.16,1552631.1,1552629.86,1552569.5226,1551494.62,1545074.0,1545074.0,1549559.12,1300000.0,,,,,,,,,1552631.16,1550534.12,1300000.0,1552631.16,1552631.16,32.0,0.00037037,32.0,8493.5304,,267.922825,,10.0,,1.008994111260784,,
12,2018-09-20,21.0,17.0,72.0,72.0,8.0,69.0,72.0,6.0,46.0,72.0,72.0,72.0,72.0,15.0,6.0,46.0,6.0,69.0,8.0,2.0,,,,,,,,,1614334992.0,,,,,,0.0,6532986.0,,0.9995880438150001,1.23762803,,1.23762803,,,,,,,,,,,6.2801e-08,8085617.16,8085617.16,6538570.663,8085617.16,8085617.16,8085617.16,8085617.16,8085617.16,8085617.16,8084975.96,8085617.16,8085617.16,100.0,8084499.0346,8085617.16,8085617.16,8082286.24,8085616.86,8085617.16,8077951.0,8085550.28694568,8085617.16,8085617.16,8085617.16,8085616.86,8085550.28694568,8084323.74,8077951.0,8077951.0,8082286.24,6077000.1,,,,,,,,,8085617.16,8080138.33,4777000.1,8085617.16,8085617.16,16.0,0.00018519,16.0,6533156.11565432,,408322.25722840003,,25.0,,1.0017481229663268,,
13,2018-09-21,35.0,19.0,90.0,93.0,10.0,84.0,93.0,8.0,50.0,93.0,93.0,93.0,93.0,23.0,7.0,56.0,8.0,90.0,10.0,3.0,,,,,,,,,1614334992.0,,,,,,0.0,3570270.0,,0.999593645689,2.07561718,,2.07561718,,,,,,,,,,,1.342056e-06,11655887.16,11655887.16,5620751.2826,11655887.16,11655887.16,11655887.16,11655887.16,11655887.16,11655887.16,11655301.18,11655887.16,11655887.16,100.0,11654108.677695801,11655886.86,11655887.16,11651150.74,11655880.749000002,11655887.16,11647015.5,11655709.06004148,11655887.16,11655887.16,11655887.16,11655886.86,11655769.560041482,11654509.677695801,11622015.5,11647015.5,11651150.74,9616119.1,,,,,,,,,11655887.16,11649163.41,4777000.1,11655887.16,11655887.16,33.0,0.00038194,33.0,5615624.7269042,,170171.96142134,,50.0,,1.1766952057520197,,
14,2018-09-22,10.0,19.0,91.0,94.0,10.0,84.0,94.0,9.0,51.0,94.0,94.0,94.0,94.0,24.0,8.0,57.0,9.0,91.0,10.0,3.0,,,,,,,,,1614334992.0,,,,,,0.0,500100.0,,0.999607525087,2.40981275,,2.40981275,,,,,,,,,,,1.571245e-06,12155987.16,12155987.16,10395357.3446,12155987.16,12155987.16,12155987.16,12155987.16,12155987.16,12155987.16,12155401.18,12155987.16,12155987.16,100.0,12154149.177695801,12155986.86,12155987.16,12151216.24,12155979.5486,12155987.16,12149068.33,12155809.060041482,12155987.16,12155987.16,12155987.16,12155986.86,12155869.560041482,12154650.177695801,12124068.33,12149068.33,12151216.24,9916184.6,,,,,,,,,12155987.16,12149068.33,4844185.5,12155987.16,12155987.16,7.0,8.102e-05,7.0,5044370.0,,720624.28571429,,200000.0,,1.5432557054427265,,
15,2018-09-23,3.0,19.0,91.0,94.0,10.0,84.0,94.0,9.0,51.0,94.0,94.0,94.0,94.0,24.0,8.0,57.0,9.0,91.0,10.0,3.0,,,,,,,,,1614334992.0,,,,,,0.0,0.0,,0.999607525087,2267908.05223881,,2267908.05223881,,,,,,,,,,,1.571245e-06,12155987.16,12155987.16,3777886.24,12155987.16,12155987.16,12155987.16,12155987.16,12155987.16,12155987.16,12155397.04,12155987.16,12155987.16,100.0,12154143.8176958,12155986.86,12155987.16,12151216.24,12155979.5486,12155987.16,12149068.33,12155809.060041482,12155987.16,12155987.16,12155987.16,12155986.86,12155869.560041482,12154644.8176958,12124068.33,12149068.33,12151216.24,9916184.6,,,,,,,,,12155987.16,12149068.33,4844185.5,12155987.16,12155987.16,2.0,2.315e-05,2.0,5.36,,2.68,,2.68,,1.5432561463777101,,
16,2018-09-24,25.0,20.0,103.0,106.0,11.0,93.0,106.0,10.0,61.0,106.0,106.0,106.0,106.0,26.0,9.0,68.0,11.0,103.0,11.0,4.0,,,,,,,,,1614334992.0,,,,,,0.0,1010400.0,,0.99956075422,12.71733132,,12.71733132,,,,,,,,,,,2.355147e-06,13166387.16,13166387.16,6058386.33,13166387.16,13166387.16,13166387.16,13166387.16,13166387.16,13166387.16,13165781.54,13166387.16,13166387.16,100.0,13164023.8276958,13166386.86,13166387.16,13160603.88,13166375.7582986,13166387.16,13150603.88,13166189.06004148,13166387.16,13166387.16,13166387.16,13166386.86,13166262.56004148,13164649.8276958,13125603.88,13160603.88,13160603.88,10916259.6,,,,,,,,,13166383.86,13150603.88,4841185.5,13166387.16,13166387.16,26.0,0.00030093,26.0,1035310.54,,39819.63615385,,22.5,,1.5034581772057294,,
17,2018-09-25,12.0,20.0,107.0,110.0,11.0,97.0,110.0,10.0,62.0,110.0,110.0,110.0,110.0,26.0,9.0,70.0,11.0,107.0,11.0,4.0,,,,,,,,,1614334992.0,,,,,,0.0,0.0,,0.999557716181,34.64282618,,34.64282618,,,,,,,,,,,2.5557560000000002e-06,13166387.16,13166387.16,5678478.58,13166387.16,13166387.16,13166387.16,13166387.16,13166387.16,13166387.16,13165070.54,13166387.16,13166387.16,100.0,13163980.3276958,13166386.86,13166387.16,13160563.88,13166375.7582986,13166387.16,13150563.88,13166173.56004148,13166387.16,13166387.16,13166387.16,13166386.86,13166257.06004148,13164606.3276958,13125563.88,13160563.88,13160563.88,10536259.6,,,,,,,,,13166379.5486,13160563.88,4461185.5,13166387.16,13166387.16,8.0,9.259e-05,8.0,380061.0,,47507.625,,6.75,,1.5323241823885816,,
18,2018-09-26,8.0,22.0,108.0,111.0,14.0,98.0,111.0,13.0,64.0,111.0,111.0,111.0,111.0,28.0,11.0,72.0,14.0,108.0,14.0,4.0,,,,,,,,,1614334992.0,,,,,,0.0,0.0,,0.9995731645,14.12227236,,14.12227236,,,,,,,,,,,2.5557560000000002e-06,13166383.76,13166383.76,8166385.29,13166383.76,13166383.76,13166383.76,13166383.76,13166383.76,13166383.76,13165007.902999999,13166383.76,13166383.76,100.0,13163980.3276958,13166383.46,13166383.76,13160763.88,13166372.3582986,13166383.76,13150763.88,13166173.56004148,13166383.76,13166383.76,13166383.76,13166383.46,13166257.06004148,13164606.3276958,13075743.88,13160763.88,13160763.88,9653969.6,,,,,,,,,13166374.9186,13075743.88,4461185.5,13166383.76,13166383.76,7.0,8.102e-05,6.0,932313.4,,155385.56666667,,25010.0,,1.6031347122118607,,
19,2018-09-27,17.0,25.0,113.0,116.0,18.0,103.0,116.0,15.0,69.0,116.0,116.0,116.0,116.0,31.0,13.0,77.0,16.0,113.0,18.0,6.0,,,,,,,,,1614334992.0,,,,,,0.0,1382245.0,,0.999642688017,2.71181602,,2.71181602,,,,,,,,,,,4.457995e-06,14143774.19,14143774.19,7759193.667695799,14143774.19,14143774.19,14143774.19,14143774.19,14143774.19,14143774.19,12001865.5026,14143774.19,14143774.19,100.0,14141235.757695802,14143773.89,14143774.19,14138720.45,14143762.7882986,14143774.19,14124688.6617,14143563.99004148,14143774.19,14143774.19,14143774.19,14143773.89,14143647.490041478,14141861.757695802,14049668.6617,14134688.6617,14138720.45,10048451.49,,,,,,,,,14143757.9922986,13647711.3317,2557585.1,14143774.19,14143774.19,24.0,0.00027778,23.0,5215609.7883,,226765.64296957,,1570.6483,,1.8611083770603187,,
